Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,30.779427,[136  26] ; [92 73],[112.95412844  49.04587156] ; [115.04587156  49.95412844],1
p7,1,0.0,26.45512,[134  26] ; [94 69],[112.94117647  47.05882353] ; [115.05882353  47.94117647],1
p8,1,5e-06,20.717954,[114  46] ; [76 88],[93.82716049 66.17283951] ; [96.17283951 67.82716049],1
p5,1,0.000665,11.584725,[ 39 123] ; [ 16 146],[ 27.5 134.5] ; [ 27.5 134.5],1
p3,1,0.00144,10.153684,[110  52] ; [84 82],[95.81707317 66.18292683] ; [98.18292683 67.81707317],0
p2,1,0.001575,9.988547,[148  14] ; [131  35],[137.79878049  24.20121951] ; [141.20121951  24.79878049],0
v1,1,0.005531,7.697103,[113  46] ; [88 69],[101.13607595  57.86392405] ; [99.86392405 57.13607595],0
s5,1,0.009984,6.637757,[77 74] ; [ 58 101],[65.75806452 85.24193548] ; [69.24193548 89.75806452],0
p1,1,0.017847,5.611114,[ 21 141] ; [  9 157],[ 14.81707317 147.18292683] ; [ 15.18292683 150.81707317],0
p9,1,0.056282,3.643703,[152   9] ; [146  19],[147.17177914  13.82822086] ; [150.82822086  14.17177914],0
b3,1,0.074168,3.188279,[56 59] ; [45 76],[49.21610169 65.78389831] ; [51.78389831 69.21610169],0
b2,1,0.074168,3.188279,[56 59] ; [45 76],[49.21610169 65.78389831] ; [51.78389831 69.21610169],0
n6,1,0.098981,2.721881,[154   8] ; [149  16],[150.11009174  11.88990826] ; [152.88990826  12.11009174],0
p12,1,0.103189,2.655554,[ 25 135] ; [ 16 150],[ 20.12269939 139.87730061] ; [ 20.87730061 145.12269939],0
a1,1,0.149612,2.076204,[ 13 149] ; [  7 159],[  9.87804878 152.12195122] ; [ 10.12195122 155.87804878],0
s7,1,0.150066,2.071581,[127  29] ; [118  40],[121.71974522  34.28025478] ; [123.28025478  34.71974522],0
r1,1,0.172196,1.863722,[137  25] ; [147  17],[141.12883436  20.87116564] ; [142.87116564  21.12883436],0
n5,1,0.236956,1.398612,[147  15] ; [142  22],[143.61349693  18.38650307] ; [145.38650307  18.61349693],0
a2,1,0.279593,1.169069,[ 42 120] ; [ 52 114],[ 46.42682927 115.57317073] ; [ 47.57317073 118.42682927],0
a5,1,0.291194,1.114093,[137  25] ; [133  33],[133.35365854  28.64634146] ; [136.64634146  29.35365854],0
r2,1,0.301183,1.06895,[154   5] ; [155   9],[152.10835913   6.89164087] ; [156.89164087   7.10835913],0
u1,1,0.306386,1.046192,[ 44 118] ; [ 37 129],[ 40.00609756 121.99390244] ; [ 40.99390244 125.00609756],0
n2,1,0.308466,1.037234,[17  9] ; [30  9],[18.8  7.2] ; [28.2 10.8],0
n3,1,0.338335,0.916732,[20  6] ; [25 13],[18.28125  7.71875] ; [26.71875 11.28125],0
u4,1,0.371332,0.799202,[  8 154] ; [  5 161],[  6.42073171 155.57926829] ; [  6.57926829 159.42073171],0
r4,1,0.386055,0.751331,[154   8] ; [154  12],[152.12195122   9.87804878] ; [155.87804878  10.12195122],0
d4,1,0.387925,0.745437,[142  19] ; [141  25],[139.33639144  21.66360856] ; [143.66360856  22.33639144],0
a3,1,0.403011,0.699324,[127  34] ; [137  29],[129.98165138  31.01834862] ; [134.01834862  31.98165138],0
u3,1,0.427285,0.630193,[25 10] ; [18 11],[23.515625 11.484375] ; [19.484375  9.515625],0
p10,1,0.4273,0.630151,[145  16] ; [144  21],[142.72699387  18.27300613] ; [146.27300613  18.72699387],0
a6,1,0.433953,0.612219,[102  59] ; [112  54],[105.36391437  55.63608563] ; [108.63608563  57.36391437],0
s2,1,0.46264,0.5395,[118  44] ; [112  50],[115.  47.] ; [115.  47.],0
d3,1,0.485922,0.485543,[116  46] ; [113  53],[113.10365854  48.89634146] ; [115.89634146  50.10365854],0
v2,1,0.515693,0.422497,[102  57] ; [97 63],[99.18808777 59.81191223] ; [99.81191223 60.18808777],0
s6,1,0.552214,0.353365,[135  23] ; [137  28],[133.05263158  24.94736842] ; [138.94736842  26.05263158],0
r3,1,0.585608,0.297255,[157   5] ; [159   7],[156.07317073   5.92682927] ; [159.92682927   6.07317073],0
v3,1,0.610813,0.258992,[79 79] ; [83 74],[81.25714286 76.74285714] ; [80.74285714 76.25714286],0
n1,1,0.647967,0.208473,[13 12] ; [18 21],[12.109375 12.890625] ; [18.890625 20.109375],0
d1,1,0.648227,0.208143,[115  47] ; [114  52],[113.10365854  48.89634146] ; [115.89634146  50.10365854],0
s4,1,0.656256,0.198103,[ 29 131] ; [ 27 139],[ 27.48466258 132.51533742] ; [ 28.51533742 137.48466258],0
b5,1,0.684395,0.165221,[95 67] ; [101  65],[96.80487805 65.19512195] ; [99.19512195 66.80487805],0
s3,1,0.704476,0.143857,[117  44] ; [120  41],[118.5  42.5] ; [118.5  42.5],0
