Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.566248,[29 20] ; [ 7 46],[17.29411765 31.70588235] ; [18.70588235 34.29411765],1
b2,1,0.393382,0.728463,[ 9 23] ; [14 23],[10.66666667 21.33333333] ; [12.33333333 24.66666667],0
b3,1,0.393382,0.728463,[ 9 23] ; [14 23],[10.66666667 21.33333333] ; [12.33333333 24.66666667],0
s5,1,0.396702,0.718302,[11 36] ; [ 9 45],[ 9.30693069 37.69306931] ; [10.69306931 43.30693069],0
a8,1,0.434572,0.610574,[ 7 37] ; [ 5 43],[ 5.73913043 38.26086957] ; [ 6.26086957 41.73913043],0
d1,1,0.451433,0.567051,[25 24] ; [24 31],[23.08653846 25.91346154] ; [25.91346154 29.08653846],0
d5,1,0.5135,0.426927,[35 14] ; [36 19],[33.45192308 15.54807692] ; [37.54807692 17.45192308],0
v3,1,0.5135,0.426927,[14 35] ; [19 36],[15.54807692 33.45192308] ; [17.45192308 37.54807692],0
p3,1,0.514163,0.425585,[15 33] ; [14 41],[13.51456311 34.48543689] ; [15.48543689 39.51456311],0
a4,1,0.560238,0.339293,[16 32] ; [21 33],[17.41176471 30.58823529] ; [19.58823529 34.41176471],0
b4,1,0.596434,0.280409,[31 18] ; [32 23],[29.68269231 19.31730769] ; [33.31730769 21.68269231],0
n4,1,0.5988,0.276809,[40  9] ; [47  8],[40.99038462  8.00961538] ; [46.00961538  8.99038462],0
p1,1,0.60163,0.272544,[ 6 43] ; [ 5 50],[ 5.18269231 43.81730769] ; [ 5.81730769 49.18269231],0
u2,1,0.626689,0.236578,[8 8] ; [11 15],[7.23809524 8.76190476] ; [11.76190476 14.23809524],0
d3,1,0.633677,0.227107,[29 20] ; [30 25],[27.79807692 21.20192308] ; [31.20192308 23.79807692],0
r2,1,0.662947,0.189964,[44  5] ; [47  7],[43.29126214  5.70873786] ; [47.70873786  6.29126214],0
d2,1,0.708631,0.139648,[25 24] ; [29 24],[25.94117647 23.05882353] ; [28.05882353 24.94117647],0
b5,1,0.735525,0.114099,[26 23] ; [31 24],[26.85576923 22.14423077] ; [30.14423077 24.85576923],0
s4,1,0.779414,0.078447,[ 7 40] ; [ 7 47],[ 6.51485149 40.48514851] ; [ 7.48514851 46.51485149],0
n6,1,0.785725,0.073911,[37 12] ; [42 12],[37.58252427 11.41747573] ; [41.41747573 12.58252427],0
a6,1,0.799799,0.064317,[30 19] ; [35 20],[30.625 18.375] ; [34.375 20.625],0
s1,1,0.816694,0.053731,[ 4 43] ; [ 4 51],[ 3.68627451 43.31372549] ; [ 4.31372549 50.68627451],0
a7,1,0.821901,0.05067,[31 18] ; [33 21],[30.44660194 18.55339806] ; [33.55339806 20.44660194],0
d4,1,0.822377,0.050395,[33 15] ; [36 18],[32.47058824 15.52941176] ; [36.52941176 17.47058824],0
a5,1,0.917517,0.010725,[29 20] ; [32 23],[28.74038462 20.25961538] ; [32.25961538 22.74038462],0
v2,1,0.95089,0.003793,[17 29] ; [20 35],[16.85148515 29.14851485] ; [20.14851485 34.85148515],0
u1,1,0.969979,0.001416,[ 7 42] ; [ 8 47],[ 7.06730769 41.93269231] ; [ 7.93269231 47.06730769],0
