Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,47.268402,[171 104] ; [31 93],[139.22305764 135.77694236] ; [62.77694236 61.22305764],1
d1,1,0.001471,10.114433,[191  91] ; [64 61],[176.68304668 105.31695332] ; [78.31695332 46.68304668],0
b1,1,0.002349,9.254789,[ 95 187] ; [62 63],[108.78132678 173.21867322] ; [48.21867322 76.78132678],0
r3,1,0.005407,7.738095,[276   5] ; [115   9],[271.28641975   9.71358025] ; [119.71358025   4.28641975],0
s4,1,0.006611,7.375699,[ 32 248] ; [27 97],[ 40.89108911 239.10891089] ; [ 18.10891089 105.89108911],0
d3,1,0.038488,4.28331,[213  69] ; [82 43],[204.3980344  77.6019656] ; [90.6019656 34.3980344],0
a3,1,0.044063,4.054131,[223  58] ; [87 37],[215.08641975  65.91358025] ; [94.91358025 29.08641975],0
a6,1,0.046229,3.973235,[199  82] ; [76 49],[190.33251232  90.66748768] ; [84.66748768 40.33251232],0
d2,1,0.048094,3.906712,[149 132] ; [53 72],[139.80788177 141.19211823] ; [62.19211823 62.80788177],0
d4,1,0.052923,3.746359,[248  34] ; [100  24],[241.71428571  40.28571429] ; [106.28571429  17.71428571],0
s7,1,0.053206,3.737425,[154 115] ; [55 63],[145.27390181 123.72609819] ; [63.72609819 54.27390181],0
p11,1,0.065349,3.396152,[238  44] ; [96 29],[231.42014742  50.57985258] ; [102.57985258  22.42014742],0
n6,1,0.069085,3.304624,[248  31] ; [102  22],[242.30769231  36.69230769] ; [107.69230769  16.30769231],0
u1,1,0.071069,3.258155,[ 65 217] ; [ 19 106],[ 58.2014742 223.7985258] ; [25.7985258 99.2014742],0
p3,1,0.077498,3.11661,[173 109] ; [65 60],[164.9041769 117.0958231] ; [73.0958231 51.9041769],0
a2,1,0.081013,3.044465,[ 82 200] ; [26 99],[ 74.83046683 207.16953317] ; [33.16953317 91.83046683],0
a5,1,0.083124,3.00274,[227  55] ; [91 34],[220.33415233  61.66584767] ; [97.66584767 27.33415233],0
n3,1,0.088874,2.894656,[37 10] ; [13  9],[34.05797101 12.94202899] ; [15.94202899  6.05797101],0
p6,1,0.126179,2.338896,[130 145] ; [48 75],[122.98994975 152.01005025] ; [55.01005025 67.98994975],0
a4,1,0.18855,1.728909,[140 141] ; [53 71],[133.90864198 147.09135802] ; [59.09135802 64.90864198],0
d5,1,0.223617,1.481005,[245  37] ; [102  22],[241.01970443  40.98029557] ; [105.98029557  18.01970443],0
p7,1,0.229654,1.443001,[203  72] ; [85 40],[198.  77.] ; [90. 35.],0
s8,1,0.270492,1.21425,[146 133] ; [58 67],[140.88118812 138.11881188] ; [63.11881188 61.88118812],0
p4,1,0.297965,1.083281,[201  80] ; [83 42],[196.56157635  84.43842365] ; [87.43842365 37.56157635],0
r1,1,0.297994,1.083148,[240  41] ; [100  23],[236.48514851  44.51485149] ; [103.51485149  19.48514851],0
b4,1,0.343938,0.895697,[172 110] ; [70 55],[167.67567568 114.32432432] ; [74.32432432 50.67567568],0
n4,1,0.355052,0.855318,[235  46] ; [99 25],[231.7382716  49.2617284] ; [102.2617284  21.7382716],0
u4,1,0.361059,0.834206,[  9 273] ; [  2 123],[  7.62162162 274.37837838] ; [  3.37837838 121.62162162],0
r4,1,0.385876,0.751897,[262  20] ; [113  12],[259.82800983  22.17199017] ; [115.17199017   9.82800983],0
p9,1,0.401075,0.7051,[252  26] ; [109  15],[249.64676617  28.35323383] ; [111.35323383  12.64676617],0
s5,1,0.406881,0.687895,[103 170] ; [51 70],[106.70558376 166.29441624] ; [47.29441624 73.70558376],0
v4,1,0.429862,0.623196,[270   9] ; [118   6],[268.61538462  10.38461538] ; [119.38461538   4.61538462],0
p8,1,0.434458,0.610877,[176 100] ; [74 50],[172.5 103.5] ; [77.5 46.5],0
u3,1,0.480379,0.498002,[33 26] ; [24 14],[34.67010309 24.32989691] ; [22.32989691 15.67010309],0
b5,1,0.504316,0.445843,[179 103] ; [75 50],[175.99017199 106.00982801] ; [78.00982801 46.99017199],0
p12,1,0.510874,0.432276,[ 31 250] ; [ 11 113],[ 29.14074074 251.85925926] ; [ 12.85925926 111.14074074],0
s3,1,0.532951,0.388761,[146 129] ; [70 54],[148.87218045 126.12781955] ; [67.12781955 56.87218045],0
n5,1,0.565508,0.330256,[232  47] ; [101  24],[229.96782178  49.03217822] ; [103.03217822  21.96782178],0
s2,1,0.569689,0.323204,[147 130] ; [62 62],[144.37157107 132.62842893] ; [64.62842893 59.37157107],0
b3,1,0.601093,0.27335,[ 76 103] ; [32 50],[ 74.06896552 104.93103448] ; [33.93103448 48.06896552],0
b2,1,0.601093,0.27335,[ 76 103] ; [32 50],[ 74.06896552 104.93103448] ; [33.93103448 48.06896552],0
a7,1,0.681347,0.168614,[210  71] ; [91 34],[208.32758621  72.67241379] ; [92.67241379 32.32758621],0
p1,1,0.713211,0.135091,[ 28 253] ; [ 11 114],[ 26.99261084 254.00738916] ; [ 12.00738916 112.99261084],0
s6,1,0.78271,0.07606,[193  82] ; [88 35],[194.15829146  80.84170854] ; [86.84170854 36.15829146],0
u2,1,0.792595,0.069138,[32 26] ; [22 16],[32.625 25.375] ; [21.375 16.625],0
p5,1,0.824976,0.048907,[ 43 239] ; [ 18 107],[ 42.26535627 239.73464373] ; [ 18.73464373 106.26535627],0
r2,1,0.833701,0.044082,[265  12] ; [119   6],[264.59701493  12.40298507] ; [119.40298507   5.59701493],0
p10,1,0.907725,0.013435,[243  35] ; [107  16],[242.64339152  35.35660848] ; [107.35660848  15.64339152],0
