Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,60.612279,[ 36 117] ; [63 20],[64.18220339 88.81779661] ; [34.81779661 48.18220339],1
s6,1,0.0,31.582198,[74 87] ; [72 15],[94.78225806 66.21774194] ; [51.21774194 35.78225806],1
s3,1,0.0,31.539679,[ 58 104] ; [63 23],[79.04032258 82.95967742] ; [41.95967742 44.04032258],1
s2,1,0.0,31.496129,[ 54 107] ; [61 25],[74.95951417 86.04048583] ; [40.04048583 45.95951417],1
p6,1,6.6e-05,15.923682,[ 15 147] ; [25 62],[ 26.02409639 135.97590361] ; [13.97590361 73.02409639],1
d2,1,9.3e-05,15.275352,[81 80] ; [66 21],[95.43145161 65.56854839] ; [51.56854839 35.43145161],1
p3,1,0.000903,11.016706,[ 41 121] ; [40 47],[ 52.69879518 109.30120482] ; [28.30120482 58.69879518],1
u1,1,0.001323,10.310604,[ 23 141] ; [27 60],[ 32.66932271 131.33067729] ; [17.33067729 69.66932271],0
p9,1,0.001389,10.220745,[110  50] ; [75 11],[120.32520325  39.67479675] ; [64.67479675 21.32520325],0
v3,1,0.001446,10.146751,[ 42 117] ; [38 43],[ 53. 106.] ; [27. 54.],0
d1,1,0.00209,9.468486,[90 74] ; [65 22],[101.2749004  62.7250996] ; [53.7250996 33.2749004],0
n6,1,0.002514,9.130042,[117  46] ; [77 10],[126.488  36.512] ; [67.512 19.488],0
a3,1,0.002877,8.88374,[115  48] ; [76 11],[124.532  38.468] ; [66.468 20.532],0
v4,1,0.003024,8.793064,[140  23] ; [85  2],[146.7  16.3] ; [78.3  8.7],0
p4,1,0.00524,7.794765,[ 60 103] ; [48 39],[70.416 92.584] ; [37.584 49.416],0
r4,1,0.00646,7.417358,[126  38] ; [79  8],[133.94422311  30.05577689] ; [71.05577689 15.94422311],0
p12,1,0.007269,7.205202,[  7 155] ; [12 75],[ 12.36144578 149.63855422] ; [ 6.63855422 80.36144578],0
n5,1,0.009941,6.645479,[108  56] ; [70 16],[116.768  47.232] ; [61.232 24.768],0
u3,1,0.01121,6.43172,[24 25] ; [10  1],[27.76666667 21.23333333] ; [6.23333333 4.76666667],0
n4,1,0.012742,6.204544,[121  43] ; [76 11],[128.71713147  35.28286853] ; [68.28286853 18.71713147],0
d5,1,0.013182,6.144475,[126  38] ; [78  9],[133.29083665  30.70916335] ; [70.70916335 16.29083665],0
a2,1,0.013479,6.105152,[ 38 126] ; [33 54],[ 46.39043825 117.60956175] ; [24.60956175 62.39043825],0
p10,1,0.035906,4.401574,[106  57] ; [67 19],[113.24899598  49.75100402] ; [59.75100402 26.24899598],0
