Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.017963,5.599759,[4 6] ; [215  76],[7.27574751 2.72425249] ; [211.72425249  79.27574751],0
s7,1,0.019958,5.41553,[5 5] ; [ 53 217],[2.07142857 7.92857143] ; [ 55.92857143 214.07142857],0
s8,1,0.023862,5.104624,[4 6] ; [ 41 250],[1.49501661 8.50498339] ; [ 43.50498339 247.49501661],0
r3,1,0.031895,4.604136,[6 4] ; [246  43],[8.42809365 1.57190635] ; [243.57190635  45.42809365],0
p4,1,0.055414,3.669578,[7 3] ; [114 173],[4.07407407 5.92592593] ; [116.92592593 170.07407407],0
p12,1,0.077998,3.106137,[1 8] ; [  6 283],[0.2114094 8.7885906] ; [  6.7885906 282.2114094],0
p10,1,0.084525,2.975667,[9 1] ; [182 105],[6.43097643 3.56902357] ; [184.56902357 102.43097643],0
p9,1,0.134474,2.240084,[9 1] ; [192  92],[6.83673469 3.16326531] ; [194.16326531  89.83673469],0
p11,1,0.145807,2.115575,[9 1] ; [199  92],[6.910299 3.089701] ; [201.089701  89.910299],0
d3,1,0.214715,1.539348,[8 2] ; [175 114],[6.12040134 3.87959866] ; [176.87959866 112.12040134],0
p7,1,0.221755,1.492978,[7 3] ; [144 142],[5.10135135 4.89864865] ; [145.89864865 140.10135135],0
a5,1,0.260578,1.265681,[8 2] ; [182 109],[6.31229236 3.68770764] ; [183.68770764 107.31229236],0
s1,1,0.280107,1.166573,[1 9] ; [ 10 279],[0.36789298 9.63210702] ; [ 10.63210702 278.36789298],0
n5,1,0.286175,1.137531,[8 2] ; [183 105],[6.40939597 3.59060403] ; [184.59060403 103.40939597],0
s3,1,0.294258,1.100038,[1 9] ; [ 70 217],[2.39057239 7.60942761] ; [ 68.60942761 218.39057239],0
v1,1,0.302906,1.061358,[5 4] ; [111 177],[3.51515152 5.48484848] ; [112.48484848 175.51515152],0
p3,1,0.320106,0.988513,[5 5] ; [100 188],[3.52348993 6.47651007] ; [101.47651007 186.52348993],0
v3,1,0.377021,0.780392,[4 5] ; [ 86 195],[2.79310345 6.20689655] ; [ 87.20689655 193.79310345],0
u3,1,0.400794,0.705941,[2 1] ; [44 60],[1.28971963 1.71028037] ; [44.71028037 59.28971963],0
n1,1,0.426067,0.63352,[2 2] ; [27 60],[1.27472527 2.72527473] ; [27.72527473 59.27472527],0
p6,1,0.430498,0.621479,[3 6] ; [ 63 221],[2.02730375 6.97269625] ; [ 63.97269625 220.02730375],0
a4,1,0.440243,0.595648,[5 5] ; [110 180],[3.83333333 6.16666667] ; [111.16666667 178.83333333],0
b2,1,0.454772,0.55873,[4 4] ; [ 62 106],[3. 5.] ; [ 63. 105.],0
b3,1,0.454772,0.55873,[4 4] ; [ 62 106],[3. 5.] ; [ 63. 105.],0
d5,1,0.482765,0.492611,[8 2] ; [202  88],[7. 3.] ; [203.  87.],0
d4,1,0.551975,0.35379,[8 2] ; [207  83],[7.16666667 2.83333333] ; [207.83333333  82.16666667],0
v2,1,0.558651,0.342045,[5 4] ; [127 151],[4.13937282 4.86062718] ; [127.86062718 150.13937282],0
n3,1,0.57133,0.320463,[2 2] ; [55 31],[2.53333333 1.46666667] ; [54.46666667 31.53333333],0
d2,1,0.571348,0.320432,[5 5] ; [119 171],[4.13333333 5.86666667] ; [119.86666667 170.13333333],0
v4,1,0.585077,0.298099,[8 2] ; [248  40],[8.59060403 1.40939597] ; [247.40939597  40.59060403],0
p8,1,0.606156,0.26581,[5 5] ; [120 167],[4.20875421 5.79124579] ; [120.79124579 166.20875421],0
n2,1,0.612471,0.256592,[3 1] ; [55 33],[2.52173913 1.47826087] ; [55.47826087 32.52173913],0
n4,1,0.632072,0.229261,[6 4] ; [195  95],[6.7 3.3] ; [194.3  95.7],0
p2,1,0.644754,0.212578,[7 2] ; [205  85],[6.3812709 2.6187291] ; [205.6187291  84.3812709],0
r1,1,0.654943,0.199725,[6 4] ; [193  96],[6.65551839 3.34448161] ; [192.34448161  96.65551839],0
u2,1,0.683887,0.165783,[1 2] ; [47 57],[1.34579439 1.65420561] ; [46.65420561 57.34579439],0
p1,1,0.705301,0.143016,[1 9] ; [ 20 270],[0.7 9.3] ; [ 20.3 269.7],0
b4,1,0.72171,0.12686,[6 4] ; [158 133],[5.44850498 4.55149502] ; [158.55149502 132.44850498],0
a3,1,0.730236,0.118895,[7 3] ; [187 102],[6.48829431 3.51170569] ; [187.51170569 101.48829431],0
r2,1,0.738013,0.111881,[9 1] ; [246  39],[8.6440678 1.3559322] ; [246.3559322  38.6440678],0
a6,1,0.764847,0.089474,[6 4] ; [188 103],[6.44518272 3.55481728] ; [187.55481728 103.44518272],0
n6,1,0.781545,0.076899,[6 3] ; [205  84],[6.37248322 2.62751678] ; [204.62751678  84.37248322],0
a2,1,0.79329,0.068666,[2 8] ; [ 49 242],[1.69435216 8.30564784] ; [ 49.30564784 241.69435216],0
a7,1,0.831649,0.045193,[7 3] ; [193  96],[6.68896321 3.31103679] ; [193.31103679  95.68896321],0
d1,1,0.872509,0.025752,[5 5] ; [138 153],[4.75083056 5.24916944] ; [138.24916944 152.75083056],0
b5,1,0.937707,0.006108,[6 4] ; [171 120],[5.88039867 4.11960133] ; [171.11960133 119.88039867],0
a8,1,0.954378,0.003273,[1 9] ; [ 28 237],[1.05454545 8.94545455] ; [ 27.94545455 237.05454545],0
b1,1,0.972222,0.001213,[4 6] ; [118 173],[4.05315615 5.94684385] ; [117.94684385 173.05315615],0
u1,1,0.997154,1.3e-05,[1 9] ; [ 29 262],[0.99667774 9.00332226] ; [ 29.00332226 261.99667774],0
