Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,24.688099,[25 13] ; [18 71],[12.86614173 25.13385827] ; [30.13385827 58.86614173],1
p6,1,0.003357,8.602565,[13 24] ; [11 77],[ 7.104 29.896] ; [16.896 71.104],0
p7,1,0.00358,8.485668,[20 17] ; [23 63],[12.93495935 24.06504065] ; [30.06504065 55.93495935],0
p11,1,0.005766,7.622087,[30  8] ; [47 42],[23.03937008 14.96062992] ; [53.96062992 35.03937008],0
p8,1,0.006558,7.390222,[14 23] ; [14 75],[ 8.22222222 28.77777778] ; [19.77777778 69.22222222],0
s8,1,0.011627,6.366946,[21 17] ; [28 61],[14.66141732 23.33858268] ; [34.33858268 54.66141732],0
s2,1,0.018819,5.518211,[21 17] ; [29 59],[15.07936508 22.92063492] ; [34.92063492 53.07936508],0
r3,1,0.023189,5.154319,[34  4] ; [63 26],[29.02362205  8.97637795] ; [67.97637795 21.02362205],0
d5,1,0.024005,5.094258,[30  8] ; [51 37],[24.42857143 13.57142857] ; [56.57142857 31.42857143],0
v4,1,0.028998,4.767761,[35  3] ; [67 22],[30.51968504  7.48031496] ; [71.48031496 17.51968504],0
r4,1,0.030571,4.676895,[32  6] ; [58 31],[26.92913386 11.07086614] ; [63.07086614 25.92913386],0
v2,1,0.034016,4.493899,[21 15] ; [31 52],[15.73109244 20.26890756] ; [36.26890756 46.73109244],0
p5,1,0.036545,4.371477,[ 6 28] ; [ 5 84],[ 3.04065041 30.95934959] ; [ 7.95934959 81.04065041],0
n6,1,0.046967,3.946553,[33  4] ; [65 24],[28.77777778  8.22222222] ; [69.22222222 19.77777778],0
n3,1,0.060867,3.513612,[10  2] ; [19 17],[7.25 4.75] ; [21.75 14.25],0
v1,1,0.068236,3.324964,[18 17] ; [30 59],[13.5483871 21.4516129] ; [34.4516129 54.5483871],0
a6,1,0.072803,3.21866,[20 18] ; [61 27],[24.42857143 13.57142857] ; [56.57142857 31.42857143],0
p10,1,0.083183,3.001587,[27 11] ; [48 40],[22.61904762 15.38095238] ; [52.38095238 35.61904762],0
d1,1,0.084583,2.974555,[23 15] ; [39 50],[18.5511811 19.4488189] ; [43.4488189 45.5511811],0
a4,1,0.088546,2.900612,[22 16] ; [36 51],[17.632 20.368] ; [40.368 46.632],0
s6,1,0.099108,2.719843,[24 14] ; [42 47],[19.7480315 18.2519685] ; [46.2519685 42.7480315],0
p9,1,0.124663,2.357739,[28 10] ; [51 35],[24.20967742 13.79032258] ; [54.79032258 31.20967742],0
s3,1,0.126338,2.336936,[22 16] ; [37 49],[18.08064516 19.91935484] ; [40.91935484 45.08064516],0
a8,1,0.149221,2.080192,[ 2 33] ; [13 72],[ 4.375 30.625] ; [10.625 74.375],0
p1,1,0.175599,1.834481,[ 2 36] ; [12 77],[ 4.18897638 33.81102362] ; [ 9.81102362 79.18897638],0
a5,1,0.175634,1.834189,[29  9] ; [57 32],[25.73228346 12.26771654] ; [60.26771654 28.73228346],0
s7,1,0.216418,1.527968,[16 18] ; [30 56],[13.03333333 20.96666667] ; [32.96666667 53.03333333],0
s5,1,0.226883,1.460299,[11 26] ; [17 69],[ 8.42276423 28.57723577] ; [19.57723577 66.42276423],0
u3,1,0.228809,1.448249,[7 4] ; [15 20],[5.26086957 5.73913043] ; [16.73913043 18.26086957],0
a2,1,0.266336,1.235523,[ 6 32] ; [22 67],[ 8.37795276 29.62204724] ; [19.62204724 69.37795276],0
u1,1,0.28355,1.149996,[ 8 30] ; [12 77],[ 5.98425197 32.01574803] ; [14.01574803 74.98425197],0
d2,1,0.29395,1.101443,[22 16] ; [41 45],[19.30645161 18.69354839] ; [43.69354839 42.30645161],0
n2,1,0.315866,1.005987,[10  2] ; [26 12],[8.64 3.36] ; [27.36 10.64],0
r1,1,0.318039,0.996994,[27 11] ; [55 34],[24.53543307 13.46456693] ; [57.46456693 31.53543307],0
a3,1,0.333361,0.935799,[27 11] ; [54 33],[24.624 13.376] ; [56.376 30.624],0
n4,1,0.367943,0.810598,[29  9] ; [74 15],[30.81889764  7.18110236] ; [72.18110236 16.81889764],0
a1,1,0.371559,0.798444,[ 3 35] ; [12 77],[ 4.48818898 33.51181102] ; [10.51181102 78.48818898],0
d4,1,0.420355,0.649323,[27 11] ; [56 32],[25.03174603 12.96825397] ; [57.96825397 30.03174603],0
r2,1,0.428093,0.62799,[34  4] ; [74 14],[32.57142857  5.42857143] ; [75.42857143 12.57142857],0
p12,1,0.468356,0.525853,[ 4 34] ; [ 6 83],[ 2.99212598 35.00787402] ; [ 7.00787402 81.99212598],0
u4,1,0.615565,0.252151,[ 2 36] ; [ 3 86],[ 1.49606299 36.50393701] ; [ 3.50393701 85.49606299],0
u2,1,0.6885,0.160714,[5 5] ; [15 20],[4.44444444 5.55555556] ; [15.55555556 19.44444444],0
b5,1,0.712771,0.135525,[20 18] ; [50 39],[20.94488189 17.05511811] ; [49.05511811 39.94488189],0
s1,1,0.765727,0.088785,[ 4 33] ; [ 8 80],[ 3.552 33.448] ; [ 8.448 79.552],0
a7,1,0.798802,0.064973,[23 15] ; [56 33],[23.63779528 14.36220472] ; [55.36220472 33.63779528],0
b1,1,0.79955,0.06448,[21 17] ; [47 42],[20.34645669 17.65354331] ; [47.65354331 41.34645669],0
v3,1,0.802133,0.062794,[12 24] ; [30 54],[12.6 23.4] ; [29.4 54.6],0
b2,1,0.813142,0.055873,[11 17] ; [22 38],[10.5 17.5] ; [22.5 37.5],0
b3,1,0.813142,0.055873,[11 17] ; [22 38],[10.5 17.5] ; [22.5 37.5],0
s4,1,0.854759,0.033507,[ 5 32] ; [13 75],[ 5.328 31.672] ; [12.672 75.328],0
d3,1,0.877503,0.023758,[20 18] ; [45 43],[19.6031746 18.3968254] ; [45.3968254 42.6031746],0
n1,1,0.910817,0.012546,[6 5] ; [20 18],[5.83673469 5.16326531] ; [20.16326531 17.83673469],0
b4,1,0.955583,0.003102,[22 16] ; [52 37],[22.14173228 15.85826772] ; [51.85826772 37.14173228],0
