Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000256,13.370092,[ 3 35] ; [12 13],[ 9.04761905 28.95238095] ; [ 5.95238095 19.04761905],1
p11,1,0.000381,12.622534,[17 22] ; [22  3],[23.765625 15.234375] ; [15.234375  9.765625],1
s8,1,0.000669,11.574701,[ 4 35] ; [12 13],[ 9.75 29.25] ; [ 6.25 18.75],1
s5,1,0.003869,8.34419,[ 2 37] ; [ 8 17],[ 6.09375 32.90625] ; [ 3.90625 21.09375],0
p5,1,0.004494,8.072508,[ 2 36] ; [ 8 17],[ 6.03174603 31.96825397] ; [ 3.96825397 21.03174603],0
r4,1,0.004635,8.016767,[ 6 33] ; [12 13],[10.96875 28.03125] ; [ 7.03125 17.96875],0
u3,1,0.004808,7.950311,[ 1 17] ; [6 6],[ 4.2 13.8] ; [2.8 9.2],0
d3,1,0.004829,7.942564,[14 25] ; [18  7],[19.5 19.5] ; [12.5 12.5],0
v3,1,0.004947,7.898803,[ 5 34] ; [11 14],[ 9.75 29.25] ; [ 6.25 18.75],0
p10,1,0.00592,7.574617,[15 22] ; [19  6],[20.29032258 16.70967742] ; [13.70967742 11.29032258],0
p4,1,0.006699,7.352052,[13 26] ; [17  8],[18.28125 20.71875] ; [11.71875 13.28125],0
b5,1,0.018332,5.564112,[18 21] ; [19  6],[22.546875 16.453125] ; [14.453125 10.546875],0
v2,1,0.025469,4.991686,[ 9 28] ; [13 12],[13.12903226 23.87096774] ; [ 8.87096774 16.12903226],0
v1,1,0.038283,4.2924,[ 9 30] ; [12 13],[12.796875 26.203125] ; [ 8.203125 16.796875],0
r3,1,0.047018,3.944758,[23 15] ; [21  4],[26.53968254 11.46031746] ; [17.46031746  7.53968254],0
u2,1,0.052107,3.772321,[ 7 11] ; [9 3],[9.6 8.4] ; [6.4 5.6],0
p9,1,0.065696,3.387415,[19 17] ; [19  6],[22.42622951 13.57377049] ; [15.57377049  9.42622951],0
s3,1,0.067959,3.331638,[ 7 30] ; [10 15],[10.14516129 26.85483871] ; [ 6.85483871 18.14516129],0
a6,1,0.072903,3.21641,[16 23] ; [16  9],[19.5 19.5] ; [12.5 12.5],0
