Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8.1e-05,15.542002,[57 22] ; [237 254],[40.74736842 38.25263158] ; [253.25263158 237.74736842],1
s6,1,0.000199,13.836553,[68 11] ; [316 170],[53.6920354 25.3079646] ; [330.3079646 155.6920354],1
s3,1,0.00042,12.442023,[61 19] ; [268 217],[46.5840708 33.4159292] ; [282.4159292 202.5840708],1
b3,1,0.000507,12.088857,[ 8 40] ; [145 193],[19.02590674 28.97409326] ; [133.97409326 204.02590674],1
b2,1,0.000507,12.088857,[ 8 40] ; [145 193],[19.02590674 28.97409326] ; [133.97409326 204.02590674],1
s5,1,0.001206,10.480423,[38 38] ; [149 330],[25.60720721 50.39279279] ; [161.39279279 317.60720721],0
v2,1,0.003472,8.541187,[36 44] ; [296 179],[47.85585586 32.14414414] ; [284.14414414 190.85585586],0
v3,1,0.003699,8.42608,[23 57] ; [221 258],[34.91949911 45.08050089] ; [209.08050089 269.91949911],0
a8,1,0.011461,6.392372,[ 5 73] ; [ 80 369],[12.58064516 65.41935484] ; [ 72.41935484 376.58064516],0
s7,1,0.025285,5.004232,[53 29] ; [241 229],[43.67391304 38.32608696] ; [250.32608696 219.67391304],0
s1,1,0.028099,4.821998,[ 6 75] ; [ 13 474],[ 2.70950704 78.29049296] ; [ 16.29049296 470.70950704],0
d4,1,0.050553,3.823028,[62 20] ; [415  77],[68.14285714 13.85714286] ; [408.85714286  83.14285714],0
d5,1,0.061929,3.484951,[62 20] ; [415  79],[67.90625 14.09375] ; [409.09375  84.90625],0
a7,1,0.064789,3.41035,[51 31] ; [356 137],[58.04173913 23.95826087] ; [348.95826087 144.04173913],0
s8,1,0.120536,2.410346,[46 36] ; [230 261],[39.4973822 42.5026178] ; [236.5026178 254.4973822],0
r2,1,0.125779,2.343839,[75  7] ; [465  22],[77.82073814  4.17926186] ; [462.17926186  24.82073814],0
p10,1,0.138862,2.19053,[76  6] ; [424  64],[71.92982456 10.07017544] ; [428.07017544  59.92982456],0
p3,1,0.212078,1.557181,[50 32] ; [263 228],[44.79232112 37.20767888] ; [268.20767888 222.79232112],0
u2,1,0.227837,1.454313,[11 12] ; [79 50],[13.61842105  9.38157895] ; [76.38157895 52.61842105],0
u1,1,0.260626,1.265427,[19 63] ; [ 89 407],[15.32179931 66.67820069] ; [ 92.67820069 403.32179931],0
p9,1,0.260865,1.264162,[76  6] ; [431  56],[73.06502636  8.93497364] ; [433.93497364  53.06502636],0
n5,1,0.271282,1.210252,[74  8] ; [421  70],[70.83769634 11.16230366] ; [424.16230366  66.83769634],0
p6,1,0.315449,1.007725,[36 45] ; [187 298],[31.91342756 49.08657244] ; [191.08657244 293.91342756],0
n2,1,0.318116,0.996678,[12  2] ; [63 23],[10.5  3.5] ; [64.5 21.5],0
r3,1,0.328222,0.955902,[78  4] ; [478  14],[79.42857143  2.57142857] ; [476.57142857  15.42857143],0
p4,1,0.36477,0.821404,[57 25] ; [316 175],[53.37870855 28.62129145] ; [319.62129145 171.37870855],0
n3,1,0.403446,0.698031,[12  2] ; [65 21],[10.78  3.22] ; [66.22 19.78],0
p8,1,0.437214,0.603583,[49 31] ; [274 210],[45.81560284 34.18439716] ; [277.18439716 206.81560284],0
v4,1,0.444623,0.584322,[79  2] ; [471  21],[77.7486911  3.2513089] ; [472.2513089  19.7486911],0
p5,1,0.448109,0.575432,[ 9 73] ; [ 69 421],[11.18181818 70.81818182] ; [ 66.81818182 423.18181818],0
a5,1,0.471137,0.519308,[61 21] ; [386 109],[63.52512998 18.47487002] ; [383.47487002 111.52512998],0
a6,1,0.47606,0.507875,[54 28] ; [344 149],[56.75826087 25.24173913] ; [341.24173913 151.75826087],0
p2,1,0.488404,0.480041,[69 13] ; [427  64],[70.98080279 11.01919721] ; [425.01919721  65.98080279],0
u4,1,0.497266,0.460766,[ 1 81] ; [ 12 484],[ 1.84429066 80.15570934] ; [ 11.15570934 484.84429066],0
p7,1,0.526738,0.40068,[57 24] ; [322 160],[54.52753108 26.47246892] ; [324.47246892 157.52753108],0
v1,1,0.540422,0.374758,[45 37] ; [279 198],[47.52772809 34.47227191] ; [276.47227191 200.52772809],0
a1,1,0.589284,0.291464,[ 3 79] ; [ 25 471],[ 3.97231834 78.02768166] ; [ 24.02768166 471.97231834],0
b1,1,0.634148,0.226477,[32 50] ; [180 316],[30.07612457 51.92387543] ; [181.92387543 314.07612457],0
n6,1,0.644662,0.212697,[75  7] ; [441  50],[73.84293194  8.15706806] ; [442.15706806  48.84293194],0
p1,1,0.648524,0.207766,[ 7 75] ; [ 50 442],[ 8.14285714 73.85714286] ; [ 48.85714286 443.14285714],0
r4,1,0.653643,0.201338,[74  8] ; [455  41],[75.04844291  6.95155709] ; [453.95155709  42.04844291],0
d2,1,0.682524,0.167298,[40 42] ; [252 240],[41.71428571 40.28571429] ; [250.28571429 241.71428571],0
a3,1,0.712681,0.135614,[59 23] ; [365 129],[60.36111111 21.63888889] ; [363.63888889 130.36111111],0
u3,1,0.724138,0.124563,[14  9] ; [74 56],[13.22875817  9.77124183] ; [74.77124183 55.22875817],0
b5,1,0.738535,0.111418,[47 35] ; [294 202],[48.37716263 33.62283737] ; [292.62283737 203.37716263],0
n1,1,0.774721,0.081913,[6 8] ; [33 52],[5.51515152 8.48484848] ; [33.48484848 51.51515152],0
d3,1,0.845967,0.03774,[56 26] ; [332 162],[55.23611111 26.76388889] ; [332.76388889 161.23611111],0
a4,1,0.850402,0.035572,[38 44] ; [234 259],[38.78956522 43.21043478] ; [233.21043478 259.78956522],0
b4,1,0.872568,0.025727,[48 34] ; [295 201],[48.66089965 33.33910035] ; [294.33910035 201.66089965],0
p12,1,0.892022,0.018427,[ 8 74] ; [ 50 438],[ 8.34385965 73.65614035] ; [ 49.65614035 438.34385965],0
d1,1,0.929102,0.007917,[50 32] ; [305 191],[50.3633218 31.6366782] ; [304.6366782 191.3633218],0
a2,1,0.936759,0.006295,[20 62] ; [123 373],[20.28719723 61.71280277] ; [122.71280277 373.28719723],0
r1,1,0.987166,0.000259,[67 15] ; [404  90],[67.05208333 14.94791667] ; [403.94791667  90.05208333],0
