Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.220988,[42 21] ; [37 82],[27.34615385 35.65384615] ; [51.65384615 67.34615385],1
p3,1,0.000242,13.471457,[29 37] ; [23 99],[18.25531915 47.74468085] ; [33.74468085 88.25531915],1
b1,1,0.00032,12.950785,[11 55] ; [52 70],[22.11702128 43.88297872] ; [40.88297872 81.11702128],1
p2,1,0.002842,8.906051,[53 11] ; [75 47],[44.04301075 19.95698925] ; [83.95698925 38.04301075],0
p4,1,0.006103,7.519713,[33 33] ; [36 85],[24.35294118 41.64705882] ; [44.64705882 76.35294118],0
p11,1,0.00683,7.317034,[49 17] ; [66 56],[40.37234043 25.62765957] ; [74.62765957 47.37234043],0
a5,1,0.01227,6.271473,[45 21] ; [60 62],[36.86170213 29.13829787] ; [68.13829787 53.86170213],0
p10,1,0.013743,6.07089,[50 15] ; [70 49],[42.39130435 22.60869565] ; [77.60869565 41.39130435],0
a7,1,0.035325,4.429402,[52 14] ; [78 44],[45.63829787 20.36170213] ; [84.36170213 37.63829787],0
r4,1,0.037871,4.310806,[56 10] ; [87 35],[50.20212766 15.79787234] ; [92.79787234 29.20212766],0
p9,1,0.064047,3.429347,[53 13] ; [79 38],[47.60655738 18.39344262] ; [84.39344262 32.60655738],0
b3,1,0.069102,3.304215,[11 19] ; [11 47],[ 7.5 22.5] ; [14.5 43.5],0
b2,1,0.069102,3.304215,[11 19] ; [11 47],[ 7.5 22.5] ; [14.5 43.5],0
s6,1,0.097283,2.749522,[40 26] ; [58 63],[34.58823529 31.41176471] ; [63.41176471 57.58823529],0
v3,1,0.11278,2.514829,[21 40] ; [27 89],[16.54237288 44.45762712] ; [31.45762712 84.54237288],0
a3,1,0.112872,2.513537,[33 33] ; [75 46],[38.11764706 27.88235294] ; [69.88235294 51.11764706],0
s8,1,0.12409,2.364926,[22 44] ; [28 94],[17.55319149 48.44680851] ; [32.44680851 89.55319149],0
a4,1,0.146056,2.112963,[14 52] ; [38 84],[18.25531915 47.74468085] ; [33.74468085 88.25531915],0
d2,1,0.14964,2.075922,[18 48] ; [46 76],[22.46808511 43.53191489] ; [41.53191489 80.46808511],0
s4,1,0.157686,1.996274,[ 9 57] ; [27 95],[12.63829787 53.36170213] ; [23.36170213 98.63829787],0
u3,1,0.17896,1.806238,[16 16] ; [30 16],[18.87179487 13.12820513] ; [27.12820513 18.87179487],0
r1,1,0.208025,1.585121,[49 17] ; [79 42],[45.17647059 20.82352941] ; [82.82352941 38.17647059],0
p12,1,0.25167,1.31401,[ 2 64] ; [  1 120],[ 1.05882353 64.94117647] ; [  1.94117647 119.05882353],0
a2,1,0.266733,1.23347,[ 6 60] ; [ 18 104],[ 8.42553191 57.57446809] ; [ 15.57446809 106.42553191],0
v2,1,0.284528,1.145334,[31 31] ; [47 66],[27.63428571 34.36571429] ; [50.36571429 62.63428571],0
n2,1,0.310834,1.02713,[10  3] ; [36 22],[8.42253521 4.57746479] ; [37.57746479 20.42253521],0
d5,1,0.316898,1.001707,[49 17] ; [82 40],[45.9893617 20.0106383] ; [85.0106383 36.9893617],0
s1,1,0.336156,0.925035,[ 1 65] ; [  5 117],[ 2.10638298 63.89361702] ; [  3.89361702 118.10638298],0
d3,1,0.361016,0.834356,[45 21] ; [75 47],[42.12765957 23.87234043] ; [77.87234043 44.12765957],0
s7,1,0.364491,0.82236,[19 44] ; [27 86],[16.46590909 46.53409091] ; [29.53409091 83.46590909],0
r2,1,0.412249,0.672305,[59  7] ; [103  18],[57.17647059  8.82352941] ; [104.82352941  16.17647059],0
r3,1,0.412654,0.67114,[60  6] ; [106  16],[58.27659574  7.72340426] ; [107.72340426  14.27659574],0
b5,1,0.417014,0.658714,[36 30] ; [74 48],[38.61702128 27.38297872] ; [71.38297872 50.61702128],0
u1,1,0.594382,0.283553,[ 4 62] ; [ 10 112],[ 4.91489362 61.08510638] ; [  9.08510638 112.91489362],0
s3,1,0.598795,0.276817,[28 37] ; [57 64],[29.70430108 35.29569892] ; [55.29569892 65.70430108],0
p1,1,0.631493,0.230042,[ 3 61] ; [  4 118],[ 2.40860215 61.59139785] ; [  4.59139785 117.40860215],0
p5,1,0.654532,0.200234,[ 3 62] ; [  4 117],[ 2.44623656 62.55376344] ; [  4.55376344 116.44623656],0
u4,1,0.657293,0.196828,[ 1 65] ; [  1 121],[ 0.70212766 65.29787234] ; [  1.29787234 120.70212766],0
b4,1,0.678178,0.172185,[41 25] ; [72 50],[39.67021277 26.32978723] ; [73.32978723 48.67021277],0
a6,1,0.688217,0.161022,[42 24] ; [74 48],[40.72340426 25.27659574] ; [75.27659574 46.72340426],0
d4,1,0.689094,0.160068,[49 17] ; [93 28],[50.11764706 15.88235294] ; [91.88235294 29.11764706],0
n3,1,0.69441,0.154353,[8 5] ; [39 19],[8.6056338 4.3943662] ; [38.3943662 19.6056338],0
v4,1,0.731763,0.117499,[59  6] ; [107  13],[58.32432432  6.67567568] ; [107.67567568  12.32432432],0
s5,1,0.789361,0.071364,[17 48] ; [29 90],[16.25 48.75] ; [29.75 89.25],0
u2,1,0.818726,0.052525,[17 16] ; [22 23],[16.5 16.5] ; [22.5 22.5],0
n1,1,0.848855,0.036321,[ 3 10] ; [12 46],[ 2.74647887 10.25352113] ; [12.25352113 45.74647887],0
s2,1,0.910881,0.012528,[24 42] ; [45 76],[24.35294118 41.64705882] ; [44.64705882 76.35294118],0
n5,1,0.939278,0.005803,[22 44] ; [41 80],[22.23529412 43.76470588] ; [40.76470588 80.23529412],0
