Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.008162,6.997686,[ 2 20] ; [3 2],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
s7,1,0.010718,6.511544,[ 1 20] ; [2 2],[ 2.52 18.48] ; [0.48 3.52],0
p4,1,0.046131,3.976812,[ 4 19] ; [3 2],[ 5.75 17.25] ; [1.25 3.75],0
p7,1,0.086086,2.946087,[ 5 18] ; [3 2],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
a5,1,0.138792,2.191304,[10 13] ; [4 1],[11.5 11.5] ; [2.5 2.5],0
s6,1,0.141123,2.165675,[ 6 17] ; [3 2],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
r4,1,0.153751,2.034631,[ 3 20] ; [2 3],[ 4.10714286 18.89285714] ; [0.89285714 4.10714286],0
p8,1,0.17072,1.876612,[ 3 19] ; [2 3],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
p5,1,0.233613,1.418727,[ 1 21] ; [1 4],[ 1.62962963 20.37037037] ; [0.37037037 4.62962963],0
p11,1,0.295366,1.095001,[ 8 15] ; [3 2],[ 9.03571429 13.96428571] ; [1.96428571 3.03571429],0
b4,1,0.295366,1.095001,[15  8] ; [2 3],[13.96428571  9.03571429] ; [3.03571429 1.96428571],0
r1,1,0.392742,0.730435,[ 5 18] ; [2 3],[ 5.75 17.25] ; [1.25 3.75],0
v1,1,0.392742,0.730435,[ 5 18] ; [2 3],[ 5.75 17.25] ; [1.25 3.75],0
s8,1,0.458875,0.548638,[ 2 21] ; [1 4],[ 2.46428571 20.53571429] ; [0.53571429 4.46428571],0
a2,1,0.458875,0.548638,[ 2 21] ; [1 4],[ 2.46428571 20.53571429] ; [0.53571429 4.46428571],0
u3,1,0.468717,0.525,[3 9] ; [1 1],[3.42857143 8.57142857] ; [0.57142857 1.42857143],0
s3,1,0.483522,0.490909,[ 8 14] ; [1 4],[ 7.33333333 14.66666667] ; [1.66666667 3.33333333],0
n6,1,0.50198,0.450747,[10 13] ; [3 2],[10.67857143 12.32142857] ; [2.32142857 2.67857143],0
d5,1,0.50198,0.450747,[10 13] ; [3 2],[10.67857143 12.32142857] ; [2.32142857 2.67857143],0
d2,1,0.521213,0.411492,[ 8 15] ; [1 4],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
a7,1,0.621705,0.243478,[12 11] ; [2 3],[11.5 11.5] ; [2.5 2.5],0
n4,1,0.621705,0.243478,[12 11] ; [2 3],[11.5 11.5] ; [2.5 2.5],0
a4,1,0.678088,0.172286,[ 7 16] ; [2 3],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
d3,1,0.678088,0.172286,[ 7 16] ; [2 3],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
a3,1,0.686239,0.163187,[11 11] ; [3 2],[11.40740741 10.59259259] ; [2.59259259 2.40740741],0
p1,1,0.687031,0.162319,[ 3 20] ; [1 4],[ 3.28571429 19.71428571] ; [0.71428571 4.28571429],0
r3,1,0.750469,0.101137,[12 11] ; [3 2],[12.32142857 10.67857143] ; [2.67857143 2.32142857],0
v2,1,0.785792,0.073864,[ 7 15] ; [1 3],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
b1,1,0.825349,0.048696,[15  8] ; [3 2],[14.78571429  8.21428571] ; [3.21428571 1.78571429],0
n5,1,0.825349,0.048696,[15  8] ; [3 2],[14.78571429  8.21428571] ; [3.21428571 1.78571429],0
d4,1,0.825349,0.048696,[15  8] ; [3 2],[14.78571429  8.21428571] ; [3.21428571 1.78571429],0
p10,1,0.879193,0.023102,[ 8 14] ; [2 3],[ 8.14814815 13.85185185] ; [1.85185185 3.14814815],0
a6,1,0.886731,0.02029,[10 13] ; [2 3],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
b5,1,0.886731,0.02029,[13 10] ; [3 2],[13.14285714  9.85714286] ; [2.85714286 2.14285714],0
a8,1,0.924731,0.008926,[ 4 18] ; [1 4],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
s2,1,0.931549,0.007378,[ 5 18] ; [1 4],[ 4.92857143 18.07142857] ; [1.07142857 3.92857143],0
d1,1,0.931549,0.007378,[ 5 18] ; [1 4],[ 4.92857143 18.07142857] ; [1.07142857 3.92857143],0
p9,1,0.937287,0.00619,[ 8 13] ; [2 3],[ 8.07692308 12.92307692] ; [1.92307692 3.07692308],0
b2,1,0.943209,0.005075,[ 5 11] ; [1 2],[ 5.05263158 10.94736842] ; [0.94736842 2.05263158],0
b3,1,0.943209,0.005075,[ 5 11] ; [1 2],[ 5.05263158 10.94736842] ; [0.94736842 2.05263158],0
v4,1,0.971216,0.001302,[ 9 14] ; [2 3],[ 9.03571429 13.96428571] ; [1.96428571 3.03571429],0
u2,1,1.0,0.0,[6 6] ; [1 1],[6. 6.] ; [1. 1.],0
