Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,105.075307,[224  50] ; [162 225],[160.00605144 113.99394856] ; [225.99394856 161.00605144],1
v1,1,0.0,32.926697,[194  81] ; [188 202],[157.96992481 117.03007519] ; [224.03007519 165.96992481],1
p12,1,9e-06,19.807875,[ 44 234] ; [ 22 377],[ 27.10192024 250.89807976] ; [ 38.89807976 360.10192024],1
p3,1,3.4e-05,17.157284,[175 101] ; [190 212],[148.5840708 127.4159292] ; [216.4159292 185.5840708],1
s7,1,4.7e-05,16.567365,[162 101] ; [175 211],[136.56548536 126.43451464] ; [200.43451464 185.56548536],1
s8,1,4.9e-05,16.497269,[156 118] ; [165 237],[130.10946746 143.89053254] ; [190.89053254 211.10946746],1
n5,1,0.000347,12.79948,[237  40] ; [295 103],[218.31703704  58.68296296] ; [313.68296296  84.31703704],1
p5,1,0.00046,12.272168,[ 53 224] ; [ 39 361],[ 37.64254062 239.35745938] ; [ 54.35745938 345.64254062],1
d1,1,0.002249,9.333985,[184  94] ; [219 183],[164.75588235 113.24411765] ; [238.24411765 163.75588235],0
p1,1,0.002442,9.183494,[ 37 240] ; [ 26 375],[ 25.73893805 251.26106195] ; [ 37.26106195 363.73893805],0
a3,1,0.002965,8.829153,[218  58] ; [276 126],[201.09734513  74.90265487] ; [292.90265487 109.09734513],0
u4,1,0.003187,8.697143,[  8 270] ; [  1 401],[  3.67941176 274.32058824] ; [  5.32058824 396.67941176],0
a1,1,0.00354,8.505957,[ 21 257] ; [ 11 391],[ 13.08235294 264.91764706] ; [ 18.91764706 383.08235294],0
r4,1,0.003807,8.373794,[263  15] ; [354  48],[252.24411765  25.75588235] ; [364.75588235  37.24411765],0
n4,1,0.004523,8.060925,[234  44] ; [302 100],[219.12941176  58.87058824] ; [316.87058824  85.12941176],0
s4,1,0.006708,7.349548,[ 37 239] ; [ 86 312],[ 50.36795252 225.63204748] ; [ 72.63204748 325.36795252],0
r1,1,0.007764,7.087101,[235  42] ; [306  94],[221.35450517  55.64549483] ; [319.64549483  80.35450517],0
p7,1,0.008847,6.853412,[200  73] ; [248 142],[184.47058824  88.52941176] ; [263.52941176 126.47058824],0
p8,1,0.009946,6.644606,[173 102] ; [210 187],[156.73363095 118.26636905] ; [226.26636905 170.73363095],0
d2,1,0.01311,6.154155,[147 130] ; [174 227],[131.1460177 145.8539823] ; [189.8539823 211.1460177],0
a5,1,0.01736,5.659624,[224  54] ; [292 110],[210.95294118  67.04705882] ; [305.04705882  96.95294118],0
b2,1,0.022216,5.228824,[80 95] ; [ 79 150],[ 68.87376238 106.12623762] ; [ 90.12623762 138.87376238],0
b3,1,0.022216,5.228824,[80 95] ; [ 79 150],[ 68.87376238 106.12623762] ; [ 90.12623762 138.87376238],0
v4,1,0.023717,5.115223,[270   6] ; [376  23],[264.14222222  11.85777778] ; [381.85777778  17.14222222],0
n6,1,0.028628,4.789862,[250  25] ; [341  59],[240.77777778  34.22222222] ; [350.22222222  49.77777778],0
u1,1,0.029905,4.714722,[ 61 217] ; [ 62 340],[ 50.28529412 227.71470588] ; [ 72.71470588 329.28529412],0
p4,1,0.034042,4.492606,[187  90] ; [238 162],[173.89217134 103.10782866] ; [251.10782866 148.89217134],0
p6,1,0.075767,3.153445,[121 155] ; [147 250],[109.90787519 166.09212481] ; [158.09212481 238.90787519],0
s5,1,0.083836,2.988921,[111 158] ; [134 253],[100.46493902 168.53506098] ; [144.53506098 242.46493902],0
s2,1,0.090314,2.868774,[159 117] ; [204 196],[148.20710059 127.79289941] ; [214.79289941 185.20710059],0
a2,1,0.114263,2.494253,[ 74 204] ; [ 86 316],[ 65.41176471 212.58823529] ; [ 94.58823529 307.41176471],0
d5,1,0.138718,2.192128,[232  44] ; [319  82],[224.63220089  51.36779911] ; [326.36779911  74.63220089],0
a4,1,0.16939,1.888333,[134 143] ; [173 229],[125.24153166 151.75846834] ; [181.75846834 220.24153166],0
d4,1,0.170308,1.880234,[235  41] ; [326  76],[228.37168142  47.62831858] ; [332.62831858  69.37168142],0
r3,1,0.172801,1.858477,[269   8] ; [379  20],[265.52662722  11.47337278] ; [382.47337278  16.52662722],0
b5,1,0.194648,1.68208,[157 121] ; [247 155],[165.16470588 112.83529412] ; [238.83529412 163.16470588],0
r2,1,0.220743,1.499538,[264  12] ; [370  26],[260.39285714  15.60714286] ; [373.60714286  22.39285714],0
s3,1,0.225984,1.465959,[163 110] ; [220 180],[155.36255572 117.63744428] ; [227.63744428 172.36255572],0
d3,1,0.255959,1.290483,[199  78] ; [271 129],[192.3042836  84.6957164] ; [277.6957164 122.3042836],0
u2,1,0.321677,0.982115,[38 22] ; [69 55],[34.89130435 25.10869565] ; [72.10869565 51.89130435],0
p11,1,0.351202,0.869111,[239  39] ; [335  67],[234.66470588  43.33529412] ; [339.33529412  62.66470588],0
s6,1,0.397047,0.717251,[195  74] ; [275 121],[190.12030075  78.87969925] ; [279.87969925 116.12030075],0
p2,1,0.454324,0.559842,[245  32] ; [346  54],[241.81240768  35.18759232] ; [349.18759232  50.81240768],0
n3,1,0.570185,0.322372,[35 14] ; [66 21],[36.38970588 12.61029412] ; [64.61029412 22.38970588],0
u3,1,0.60095,0.273565,[33 26] ; [75 50],[34.63043478 24.36956522] ; [73.36956522 51.63043478],0
n1,1,0.66259,0.190393,[16 33] ; [32 56],[17.16788321 31.83211679] ; [30.83211679 57.16788321],0
