Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.005232,7.797515,[33 85] ; [ 5 50],[25.91907514 92.08092486] ; [12.08092486 42.91907514],0
d1,1,0.010069,6.622667,[59 61] ; [16 40],[51.13636364 68.86363636] ; [23.86363636 32.13636364],0
a7,1,0.034673,4.461196,[87 32] ; [32 24],[80.92 38.08] ; [38.08 17.92],0
p11,1,0.100513,2.697388,[68 52] ; [39 17],[72.95454545 47.04545455] ; [34.04545455 21.95454545],0
p9,1,0.100571,2.69647,[74 43] ; [41 13],[78.68421053 38.31578947] ; [36.31578947 17.68421053],0
r3,1,0.101741,2.678038,[107  13] ; [44 11],[103.54285714  16.45714286] ; [47.45714286  7.54285714],0
v1,1,0.155195,2.020433,[38 79] ; [24 31],[42.1744186 74.8255814] ; [19.8255814 35.1744186],0
p10,1,0.175234,1.837587,[66 51] ; [37 18],[70.06395349 46.93604651] ; [32.93604651 22.06395349],0
r2,1,0.179022,1.805722,[103  16] ; [44 12],[99.96 19.04] ; [47.04  8.96],0
n6,1,0.19736,1.6618,[73 47] ; [39 16],[76.8 43.2] ; [35.2 19.8],0
n2,1,0.212767,1.5525,[27 18] ; [18  6],[29.34782609 15.65217391] ; [15.65217391  8.34782609],0
b1,1,0.221195,1.496599,[40 80] ; [24 32],[43.63636364 76.36363636] ; [20.36363636 35.63636364],0
a2,1,0.224803,1.473445,[ 10 110] ; [ 8 48],[ 12.27272727 107.72727273] ; [ 5.72727273 50.27272727],0
d4,1,0.231194,1.433503,[95 25] ; [39 16],[91.88571429 28.11428571] ; [42.11428571 12.88571429],0
a6,1,0.24509,1.351079,[66 54] ; [36 20],[69.54545455 50.45454545] ; [32.45454545 23.54545455],0
s4,1,0.252532,1.309244,[23 97] ; [15 41],[25.90909091 94.09090909] ; [12.09090909 43.90909091],0
s2,1,0.277814,1.177752,[38 82] ; [13 42],[34.97142857 85.02857143] ; [16.02857143 38.97142857],0
d2,1,0.278065,1.176521,[42 78] ; [15 41],[38.86363636 81.13636364] ; [18.13636364 37.86363636],0
d3,1,0.295082,1.096288,[79 40] ; [32 23],[75.9137931 43.0862069] ; [35.0862069 19.9137931],0
a1,1,0.309474,1.032919,[  6 114] ; [ 1 55],[  4.77272727 115.22727273] ; [ 2.22727273 53.77272727],0
u3,1,0.334981,0.929545,[30 22] ; [11 13],[28.05263158 23.94736842] ; [12.94736842 11.05263158],0
d5,1,0.33995,0.910621,[85 34] ; [36 20],[82.28 36.72] ; [38.72 17.28],0
p8,1,0.35795,0.845074,[48 70] ; [18 36],[45.27906977 72.72093023] ; [20.72093023 33.27906977],0
r1,1,0.3965,0.718915,[78 41] ; [33 23],[75.48 43.52] ; [35.52 20.48],0
p3,1,0.437085,0.603922,[34 84] ; [13 43],[31.87356322 86.12643678] ; [15.12643678 40.87356322],0
u1,1,0.447977,0.575765,[  7 113] ; [ 5 51],[  8.18181818 111.81818182] ; [ 3.81818182 52.18181818],0
p2,1,0.460059,0.54575,[77 40] ; [40 16],[79.12716763 37.87283237] ; [37.87283237 18.12716763],0
v3,1,0.491178,0.473944,[28 85] ; [11 44],[26.23214286 86.76785714] ; [12.76785714 42.23214286],0
p5,1,0.521,0.411912,[  4 114] ; [ 3 52],[  4.77456647 113.22543353] ; [ 2.22543353 52.77456647],0
v4,1,0.528052,0.398138,[101  17] ; [49  6],[102.31213873  15.68786127] ; [47.68786127  7.31213873],0
s1,1,0.541294,0.373147,[  7 113] ; [ 2 53],[  6.17142857 113.82857143] ; [ 2.82857143 52.17142857],0
p1,1,0.554037,0.350134,[  4 114] ; [ 1 55],[  3.3908046 114.6091954] ; [ 1.6091954 54.3908046],0
a4,1,0.605896,0.266194,[34 86] ; [18 38],[35.45454545 84.54545455] ; [16.54545455 39.45454545],0
b3,1,0.623728,0.240662,[14 42] ; [ 5 20],[13.13580247 42.86419753] ; [ 5.86419753 19.13580247],0
b2,1,0.623728,0.240662,[14 42] ; [ 5 20],[13.13580247 42.86419753] ; [ 5.86419753 19.13580247],0
b4,1,0.633458,0.227401,[71 49] ; [31 25],[69.54545455 50.45454545] ; [32.45454545 23.54545455],0
s6,1,0.666063,0.186242,[53 66] ; [23 33],[51.68 67.32] ; [24.32 31.68],0
s3,1,0.666625,0.185576,[44 74] ; [19 37],[42.72413793 75.27586207] ; [20.27586207 35.72413793],0
v2,1,0.670251,0.181308,[53 62] ; [23 31],[51.71597633 63.28402367] ; [24.28402367 29.71597633],0
p6,1,0.680275,0.169816,[20 95] ; [11 44],[20.97058824 94.02941176] ; [10.02941176 44.97058824],0
b5,1,0.686852,0.162514,[69 51] ; [34 22],[70.22727273 49.77272727] ; [32.77272727 23.22727273],0
a8,1,0.709103,0.139174,[  3 108] ; [ 2 51],[  3.38414634 107.61585366] ; [ 1.61585366 51.38414634],0
n1,1,0.75778,0.095109,[10 36] ; [ 6 18],[10.51428571 35.48571429] ; [ 5.48571429 18.51428571],0
p12,1,0.761423,0.092181,[  3 116] ; [ 1 55],[  2.72 116.28] ; [ 1.28 54.72],0
p4,1,0.788466,0.071987,[45 74] ; [20 36],[44.2 74.8] ; [20.8 35.2],0
u2,1,0.817908,0.053009,[28 25] ; [12 12],[27.53246753 25.46753247] ; [12.46753247 11.53246753],0
a3,1,0.834499,0.043654,[66 53] ; [32 24],[66.64 52.36] ; [31.36 24.64],0
n3,1,0.872848,0.025614,[29 16] ; [15  9],[28.69565217 16.30434783] ; [15.30434783  8.69565217],0
s7,1,0.925983,0.00863,[18 97] ; [ 8 45],[17.79761905 97.20238095] ; [ 8.20238095 44.79761905],0
r4,1,0.973975,0.001064,[86 34] ; [40 16],[85.90909091 34.09090909] ; [40.09090909 15.90909091],0
a5,1,0.988255,0.000217,[62 58] ; [29 27],[62.04545455 57.95454545] ; [28.95454545 27.04545455],0
p7,1,0.99074,0.000135,[58 60] ; [26 27],[57.96491228 60.03508772] ; [26.03508772 26.96491228],0
