Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,117.690718,[ 15 109] ; [168  64],[63.74157303 60.25842697] ; [119.25842697 112.74157303],1
d5,1,0.0,96.666164,[75 50] ; [230   3],[106.49441341  18.50558659] ; [198.50558659  34.49441341],1
d3,1,0.0,64.386071,[65 60] ; [209  24],[95.67039106 29.32960894] ; [178.32960894  54.67039106],1
a2,1,0.0,44.879234,[  3 122] ; [ 78 155],[28.28212291 96.71787709] ; [ 52.71787709 180.28212291],1
a4,1,0.0,34.573115,[29 96] ; [129 103],[55.32212885 69.67787115] ; [102.67787115 129.32212885],1
u1,1,0.0,30.896688,[  2 123] ; [ 57 176],[ 20.60055866 104.39944134] ; [ 38.39944134 194.60055866],1
a5,1,3e-06,21.735589,[70 55] ; [185  48],[89.03631285 35.96368715] ; [165.96368715  67.03631285],1
a3,1,3e-05,17.408324,[72 53] ; [183  50],[89.03631285 35.96368715] ; [165.96368715  67.03631285],1
s8,1,0.00013,14.63646,[27 98] ; [ 97 135],[43.41736695 81.58263305] ; [ 80.58263305 151.41736695],1
r2,1,0.000315,12.976376,[103  20] ; [217  11],[112.13675214  10.86324786] ; [207.86324786  20.13675214],1
a6,1,0.012892,6.183826,[74 51] ; [168  65],[84.4972067 40.5027933] ; [157.5027933  75.4972067],0
n2,1,0.021352,5.297844,[29  6] ; [45 29],[23.76146789 11.23853211] ; [50.23853211 23.76146789],0
s7,1,0.024398,5.066088,[42 79] ; [105 117],[51.85714286 69.14285714] ; [ 95.14285714 126.85714286],0
r1,1,0.047163,3.939547,[88 37] ; [185  47],[95.58823529 29.41176471] ; [177.41176471  54.58823529],0
n4,1,0.053979,3.713363,[80 44] ; [173  60],[87.8767507 36.1232493] ; [165.1232493  67.8767507],0
p4,1,0.067342,3.346637,[53 69] ; [124 107],[61.17280453 60.82719547] ; [115.82719547 115.17280453],0
v2,1,0.068148,3.327081,[43 77] ; [104 122],[50.98265896 69.01734104] ; [ 96.01734104 129.98265896],0
p12,1,0.074161,3.188442,[  2 122] ; [ 13 219],[  5.2247191 118.7752809] ; [  9.7752809 222.2247191],0
s2,1,0.094695,2.792684,[48 77] ; [110 121],[55.47752809 69.52247191] ; [102.52247191 128.47752809],0
n6,1,0.108923,2.569781,[92 32] ; [189  43],[97.87640449 26.12359551] ; [183.12359551  48.87640449],0
b1,1,0.109522,2.561102,[57 68] ; [ 86 147],[49.9301676 75.0698324] ; [ 93.0698324 139.9301676],0
r4,1,0.122413,2.386171,[100  25] ; [201  32],[105.09776536  19.90223464] ; [195.90223464  37.09776536],0
p9,1,0.141042,2.166557,[87 35] ; [181  50],[92.62322946 29.37677054] ; [175.37677054  55.62322946],0
p10,1,0.149126,2.081165,[84 38] ; [177  56],[89.69577465 32.30422535] ; [171.30422535  61.69577465],0
s3,1,0.168099,1.899814,[59 64] ; [128 102],[65.15864023 57.84135977] ; [121.84135977 108.15864023],0
s6,1,0.196403,1.668923,[67 56] ; [141  88],[72.68181818 50.31818182] ; [135.31818182  93.68181818],0
p6,1,0.298192,1.082263,[31 94] ; [ 69 161],[35.21126761 89.78873239] ; [ 64.78873239 165.21126761],0
u3,1,0.314879,1.010101,[25 25] ; [30 20],[27.5 22.5] ; [27.5 22.5],0
v3,1,0.328726,0.953909,[29 93] ; [ 65 162],[32.85959885 89.14040115] ; [ 61.14040115 165.85959885],0
v4,1,0.36392,0.82432,[109  15] ; [211  21],[111.46067416  12.53932584] ; [208.53932584  23.46067416],0
p3,1,0.417039,0.658644,[46 79] ; [ 96 137],[49.58100559 75.41899441] ; [ 92.41899441 140.58100559],0
n5,1,0.423972,0.639279,[73 48] ; [150  82],[76.43909348 44.56090652] ; [146.56090652  85.43909348],0
s5,1,0.43756,0.602673,[30 91] ; [ 64 159],[33.06395349 87.93604651] ; [ 60.93604651 162.06395349],0
a7,1,0.522735,0.408494,[90 35] ; [175  58],[92.52793296 32.47206704] ; [172.47206704  60.52793296],0
b4,1,0.592233,0.28687,[72 53] ; [141  92],[74.37150838 50.62849162] ; [138.62849162  94.37150838],0
s4,1,0.644778,0.212548,[ 22 101] ; [ 46 185],[23.62711864 99.37288136] ; [ 44.37288136 186.62711864],0
p2,1,0.650293,0.205531,[91 34] ; [174  58],[92.78711485 32.21288515] ; [172.21288515  59.78711485],0
p5,1,0.693735,0.155072,[ 10 115] ; [ 16 217],[  9.07821229 115.92178771] ; [ 16.92178771 216.07821229],0
u2,1,0.711294,0.136987,[31 20] ; [28 21],[30.09 20.91] ; [28.91 20.09],0
r3,1,0.723495,0.125169,[113  11] ; [213  18],[113.87042254  10.12957746] ; [212.12957746  18.87042254],0
p7,1,0.743459,0.10711,[63 56] ; [126 104],[64.44412607 54.55587393] ; [124.55587393 105.44412607],0
a8,1,0.745903,0.105006,[ 14 104] ; [ 23 192],[ 13.11111111 104.88888889] ; [ 23.88888889 191.11111111],0
p8,1,0.765487,0.088973,[55 70] ; [ 97 132],[53.67231638 71.32768362] ; [ 98.32768362 130.67231638],0
b5,1,0.791781,0.069695,[69 56] ; [132 101],[70.18156425 54.81843575] ; [130.81843575 102.18156425],0
p11,1,0.813421,0.055703,[90 35] ; [165  68],[89.03631285 35.96368715] ; [165.96368715  67.03631285],0
n1,1,0.846941,0.037258,[11 23] ; [25 48],[11.43925234 22.56074766] ; [24.56074766 48.43925234],0
n3,1,0.880374,0.022649,[24 11] ; [49 24],[23.65740741 11.34259259] ; [49.34259259 23.65740741],0
a1,1,0.885062,0.020896,[  6 119] ; [ 12 221],[  6.2849162 118.7150838] ; [ 11.7150838 221.2849162],0
s1,1,0.894585,0.017557,[  5 119] ; [ 10 221],[  5.23943662 118.76056338] ; [  9.76056338 221.23943662],0
p1,1,0.896682,0.016862,[  8 115] ; [ 16 217],[  8.29213483 114.70786517] ; [ 15.70786517 217.29213483],0
b3,1,0.963165,0.002133,[20 39] ; [49 97],[19.85853659 39.14146341] ; [49.14146341 96.85853659],0
b2,1,0.963165,0.002133,[20 39] ; [49 97],[19.85853659 39.14146341] ; [49.14146341 96.85853659],0
