Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,100.819975,[ 95 243] ; [160  65],[153.09058615 184.90941385] ; [101.90941385 123.09058615],1
p7,1,0.0,35.075432,[128 203] ; [144  80],[162.21981982 168.78018018] ; [109.78018018 114.21981982],1
p8,1,1e-06,24.547367,[108 228] ; [119 105],[136.2 199.8] ; [ 90.8 133.2],1
v1,1,4.5e-05,16.631885,[134 200] ; [124  90],[157.24817518 176.75182482] ; [100.75182482 113.24817518],1
s8,1,9.6e-05,15.209912,[101 240] ; [102 121],[122.7358156 218.2641844] ; [ 80.2641844 142.7358156],1
p2,1,0.000247,13.432248,[242  99] ; [189  35],[260.12566372  80.87433628] ; [170.87433628  53.12566372],1
p10,1,0.000576,11.853378,[236 100] ; [186  38],[253.2  82.8] ; [168.8  55.2],1
p5,1,0.00109,10.668391,[ 12 327] ; [ 23 199],[ 21.14973262 317.85026738] ; [ 13.85026738 208.14973262],0
p11,1,0.001757,9.787954,[238 104] ; [183  42],[253.93650794  88.06349206] ; [167.06349206  57.93650794],0
p9,1,0.001911,9.63287,[246  88] ; [189  34],[260.8438061  73.1561939] ; [174.1561939  48.8438061],0
n4,1,0.002811,8.925957,[226 114] ; [175  49],[241.73758865  98.26241135] ; [159.26241135  64.73758865],0
n5,1,0.003905,8.327511,[221 117] ; [172  52],[236.3594306 101.6405694] ; [156.6405694  67.3594306],0
a5,1,0.004034,8.268622,[226 116] ; [174  51],[241.26984127 100.73015873] ; [158.73015873  66.26984127],0
r4,1,0.004551,8.049565,[297  45] ; [212  13],[307.01587302  34.98412698] ; [201.98412698  23.01587302],0
u1,1,0.00673,7.34362,[ 40 302] ; [ 45 180],[ 51.26984127 290.73015873] ; [ 33.73015873 191.26984127],0
v3,1,0.006966,7.281636,[107 219] ; [ 94 118],[121.79553903 204.20446097] ; [ 79.20446097 132.79553903],0
v2,1,0.007762,7.087676,[154 168] ; [128  87],[169.09497207 152.90502793] ; [112.90502793 102.09497207],0
s7,1,0.00852,6.920736,[118 212] ; [ 99 111],[132.61111111 197.38888889] ; [ 84.38888889 125.61111111],0
p1,1,0.011789,6.342256,[ 13 326] ; [ 20 204],[ 19.87033748 319.12966252] ; [ 13.12966252 210.87033748],0
s6,1,0.015448,5.864608,[189 145] ; [149  74],[202.67863555 131.32136445] ; [135.32136445  87.67863555],0
d5,1,0.021091,5.319279,[259  82] ; [189  36],[269.90812721  71.09187279] ; [178.09187279  46.90812721],0
s5,1,0.033009,4.545325,[ 81 249] ; [ 72 147],[ 91.96721311 238.03278689] ; [ 61.03278689 157.96721311],0
d1,1,0.049783,3.848749,[175 167] ; [134  91],[186.38095238 155.61904762] ; [122.61904762 102.38095238],0
n6,1,0.058903,3.567992,[262  79] ; [186  37],[270.86524823  70.13475177] ; [177.13475177  45.86524823],0
d2,1,0.063286,3.449118,[147 192] ; [115 109],[157.75843694 181.24156306] ; [104.24156306 119.75843694],0
v4,1,0.097814,2.740825,[315  23] ; [217   8],[319.38898757  18.61101243] ; [212.61101243  12.38898757],0
n3,1,0.118283,2.439906,[70 36] ; [31  8],[73.83448276 32.16551724] ; [27.16551724 11.83448276],0
s3,1,0.119157,2.428366,[172 164] ; [128  93],[180.96947935 155.03052065] ; [119.03052065 101.96947935],0
