Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.297913,[55  6] ; [22 24],[43.89719626 17.10280374] ; [33.10280374 12.89719626],1
n6,1,0.283515,1.150165,[50 11] ; [42  5],[51.96296296  9.03703704] ; [40.03703704  6.96296296],0
p4,1,0.320733,0.985954,[40 21] ; [27 21],[37.49541284 23.50458716] ; [29.50458716 18.49541284],0
n2,1,0.408451,0.683304,[9 2] ; [8 4],[8.13043478 2.86956522] ; [8.86956522 3.13043478],0
b4,1,0.41306,0.669975,[36 25] ; [32 16],[38.05504587 22.94495413] ; [29.94495413 18.05504587],0
p3,1,0.434497,0.610772,[30 31] ; [20 28],[27.98165138 33.01834862] ; [22.01834862 25.98165138],0
n4,1,0.438534,0.600115,[40 21] ; [28 20],[38.05504587 22.94495413] ; [29.94495413 18.05504587],0
b5,1,0.482728,0.492694,[48 13] ; [35 13],[46.44954128 14.55045872] ; [36.55045872 11.44954128],0
p5,1,0.499486,0.456028,[ 6 55] ; [ 3 45],[ 5.03669725 55.96330275] ; [ 3.96330275 44.03669725],0
b1,1,0.519965,0.413962,[20 41] ; [13 35],[18.46788991 42.53211009] ; [14.53211009 33.46788991],0
d5,1,0.528265,0.397727,[50 11] ; [37 11],[48.68807339 12.31192661] ; [38.31192661  9.68807339],0
n5,1,0.559324,0.340877,[40 21] ; [34 14],[41.41284404 19.58715596] ; [32.58715596 15.41284404],0
u2,1,0.567822,0.32634,[6 7] ; [ 8 14],[5.2 7.8] ; [ 8.8 13.2],0
a8,1,0.571996,0.319355,[ 4 51] ; [ 2 42],[ 3.33333333 51.66666667] ; [ 2.66666667 41.33333333],0
d4,1,0.577,0.311109,[52  9] ; [39  9],[50.9266055 10.0733945] ; [40.0733945  7.9266055],0
p10,1,0.579639,0.306818,[50 10] ; [38 10],[48.88888889 11.11111111] ; [39.11111111  8.88888889],0
p1,1,0.58693,0.295164,[ 4 57] ; [ 2 46],[ 3.35779817 57.64220183] ; [ 2.64220183 45.35779817],0
r1,1,0.619779,0.246178,[47 14] ; [35 13],[45.88990826 15.11009174] ; [36.11009174 11.88990826],0
n1,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
a5,1,0.700381,0.148076,[44 17] ; [33 15],[43.09174312 17.90825688] ; [33.90825688 14.09174312],0
v1,1,0.754144,0.098082,[28 33] ; [23 24],[28.80555556 32.19444444] ; [22.19444444 24.80555556],0
v2,1,0.784036,0.075111,[31 29] ; [25 21],[31.69811321 28.30188679] ; [24.30188679 21.69811321],0
b2,1,0.798686,0.065049,[ 9 26] ; [ 5 17],[ 8.59649123 26.40350877] ; [ 5.40350877 16.59649123],0
b3,1,0.798686,0.065049,[ 9 26] ; [ 5 17],[ 8.59649123 26.40350877] ; [ 5.40350877 16.59649123],0
p11,1,0.844229,0.038607,[43 18] ; [33 15],[42.53211009 18.46788991] ; [33.46788991 14.53211009],0
a1,1,0.863862,0.029399,[ 1 60] ; [ 1 47],[ 1.11926606 59.88073394] ; [ 0.88073394 47.11926606],0
r4,1,0.924132,0.009069,[53  8] ; [42  6],[53.16513761  7.83486239] ; [41.83486239  6.16513761],0
r3,1,0.930357,0.007638,[56  4] ; [45  3],[56.11111111  3.88888889] ; [44.88888889  3.11111111],0
