Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000868,11.09018,[19 29] ; [30 10],[26.72727273 21.27272727] ; [22.27272727 17.72727273],1
a3,1,0.002501,9.140145,[26 22] ; [33  6],[32.55172414 15.44827586] ; [26.44827586 12.55172414],0
p7,1,0.003579,8.485714,[24 24] ; [32  8],[30.54545455 17.45454545] ; [25.45454545 14.54545455],0
d1,1,0.004541,8.053885,[23 25] ; [31  9],[29.45454545 18.54545455] ; [24.54545455 15.45454545],0
s7,1,0.007694,7.103423,[16 26] ; [24 11],[21.81818182 20.18181818] ; [18.18181818 16.81818182],0
a2,1,0.012146,6.289412,[ 6 42] ; [14 26],[10.90909091 37.09090909] ; [ 9.09090909 30.90909091],0
a4,1,0.012365,6.257778,[16 32] ; [24 16],[21.81818182 26.18181818] ; [18.18181818 21.81818182],0
u1,1,0.017273,5.668432,[ 4 44] ; [11 29],[ 8.18181818 39.81818182] ; [ 6.81818182 33.18181818],0
v2,1,0.018095,5.586945,[17 29] ; [25 15],[22.46511628 23.53488372] ; [19.53488372 20.46511628],0
p10,1,0.019971,5.414386,[20 27] ; [27 13],[25.3908046 21.6091954] ; [21.6091954 18.3908046],0
p9,1,0.03006,4.705843,[26 21] ; [31  9],[30.79310345 16.20689655] ; [26.20689655 13.79310345],0
p8,1,0.041034,4.174596,[16 32] ; [22 18],[20.72727273 27.27272727] ; [17.27272727 22.72727273],0
a6,1,0.041621,4.150567,[22 26] ; [27 13],[26.72727273 21.27272727] ; [22.27272727 17.72727273],0
r4,1,0.048976,3.87619,[37 11] ; [37  3],[40.36363636  7.63636364] ; [33.63636364  6.36363636],0
a5,1,0.056827,3.627664,[28 20] ; [31  9],[32.18181818 15.81818182] ; [26.81818182 13.18181818],0
r3,1,0.057267,3.614827,[39  9] ; [37  2],[41.93103448  6.06896552] ; [34.06896552  4.93103448],0
r1,1,0.060229,3.531076,[31 17] ; [33  7],[34.90909091 13.09090909] ; [29.09090909 10.90909091],0
b2,1,0.071625,3.245378,[ 4 21] ; [ 9 14],[ 6.77083333 18.22916667] ; [ 6.22916667 16.77083333],0
b3,1,0.071625,3.245378,[ 4 21] ; [ 9 14],[ 6.77083333 18.22916667] ; [ 6.22916667 16.77083333],0
d3,1,0.073193,3.209926,[30 18] ; [32  8],[33.81818182 14.18181818] ; [28.18181818 11.81818182],0
r2,1,0.084305,2.979894,[42  6] ; [39  1],[44.18181818  3.81818182] ; [36.81818182  3.18181818],0
a7,1,0.086674,2.935079,[29 19] ; [31  9],[32.72727273 15.27272727] ; [27.27272727 12.72727273],0
u2,1,0.095045,2.786786,[ 7 13] ; [5 2],[ 8.88888889 11.11111111] ; [3.11111111 3.88888889],0
b4,1,0.119028,2.430065,[33 15] ; [21 19],[29.45454545 18.54545455] ; [24.54545455 15.45454545],0
s5,1,0.119754,2.420534,[14 32] ; [17 19],[17.3902439 28.6097561] ; [13.6097561 22.3902439],0
n5,1,0.129895,2.293762,[25 22] ; [27 12],[28.41860465 18.58139535] ; [23.58139535 15.41860465],0
n6,1,0.163749,1.939262,[31 16] ; [31  8],[33.88372093 13.11627907] ; [28.11627907 10.88372093],0
n4,1,0.165066,1.92719,[30 17] ; [31  9],[32.95402299 14.04597701] ; [28.04597701 11.95402299],0
s8,1,0.167603,1.904257,[17 31] ; [20 20],[20.18181818 27.81818182] ; [16.81818182 23.18181818],0
u3,1,0.196787,1.666063,[13  9] ; [6 1],[14.4137931  7.5862069] ; [4.5862069 2.4137931],0
d5,1,0.207121,1.591435,[37 11] ; [35  5],[39.27272727  8.72727273] ; [32.72727273  7.27272727],0
s4,1,0.217645,1.519829,[ 9 39] ; [12 28],[11.45454545 36.54545455] ; [ 9.54545455 30.45454545],0
p4,1,0.291401,1.113135,[31 17] ; [30 10],[33.27272727 14.72727273] ; [27.72727273 12.27272727],0
v1,1,0.337333,0.920542,[26 21] ; [18 22],[23.77011494 23.22988506] ; [20.22988506 19.77011494],0
s2,1,0.348202,0.88,[24 24] ; [24 16],[26.18181818 21.81818182] ; [21.81818182 18.18181818],0
n3,1,0.363722,0.825,[9 3] ; [9 1],[9.81818182 2.18181818] ; [8.18181818 1.81818182],0
s1,1,0.388767,0.742795,[ 3 44] ; [ 1 39],[ 2.16091954 44.83908046] ; [ 1.83908046 38.16091954],0
s6,1,0.437271,0.603433,[33 15] ; [29  9],[34.60465116 13.39534884] ; [27.39534884 10.60465116],0
n2,1,0.457438,0.552157,[10  2] ; [7 3],[9.27272727 2.72727273] ; [7.72727273 2.27272727],0
v4,1,0.517413,0.419048,[41  7] ; [36  4],[42.  6.] ; [35.  5.],0
d4,1,0.641346,0.216986,[39  9] ; [34  6],[39.81818182  8.18181818] ; [33.18181818  6.81818182],0
p1,1,0.697985,0.150577,[ 6 42] ; [ 6 33],[ 6.62068966 41.37931034] ; [ 5.37931034 33.62068966],0
b5,1,0.709411,0.138866,[33 15] ; [26 14],[32.18181818 15.81818182] ; [26.81818182 13.18181818],0
v3,1,0.738351,0.111582,[15 30] ; [14 24],[15.72289157 29.27710843] ; [13.27710843 24.72289157],0
s3,1,0.753954,0.098238,[26 22] ; [23 17],[26.72727273 21.27272727] ; [22.27272727 17.72727273],0
p5,1,0.759131,0.094017,[ 5 43] ; [ 5 35],[ 5.45454545 42.54545455] ; [ 4.54545455 35.45454545],0
b1,1,0.781709,0.076781,[29 19] ; [23 17],[28.36363636 19.63636364] ; [23.63636364 16.36363636],0
p2,1,0.784116,0.075053,[36 12] ; [31  9],[36.54545455 11.45454545] ; [30.45454545  9.54545455],0
p12,1,0.800872,0.063614,[ 3 45] ; [ 2 38],[ 2.72727273 45.27272727] ; [ 2.27272727 37.72727273],0
a1,1,0.851762,0.034921,[ 2 46] ; [ 2 38],[ 2.18181818 45.81818182] ; [ 1.81818182 38.18181818],0
a8,1,0.90032,0.015689,[ 5 41] ; [ 4 30],[ 5.175 40.825] ; [ 3.825 30.175],0
n1,1,0.936898,0.006268,[7 5] ; [6 4],[7.09090909 4.90909091] ; [5.90909091 4.09090909],0
