Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.320076,[ 26 378] ; [20 40],[ 40.05172414 363.94827586] ; [ 5.94827586 54.05172414],1
p12,1,0.0,27.219803,[ 28 375] ; [17 43],[ 39.16846652 363.83153348] ; [ 5.83153348 54.16846652],1
s5,1,0.0,26.231565,[135 258] ; [37 15],[151.9011236 241.0988764] ; [20.0988764 31.9011236],1
a1,1,4e-06,21.187905,[ 15 390] ; [11 49],[ 22.64516129 382.35483871] ; [ 3.35483871 56.64516129],1
p3,1,4e-06,21.09609,[202 202] ; [49 11],[218.54310345 185.45689655] ; [32.45689655 27.54310345],1
p4,1,1.1e-05,19.393657,[253 149] ; [55  5],[268. 134.] ; [40. 20.],1
p8,1,2.8e-05,17.569967,[210 187] ; [49 11],[224.99562363 172.00437637] ; [34.00437637 25.99562363],1
v1,1,0.000381,12.62433,[214 182] ; [45 12],[226.41059603 169.58940397] ; [32.58940397 24.41059603],1
b5,1,0.001263,10.396291,[257 148] ; [25 35],[245.61290323 159.38709677] ; [36.38709677 23.61290323],0
s7,1,0.003308,8.629379,[200 186] ; [42 16],[210.38738739 175.61261261] ; [31.61261261 26.38738739],0
p6,1,0.003526,8.513242,[157 243] ; [35 24],[167.32026144 232.67973856] ; [24.67973856 34.32026144],0
n5,1,0.004728,7.980537,[323  81] ; [57  3],[330.86206897  73.13793103] ; [49.13793103 10.86206897],0
v3,1,0.00888,6.846823,[167 222] ; [35 22],[176.1838565 212.8161435] ; [25.8161435 31.1838565],0
n3,1,0.009866,6.658884,[66 23] ; [4 7],[62.3 26.7] ; [7.7 3.3],0
r2,1,0.016457,5.753388,[388  10] ; [54  5],[384.93654267  13.06345733] ; [57.06345733  1.93654267],0
s3,1,0.017203,5.675498,[223 176] ; [42 16],[231.36761488 167.63238512] ; [33.63238512 24.36761488],0
s2,1,0.0174,5.65553,[217 184] ; [41 17],[225.39869281 175.60130719] ; [32.60130719 25.39869281],0
n4,1,0.017808,5.614891,[337  68] ; [57  3],[343.16129032  61.83870968] ; [50.83870968  9.16129032],0
p9,1,0.021516,5.284474,[342  55] ; [58  2],[347.48358862  49.51641138] ; [52.51641138  7.48358862],0
u4,1,0.023527,5.129202,[ 11 394] ; [ 5 54],[ 13.96551724 391.03448276] ; [ 2.03448276 56.96551724],0
a3,1,0.028788,4.780237,[322  81] ; [55  5],[328.14470842  74.85529158] ; [48.85529158 11.14470842],0
p7,1,0.031143,4.645043,[250 146] ; [45 13],[257.31277533 138.68722467] ; [37.68722467 20.31277533],0
s6,1,0.033691,4.510328,[271 129] ; [45 10],[277.8021978 122.1978022] ; [38.1978022 16.8021978],0
s1,1,0.034039,4.49273,[  8 393] ; [ 4 56],[ 10.43817787 390.56182213] ; [ 1.56182213 58.43817787],0
p10,1,0.045122,4.014063,[335  67] ; [56  4],[340.22077922  61.77922078] ; [50.77922078  9.22077922],0
s8,1,0.049234,3.867364,[197 205] ; [37 22],[204.05206074 197.94793926] ; [29.94793926 29.05206074],0
n1,1,0.052432,3.761926,[30 59] ; [7 4],[32.93 56.07] ; [4.07 6.93],0
p2,1,0.055607,3.663797,[339  65] ; [56  4],[343.92241379  60.07758621] ; [51.07758621  8.92241379],0
b1,1,0.07487,3.172877,[141 264] ; [28 32],[147.19354839 257.80645161] ; [21.80645161 38.19354839],0
a2,1,0.102067,2.672937,[152 253] ; [16 44],[146.32258065 258.67741935] ; [21.67741935 38.32258065],0
b3,1,0.102128,2.67199,[ 95 153] ; [24 23],[100.04067797 147.95932203] ; [18.95932203 28.04067797],0
b2,1,0.102128,2.67199,[ 95 153] ; [24 23],[100.04067797 147.95932203] ; [18.95932203 28.04067797],0
r3,1,0.127373,2.324229,[391  12] ; [54  4],[389.01301518  13.98698482] ; [55.98698482  2.01301518],0
p11,1,0.155579,2.01668,[327  78] ; [53  7],[330.96774194  74.03225806] ; [49.03225806 10.96774194],0
