Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.035457,4.423018,[ 2 10] ; [43 45],[5.4 6.6] ; [39.6 48.4],0
u3,1,0.047232,3.937116,[4 3] ; [ 8 30],[1.86666667 5.13333333] ; [10.13333333 27.86666667],0
r1,1,0.088785,2.896259,[ 1 11] ; [28 59],[3.51515152 8.48484848] ; [25.48484848 61.51515152],0
n5,1,0.093357,2.815517,[10  2] ; [50 36],[7.34693878 4.65306122] ; [52.65306122 33.34693878],0
s6,1,0.101427,2.682956,[5 7] ; [18 70],[2.76 9.24] ; [20.24 67.76],0
p7,1,0.117077,2.456,[6 6] ; [23 60],[3.66315789 8.33684211] ; [25.33684211 57.66315789],0
r2,1,0.164276,1.934413,[4 7] ; [48 34],[6.15053763 4.84946237] ; [45.84946237 36.15053763],0
b4,1,0.166994,1.909722,[5 7] ; [55 33],[7.2 4.8] ; [52.8 35.2],0
d1,1,0.176631,1.825744,[ 2 10] ; [32 56],[4.08 7.92] ; [29.92 58.08],0
a5,1,0.191882,1.703105,[4 8] ; [47 41],[6.12 5.88] ; [44.88 43.12],0
v1,1,0.224925,1.472672,[ 2 10] ; [29 56],[3.83505155 8.16494845] ; [27.16494845 57.83505155],0
b2,1,0.280917,1.162646,[2 7] ; [21 30],[3.45 5.55] ; [19.55 31.45],0
b3,1,0.280917,1.162646,[2 7] ; [21 30],[3.45 5.55] ; [19.55 31.45],0
s3,1,0.294003,1.101199,[ 1 11] ; [18 67],[2.35051546 9.64948454] ; [16.64948454 68.35051546],0
v3,1,0.308246,1.038175,[ 1 11] ; [18 69],[2.3030303 9.6969697] ; [16.6969697 70.3030303],0
a3,1,0.31786,0.997732,[5 7] ; [49 37],[6.6122449 5.3877551] ; [47.3877551 38.6122449],0
d4,1,0.33484,0.930087,[6 6] ; [56 31],[7.51515152 4.48484848] ; [54.48484848 32.51515152],0
p11,1,0.360819,0.835041,[7 5] ; [39 49],[5.52 6.48] ; [40.48 47.52],0
u2,1,0.384431,0.756484,[4 3] ; [15 23],[2.95555556 4.04444444] ; [16.04444444 21.95555556],0
n6,1,0.389909,0.739227,[8 4] ; [46 40],[6.6122449 5.3877551] ; [47.3877551 38.6122449],0
p10,1,0.395141,0.723063,[7 5] ; [38 46],[5.625 6.375] ; [39.375 44.625],0
d3,1,0.421664,0.645673,[7 5] ; [40 47],[5.6969697 6.3030303] ; [41.3030303 45.6969697],0
p9,1,0.440003,0.596273,[5 7] ; [45 39],[6.25 5.75] ; [43.75 40.25],0
p8,1,0.446971,0.578323,[4 8] ; [20 66],[2.93877551 9.06122449] ; [21.06122449 64.93877551],0
d5,1,0.450982,0.568182,[6 6] ; [54 34],[7.2 4.8] ; [52.8 35.2],0
a4,1,0.467165,0.528675,[3 9] ; [31 56],[4.12121212 7.87878788] ; [29.87878788 57.12121212],0
n1,1,0.505693,0.442968,[2 5] ; [18 25],[2.8 4.2] ; [17.2 25.8],0
n4,1,0.519503,0.414881,[6 6] ; [52 35],[7.03030303 4.96969697] ; [50.96969697 36.03030303],0
p2,1,0.562832,0.334824,[7 5] ; [42 43],[6.06185567 5.93814433] ; [42.93814433 42.06185567],0
n2,1,0.601596,0.272596,[3 4] ; [23 20],[3.64 3.36] ; [22.36 20.64],0
p3,1,0.613795,0.254686,[3 9] ; [16 69],[2.35051546 9.64948454] ; [16.64948454 68.35051546],0
p6,1,0.631575,0.229931,[ 1 11] ; [11 72],[ 1.51578947 10.48421053] ; [10.48421053 72.51578947],0
p4,1,0.632225,0.229056,[4 8] ; [23 63],[3.30612245 8.69387755] ; [23.69387755 62.30612245],0
s7,1,0.658393,0.195481,[3 9] ; [16 66],[2.42553191 9.57446809] ; [16.57446809 65.42553191],0
b1,1,0.710537,0.137741,[6 6] ; [49 39],[6.6 5.4] ; [48.4 39.6],0
s5,1,0.743955,0.106681,[ 1 11] ; [10 77],[ 1.33333333 10.66666667] ; [ 9.66666667 77.33333333],0
r3,1,0.788893,0.071689,[6 6] ; [39 46],[5.56701031 6.43298969] ; [39.43298969 45.56701031],0
n3,1,0.8152,0.054627,[4 3] ; [22 20],[3.71428571 3.28571429] ; [22.28571429 19.71428571],0
a1,1,0.837453,0.042088,[ 1 11] ; [ 9 79],[ 1.2 10.8] ; [ 8.8 79.2],0
s8,1,0.837453,0.042088,[ 1 11] ; [ 9 79],[ 1.2 10.8] ; [ 8.8 79.2],0
s1,1,0.855568,0.033131,[ 1 11] ; [ 6 81],[ 0.84848485 11.15151515] ; [ 6.15151515 80.84848485],0
v2,1,0.867803,0.027706,[4 8] ; [26 58],[3.75 8.25] ; [26.25 57.75],0
d2,1,0.887608,0.019974,[5 7] ; [34 52],[4.7755102 7.2244898] ; [34.2244898 51.7755102],0
v4,1,0.887608,0.019974,[7 5] ; [52 34],[7.2244898 4.7755102] ; [51.7755102 34.2244898],0
a7,1,0.93983,0.005698,[6 6] ; [44 42],[6.12244898 5.87755102] ; [43.87755102 42.12244898],0
b5,1,0.941114,0.005457,[6 6] ; [45 43],[6.12 5.88] ; [44.88 43.12],0
