Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.56643,[229  57] ; [47 80],[191.1283293  94.8716707] ; [84.8716707 42.1283293],1
r3,1,0.0,51.002182,[271  14] ; [90 39],[248.51449275  36.48550725] ; [112.48550725  16.51449275],1
p9,1,0.0,50.73643,[230  54] ; [57 67],[199.7745098  84.2254902] ; [87.2254902 36.7745098],1
p2,1,0.0,48.268405,[233  53] ; [62 67],[203.30120482  82.69879518] ; [91.69879518 37.30120482],1
n6,1,0.0,44.011859,[240  46] ; [68 60],[212.77294686  73.22705314] ; [95.22705314 32.77294686],1
r4,1,0.0,38.632995,[246  42] ; [75 55],[221.16746411  66.83253589] ; [99.83253589 30.16746411],1
v4,1,1e-06,24.398242,[263  21] ; [96 32],[247.46601942  36.53398058] ; [111.53398058  16.46601942],1
b1,1,7.3e-05,15.728164,[ 88 200] ; [66 64],[106.10526316 181.89473684] ; [47.89473684 82.10526316],1
a6,1,7.5e-05,15.690156,[205  83] ; [66 63],[187.16546763 100.83453237] ; [83.83453237 45.16546763],1
v2,1,8.9e-05,15.361301,[145 129] ; [39 84],[126.99244332 147.00755668] ; [57.00755668 65.99244332],1
n5,1,0.000326,12.916128,[202  83] ; [68 61],[185.86956522  99.13043478] ; [84.13043478 44.86956522],1
r1,1,0.000626,11.697014,[214  73] ; [74 54],[199.17108434  87.82891566] ; [88.82891566 39.17108434],1
p8,1,0.000747,11.368354,[117 167] ; [31 98],[101.77239709 182.22760291] ; [46.22760291 82.77239709],1
n4,1,0.001067,10.707196,[205  82] ; [71 58],[190.41346154  96.58653846] ; [85.58653846 43.41346154],0
n3,1,0.001207,10.479581,[51 12] ; [28 25],[42.90517241 20.09482759] ; [36.09482759 16.90517241],0
a1,1,0.002004,9.546205,[  7 281] ; [ 12 118],[ 13.09090909 274.90909091] ; [  5.90909091 124.09090909],0
r2,1,0.004043,8.264368,[260  24] ; [103  23],[251.44390244  32.55609756] ; [111.55609756  14.44390244],0
n2,1,0.004759,7.968815,[49 13] ; [30 25],[41.86324786 20.13675214] ; [37.13675214 17.86324786],0
u2,1,0.010507,6.54683,[59 49] ; [18 36],[51.33333333 56.66666667] ; [25.66666667 28.33333333],0
p4,1,0.010925,6.477498,[125 161] ; [39 89],[113.29468599 172.70531401] ; [50.70531401 77.29468599],0
s1,1,0.011278,6.420964,[  7 278] ; [ 10 118],[ 11.73123487 273.26876513] ; [  5.26876513 122.73123487],0
p7,1,0.013917,6.048602,[134 147] ; [44 83],[122.59313725 158.40686275] ; [55.40686275 71.59313725],0
p3,1,0.023687,5.117408,[101 186] ; [31 98],[ 91.06730769 195.93269231] ; [40.93269231 88.06730769],0
v1,1,0.039801,4.226343,[123 156] ; [43 86],[113.51470588 165.48529412] ; [52.48529412 76.51470588],0
u3,1,0.045574,3.997286,[59 51] ; [20 34],[52.98780488 57.01219512] ; [26.01219512 27.98780488],0
d5,1,0.066262,3.373271,[219  69] ; [87 42],[211.3381295  76.6618705] ; [94.6618705 34.3381295],0
a5,1,0.066839,3.358984,[195  93] ; [76 54],[186.71770335 101.28229665] ; [84.28229665 45.71770335],0
d1,1,0.12017,2.415099,[141 147] ; [53 77],[133.66507177 154.33492823] ; [60.33492823 69.66507177],0
s5,1,0.125066,2.352701,[ 63 219] ; [ 20 107],[ 57.22738386 224.77261614] ; [ 25.77261614 101.22738386],0
a7,1,0.126172,2.33898,[204  83] ; [82 47],[197.3125  89.6875] ; [88.6875 40.3125],0
b4,1,0.183758,1.766964,[175 113] ; [70 60],[168.80382775 119.19617225] ; [76.19617225 53.80382775],0
s7,1,0.220563,1.500706,[ 62 214] ; [ 21 102],[ 57.41353383 218.58646617] ; [25.58646617 97.41353383],0
p5,1,0.229676,1.442869,[ 17 270] ; [  4 124],[ 14.52289157 272.47710843] ; [  6.47710843 121.52289157],0
b2,1,0.248344,1.332593,[ 40 118] ; [22 45],[ 43.53777778 114.46222222] ; [18.46222222 48.53777778],0
b3,1,0.248344,1.332593,[ 40 118] ; [22 45],[ 43.53777778 114.46222222] ; [18.46222222 48.53777778],0
s6,1,0.250641,1.31973,[133 149] ; [53 76],[127.62043796 154.37956204] ; [58.37956204 70.62043796],0
u1,1,0.264297,1.246108,[ 35 253] ; [ 11 119],[ 31.6937799 256.3062201] ; [ 14.3062201 115.6937799],0
s4,1,0.341916,0.903233,[ 38 246] ; [ 22 108],[ 41.15942029 242.84057971] ; [ 18.84057971 111.15942029],0
d4,1,0.344997,0.891773,[223  64] ; [94 34],[219.22650602  67.77349398] ; [97.77349398 30.22650602],0
s2,1,0.363334,0.826337,[ 87 198] ; [34 96],[ 83.09638554 201.90361446] ; [37.90361446 92.09638554],0
p1,1,0.410774,0.67656,[ 19 265] ; [  6 124],[ 17.14975845 266.85024155] ; [  7.85024155 122.14975845],0
d3,1,0.412749,0.670869,[184 104] ; [77 52],[180.25899281 107.74100719] ; [80.74100719 48.25899281],0
a8,1,0.438502,0.600198,[ 31 233] ; [ 11 110],[ 28.8 235.2] ; [ 13.2 107.8],0
a2,1,0.473498,0.513801,[ 43 245] ; [ 23 107],[ 45.47368421 242.52631579] ; [ 20.52631579 109.47368421],0
a3,1,0.496448,0.462522,[178 110] ; [74 53],[174.88192771 113.11807229] ; [77.11807229 49.88192771],0
n1,1,0.515381,0.423127,[19 44] ; [19 34],[20.63793103 42.36206897] ; [17.36206897 35.63793103],0
s3,1,0.62133,0.244003,[113 169] ; [48 80],[110.73658537 171.26341463] ; [50.26341463 77.73658537],0
a4,1,0.660768,0.192593,[110 178] ; [46 82],[108. 180.] ; [48. 80.],0
v3,1,0.795617,0.067093,[ 82 196] ; [35 89],[ 80.91044776 197.08955224] ; [36.08955224 87.91044776],0
b5,1,0.839677,0.040928,[172 116] ; [79 51],[172.93779904 115.06220096] ; [78.06220096 51.93779904],0
d2,1,0.842301,0.039582,[111 175] ; [51 77],[111.91304348 174.08695652] ; [50.08695652 77.91304348],0
