Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,49.494966,[297  11] ; [6 6],[291.6375  16.3625] ; [11.3625  0.6375],1
r4,1,0.0,46.949679,[294  17] ; [5 7],[287.89164087  23.10835913] ; [11.10835913  0.89164087],1
r1,1,0.014052,6.031642,[264  47] ; [7 5],[260.93188854  50.06811146] ; [10.06811146  1.93188854],0
p10,1,0.042886,4.099908,[260  43] ; [7 4],[257.64649682  45.35350318] ; [9.35350318 1.64649682],0
d3,1,0.050558,3.822862,[233  77] ; [6 6],[230.0931677  79.9068323] ; [8.9068323 3.0931677],0
b3,1,0.07761,3.114247,[ 82 111] ; [ 2 10],[ 79.08292683 113.91707317] ; [4.91707317 7.08292683],0
b2,1,0.07761,3.114247,[ 82 111] ; [ 2 10],[ 79.08292683 113.91707317] ; [4.91707317 7.08292683],0
p9,1,0.092708,2.826717,[271  33] ; [8 3],[269.25714286  34.74285714] ; [9.74285714 1.25714286],0
d2,1,0.113971,2.498281,[160 149] ; [9 3],[162.68224299 146.31775701] ; [6.31775701 5.68224299],0
r3,1,0.135915,2.223608,[304   6] ; [11  1],[303.26086957   6.73913043] ; [11.73913043  0.26086957],0
v3,1,0.170279,1.880485,[186 117] ; [5 7],[183.72380952 119.27619048] ; [7.27619048 4.72380952],0
s5,1,0.17148,1.869956,[116 185] ; [2 9],[113.83974359 187.16025641] ; [4.16025641 6.83974359],0
u2,1,0.182154,1.779966,[43 30] ; [1 3],[41.71428571 31.28571429] ; [2.28571429 1.71428571],0
p2,1,0.183952,1.765402,[270  37] ; [9 3],[268.50470219  38.49529781] ; [10.49529781  1.50470219],0
n6,1,0.199961,1.642662,[269  38] ; [9 3],[267.54231975  39.45768025] ; [10.45768025  1.54231975],0
p8,1,0.201421,1.632043,[181 120] ; [5 7],[178.86900958 122.13099042] ; [7.13099042 4.86900958],0
d4,1,0.210055,1.571048,[271  39] ; [9 3],[269.56521739  40.43478261] ; [10.43478261  1.56521739],0
a7,1,0.221331,1.495718,[230  80] ; [7 5],[228.16770186  81.83229814] ; [8.83229814 3.16770186],0
d1,1,0.234924,1.4108,[207 104] ; [6 6],[205.08668731 105.91331269] ; [7.91331269 4.08668731],0
a2,1,0.241063,1.374364,[ 82 229] ; [5 7],[ 83.76780186 227.23219814] ; [3.23219814 8.76780186],0
u1,1,0.253076,1.306241,[ 69 242] ; [ 1 11],[ 67.3993808 243.6006192] ; [2.6006192 9.3993808],0
b1,1,0.277313,1.18021,[108 203] ; [6 6],[109.76470588 201.23529412] ; [4.23529412 7.76470588],0
s1,1,0.29376,1.102311,[  9 297] ; [ 1 11],[  9.62264151 296.37735849] ; [ 0.37735849 11.62264151],0
d5,1,0.31706,1.001037,[265  45] ; [9 3],[263.78881988  46.21118012] ; [10.21118012  1.78881988],0
p7,1,0.335351,0.928124,[213  86] ; [7 5],[211.51125402  87.48874598] ; [8.48874598 3.51125402],0
a6,1,0.393196,0.729036,[216  93] ; [7 5],[214.6635514  94.3364486] ; [8.3364486 3.6635514],0
p6,1,0.413065,0.66996,[138 160] ; [7 5],[139.38709677 158.61290323] ; [5.61290323 6.38709677],0
a3,1,0.435565,0.607937,[237  73] ; [8 4],[235.86956522  74.13043478] ; [9.13043478 2.86956522],0
s7,1,0.478072,0.503258,[166 129] ; [5 6],[164.85294118 130.14705882] ; [6.14705882 4.85294118],0
p3,1,0.488609,0.479588,[183 122] ; [6 6],[181.84542587 123.15457413] ; [7.15457413 4.84542587],0
p11,1,0.495921,0.463654,[257  54] ; [9 3],[256.11764706  54.88235294] ; [9.88235294 2.11764706],0
a4,1,0.498823,0.457439,[150 160] ; [7 5],[151.14906832 158.85093168] ; [5.85093168 6.14906832],0
n5,1,0.528592,0.397097,[253  55] ; [9 3],[252.175  55.825] ; [9.825 2.175],0
a8,1,0.531519,0.391487,[ 44 229] ; [ 1 10],[ 43.25704225 229.74295775] ; [1.74295775 9.25704225],0
s2,1,0.550793,0.355898,[167 139] ; [5 6],[166.03154574 139.96845426] ; [5.96845426 5.03154574],0
u3,1,0.626263,0.237162,[46 28] ; [2 2],[45.53846154 28.46153846] ; [2.46153846 1.53846154],0
b4,1,0.681216,0.16876,[189 122] ; [8 4],[189.68111455 121.31888545] ; [7.31888545 4.68111455],0
