Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.09414,[359  86] ; [36 45],[334.1730038 110.8269962] ; [60.8269962 20.1730038],1
n4,1,0.0,34.216552,[357  88] ; [41 41],[336.07210626 108.92789374] ; [61.92789374 20.07210626],1
r4,1,1e-05,19.426796,[416  30] ; [64 18],[405.45454545  40.54545455] ; [74.54545455  7.45454545],1
p10,1,2.4e-05,17.808178,[375  66] ; [53 28],[361.5862069  79.4137931] ; [66.4137931 14.5862069],1
r2,1,4.5e-05,16.636785,[428  14] ; [69 11],[420.83141762  21.16858238] ; [76.16858238  3.83141762],1
p9,1,0.001296,10.347802,[386  54] ; [60 21],[376.66026871  63.33973129] ; [69.33973129 11.66026871],0
u1,1,0.0017,9.848594,[100 346] ; [ 6 76],[ 89.53787879 356.46212121] ; [16.46212121 65.53787879],0
a4,1,0.002129,9.434688,[211 232] ; [24 58],[198.2952381 244.7047619] ; [36.7047619 45.2952381],0
p11,1,0.002964,8.829497,[355  91] ; [53 29],[344.63636364 101.36363636] ; [63.36363636 18.63636364],0
a5,1,0.012837,6.191497,[341 105] ; [52 30],[331.96590909 114.03409091] ; [61.03409091 20.96590909],0
b1,1,0.013817,6.061345,[159 287] ; [41 41],[168.93939394 277.06060606] ; [31.06060606 50.93939394],0
v3,1,0.015052,5.910408,[172 262] ; [19 57],[162.5372549 271.4627451] ; [28.4627451 47.5372549],0
s7,1,0.016561,5.74227,[255 174] ; [36 44],[245.2632613 183.7367387] ; [45.7367387 34.2632613],0
u2,1,0.027693,4.847077,[68 54] ; [24  7],[73.35947712 48.64052288] ; [18.64052288 12.35947712],0
v4,1,0.029279,4.751106,[430  15] ; [74  7],[426.3878327  18.6121673] ; [77.6121673  3.3878327],0
a3,1,0.034757,4.457083,[322 122] ; [50 32],[314.00760456 129.99239544] ; [57.99239544 24.00760456],0
r1,1,0.040609,4.192274,[371  73] ; [60 21],[364.50285714  79.49714286] ; [66.49714286 14.50285714],0
d5,1,0.042548,4.113274,[376  69] ; [61 20],[369.70532319  75.29467681] ; [67.29467681 13.70532319],0
d2,1,0.067121,3.352061,[225 220] ; [32 49],[217.42395437 227.57604563] ; [39.57604563 41.42395437],0
a2,1,0.078596,3.093691,[123 323] ; [15 67],[116.56818182 329.43181818] ; [21.43181818 60.56818182],0
s5,1,0.086985,2.929309,[179 257] ; [24 54],[172.19455253 263.80544747] ; [30.80544747 47.19455253],0
s8,1,0.109151,2.566465,[243 201] ; [37 45],[236.34980989 207.65019011] ; [43.65019011 38.34980989],0
a7,1,0.120205,2.414653,[330 115] ; [54 28],[324.25047438 120.74952562] ; [59.74952562 22.25047438],0
b4,1,0.147041,2.102679,[272 174] ; [43 39],[266.07954545 179.92045455] ; [48.92045455 33.07954545],0
p4,1,0.154131,2.030886,[276 169] ; [44 38],[270.20872865 174.79127135] ; [49.79127135 32.20872865],0
p6,1,0.161324,1.961767,[165 277] ; [23 56],[159.49328215 282.50671785] ; [28.50671785 50.49328215],0
p3,1,0.177958,1.814591,[221 225] ; [34 48],[215.39772727 230.60227273] ; [39.60227273 42.39772727],0
p12,1,0.193235,1.692782,[ 34 410] ; [ 3 79],[ 31.23193916 412.76806084] ; [ 5.76806084 76.23193916],0
d1,1,0.22815,1.452357,[271 175] ; [44 38],[266.07954545 179.92045455] ; [48.92045455 33.07954545],0
