Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003004,8.804774,[34  6] ; [47 34],[26.7768595 13.2231405] ; [54.2231405 26.7768595],0
v2,1,0.01412,6.023077,[19 19] ; [21 57],[13.10344828 24.89655172] ; [26.89655172 51.10344828],0
p10,1,0.018319,5.565412,[29 11] ; [41 41],[22.95081967 17.04918033] ; [47.04918033 34.95081967],0
r2,1,0.018446,5.553271,[38  3] ; [63 21],[33.128  7.872] ; [67.872 16.128],0
p5,1,0.019744,5.434366,[ 4 36] ; [ 1 83],[ 1.61290323 38.38709677] ; [ 3.38709677 80.61290323],0
p4,1,0.021856,5.257221,[18 23] ; [20 64],[12.464 28.536] ; [25.536 58.464],0
v3,1,0.03451,4.469254,[15 24] ; [16 63],[10.24576271 28.75423729] ; [20.75423729 58.24576271],0
u2,1,0.037959,4.306837,[16  8] ; [20 29],[11.83561644 12.16438356] ; [24.16438356 24.83561644],0
s6,1,0.041665,4.148759,[24 16] ; [34 50],[18.70967742 21.29032258] ; [39.29032258 44.70967742],0
v4,1,0.045459,4.001524,[37  4] ; [63 21],[32.8  8.2] ; [67.2 16.8],0
p3,1,0.081208,3.040562,[13 28] ; [15 69],[ 9.184 31.816] ; [18.816 65.184],0
a6,1,0.098498,2.729689,[25 16] ; [38 46],[20.664 20.336] ; [42.336 41.664],0
r4,1,0.118933,2.431311,[32  9] ; [54 30],[28.208 12.792] ; [57.792 26.208],0
d3,1,0.124236,2.363089,[26 15] ; [41 43],[21.976 19.024] ; [45.024 38.976],0
a7,1,0.12926,2.301375,[29 12] ; [47 36],[25.12903226 15.87096774] ; [50.87096774 32.12903226],0
p2,1,0.179093,1.805137,[29 12] ; [49 35],[25.584 15.416] ; [52.416 31.584],0
b1,1,0.186102,1.748209,[13 28] ; [37 47],[16.4 24.6] ; [33.6 50.4],0
s5,1,0.194494,1.683244,[10 26] ; [14 67],[ 7.38461538 28.61538462] ; [16.61538462 64.38461538],0
r3,1,0.200807,1.636498,[36  5] ; [65 18],[33.39516129  7.60483871] ; [67.60483871 15.39516129],0
s3,1,0.203858,1.614514,[19 20] ; [30 52],[15.79338843 23.20661157] ; [33.20661157 48.79338843],0
u3,1,0.220086,1.503808,[16  9] ; [24 25],[13.51351351 11.48648649] ; [26.48648649 22.51351351],0
n3,1,0.22106,1.497479,[8 2] ; [20 14],[6.36363636 3.63636364] ; [21.63636364 12.36363636],0
n4,1,0.248001,1.334528,[25 16] ; [42 42],[21.976 19.024] ; [45.024 38.976],0
s2,1,0.271031,1.211522,[15 25] ; [23 60],[12.35772358 27.64227642] ; [25.64227642 57.35772358],0
b3,1,0.301186,1.068935,[ 9 10] ; [13 26],[ 7.20689655 11.79310345] ; [14.79310345 24.20689655],0
b2,1,0.301186,1.068935,[ 9 10] ; [13 26],[ 7.20689655 11.79310345] ; [14.79310345 24.20689655],0
d4,1,0.309293,1.033692,[29 12] ; [51 32],[26.4516129 14.5483871] ; [53.5483871 29.4516129],0
s4,1,0.336012,0.925589,[ 5 36] ; [16 68],[ 6.888 34.112] ; [14.112 69.888],0
d5,1,0.341989,0.90296,[28 13] ; [50 34],[25.584 15.416] ; [52.416 31.584],0
s8,1,0.34698,0.88447,[13 28] ; [20 64],[10.824 30.176] ; [22.176 61.824],0
r1,1,0.358073,0.844639,[26 15] ; [46 38],[23.616 17.384] ; [48.384 35.616],0
d2,1,0.392261,0.731922,[ 8 33] ; [22 61],[ 9.91935484 31.08064516] ; [20.08064516 62.91935484],0
a4,1,0.434674,0.610303,[ 9 31] ; [14 70],[ 7.41935484 32.58064516] ; [15.58064516 68.41935484],0
b4,1,0.447028,0.578178,[25 16] ; [57 27],[26.896 14.104] ; [55.104 28.896],0
s7,1,0.47399,0.512658,[11 27] ; [19 64],[ 9.4214876 28.5785124] ; [20.5785124 62.4214876],0
n1,1,0.50595,0.442433,[5 5] ; [13 21],[4.09090909 5.90909091] ; [13.90909091 20.09090909],0
n2,1,0.551457,0.354714,[5 5] ; [20 13],[5.81395349 4.18604651] ; [19.18604651 13.81395349],0
