Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000298,13.081773,[19 14] ; [32 97],[10.38888889 22.61111111] ; [40.61111111 88.38888889],1
p7,1,0.000389,12.583877,[23 10] ; [45 82],[14.025 18.975] ; [53.975 73.025],1
p8,1,0.000966,10.891577,[18 15] ; [32 97],[10.18518519 22.81481481] ; [39.81481481 89.18518519],1
p4,1,0.001678,9.871906,[20 13] ; [40 89],[12.22222222 20.77777778] ; [47.77777778 81.22222222],0
r3,1,0.003521,8.515886,[31  2] ; [89 40],[24.44444444  8.55555556] ; [95.55555556 33.44444444],0
p2,1,0.004254,8.172222,[26  7] ; [66 63],[18.74074074 14.25925926] ; [73.25925926 55.74074074],0
s7,1,0.004478,8.079225,[15 14] ; [30 91],[ 8.7 20.3] ; [36.3 84.7],0
d2,1,0.005249,7.791679,[21 12] ; [47 81],[13.9378882 19.0621118] ; [54.0621118 73.9378882],0
r4,1,0.00605,7.535436,[28  5] ; [77 53],[21.25766871 11.74233129] ; [83.74233129 46.25766871],0
n5,1,0.008314,6.964632,[26  6] ; [72 57],[19.47826087 12.52173913] ; [78.52173913 50.47826087],0
u1,1,0.01891,5.509802,[ 8 25] ; [ 12 118],[ 4.04907975 28.95092025] ; [ 15.95092025 114.04907975],0
n6,1,0.026779,4.905006,[26  7] ; [74 54],[20.49689441 12.50310559] ; [79.50310559 48.49689441],0
p5,1,0.033962,4.496636,[ 4 29] ; [  4 124],[ 1.63975155 31.36024845] ; [  6.36024845 121.63975155],0
s2,1,0.03585,4.404232,[16 17] ; [38 92],[10.93251534 22.06748466] ; [43.06748466 86.93251534],0
n4,1,0.036998,4.350525,[25  8] ; [72 57],[19.75925926 13.24074074] ; [77.24074074 51.75925926],0
r1,1,0.04333,4.082497,[27  6] ; [81 47],[22.13664596 10.86335404] ; [85.86335404 42.13664596],0
v2,1,0.047763,3.918318,[17 16] ; [40 82],[12.13548387 20.86451613] ; [44.86451613 77.13548387],0
s8,1,0.048275,3.900378,[11 22] ; [ 23 107],[ 6.88343558 26.11656442] ; [ 27.11656442 102.88343558],0
u2,1,0.051192,3.801968,[9 5] ; [18 33],[5.81538462 8.18461538] ; [21.18461538 29.81538462],0
