Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.241662,[ 8 16] ; [272  28],[20.74074074  3.25925926] ; [259.25925926  40.74074074],1
r2,1,0.0,40.270607,[13  9] ; [284  14],[20.41875  1.58125] ; [276.58125  21.41875],1
r3,1,9e-06,19.803914,[17  6] ; [288  12],[21.71826625  1.28173375] ; [283.28173375  16.71826625],1
r1,1,2.6e-05,17.714796,[10 14] ; [236  61],[18.39252336  5.60747664] ; [227.60747664  69.39252336],1
p2,1,7.9e-05,15.576923,[ 9 15] ; [225  75],[17.33333333  6.66666667] ; [216.66666667  83.33333333],1
p10,1,0.000301,13.065516,[10 14] ; [224  72],[17.55  6.45] ; [216.45  79.55],1
n6,1,0.000444,12.33897,[12 12] ; [242  58],[18.81481481  5.18518519] ; [235.18518519  64.81481481],1
p9,1,0.000518,12.049971,[11 12] ; [235  61],[17.73667712  5.26332288] ; [228.26332288  67.73667712],1
p11,1,0.00059,11.807224,[ 8 16] ; [204  96],[15.7037037  8.2962963] ; [196.2962963 103.7037037],1
s6,1,0.001101,10.650189,[ 7 16] ; [194 106],[14.3126935  8.6873065] ; [186.6873065 113.3126935],0
a1,1,0.001993,9.55576,[ 4 20] ; [ 10 290],[ 1.03703704 22.96296296] ; [ 12.96296296 287.03703704],0
u3,1,0.002072,9.484467,[1 7] ; [60 29],[5.03092784 2.96907216] ; [55.96907216 33.03092784],0
a8,1,0.002321,9.276836,[ 8 16] ; [ 31 241],[ 3.16216216 20.83783784] ; [ 35.83783784 236.16216216],0
s2,1,0.004665,8.004798,[ 5 19] ; [151 146],[11.6635514 12.3364486] ; [144.3364486 152.6635514],0
b1,1,0.009036,6.81578,[15  9] ; [107 193],[ 9.03703704 14.96296296] ; [112.96296296 187.03703704],0
d4,1,0.019972,5.414372,[16  8] ; [254  45],[20.0619195  3.9380805] ; [249.9380805  49.0619195],0
d3,1,0.026848,4.900573,[14 10] ; [233  65],[18.40993789  5.59006211] ; [228.59006211  69.40993789],0
s7,1,0.028891,4.774083,[ 4 17] ; [125 163],[ 8.76699029 12.23300971] ; [120.23300971 167.76699029],0
s8,1,0.031745,4.612235,[ 4 20] ; [116 184],[ 8.88888889 15.11111111] ; [111.11111111 188.88888889],0
s3,1,0.034109,4.489208,[ 8 16] ; [165 131],[12.975 11.025] ; [160.025 135.975],0
p4,1,0.035975,4.398295,[ 6 18] ; [141 158],[10.92260062 13.07739938] ; [136.07739938 162.92260062],0
p7,1,0.046884,3.94954,[ 5 19] ; [122 172],[ 9.58490566 14.41509434] ; [117.41509434 176.58490566],0
b4,1,0.063438,3.445146,[19  5] ; [180 120],[14.74074074  9.25925926] ; [184.25925926 115.74074074],0
p3,1,0.116259,2.467004,[ 5 19] ; [110 189],[ 8.54489164 15.45510836] ; [106.45510836 192.54489164],0
n3,1,0.127648,2.320879,[4 4] ; [66 22],[5.83333333 2.16666667] ; [64.16666667 23.83333333],0
u2,1,0.153418,2.037937,[3 5] ; [55 32],[4.88421053 3.11578947] ; [53.11578947 33.88421053],0
v1,1,0.16113,1.963588,[ 7 16] ; [132 158],[10.21405751 12.78594249] ; [128.78594249 161.21405751],0
d1,1,0.174598,1.843011,[11 13] ; [180 120],[14.14814815  9.85185185] ; [176.85185185 123.14814815],0
