Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001096,10.65839,[24 17] ; [37 86],[15.25 25.75] ; [45.75 77.25],0
p9,1,0.001296,10.348259,[27 13] ; [107  13],[33.5  6.5] ; [100.5  19.5],0
p8,1,0.001502,10.076348,[ 9 32] ; [60 59],[17.68125 23.31875] ; [51.31875 67.68125],0
p7,1,0.00156,10.00662,[15 26] ; [76 41],[23.61392405 17.38607595] ; [67.38607595 49.61392405],0
p10,1,0.0023,9.293398,[24 15] ; [103  19],[30.76397516  8.23602484] ; [96.23602484 25.76397516],0
p2,1,0.007079,7.252822,[28 13] ; [106  16],[33.70552147  7.29447853] ; [100.29447853  21.70552147],0
v2,1,0.009129,6.79741,[17 24] ; [77 42],[24.0875 16.9125] ; [69.9125 49.0875],0
r1,1,0.009783,6.674076,[28 12] ; [106  15],[33.29192547  6.70807453] ; [100.70807453  20.29192547],0
u3,1,0.024632,5.049545,[3 9] ; [19 11],[6.28571429 5.71428571] ; [15.71428571 14.28571429],0
n3,1,0.024753,5.041092,[11  7] ; [20  2],[13.95  4.05] ; [17.05  4.95],0
b3,1,0.034937,4.44823,[ 4 17] ; [35 44],[ 8.19 12.81] ; [30.81 48.19],0
b2,1,0.034937,4.44823,[ 4 17] ; [35 44],[ 8.19 12.81] ; [30.81 48.19],0
n6,1,0.060566,3.521823,[31  9] ; [108  13],[34.53416149  5.46583851] ; [104.46583851  16.53416149],0
s4,1,0.068958,3.307646,[13 28] ; [22 99],[ 8.85802469 32.14197531] ; [26.14197531 94.85802469],0
p3,1,0.085533,2.956504,[14 27] ; [61 62],[18.75 22.25] ; [56.25 66.75],0
a6,1,0.089634,2.880937,[22 19] ; [84 39],[26.5 14.5] ; [79.5 43.5],0
a8,1,0.119946,2.418022,[ 8 30] ; [12 97],[ 5.17006803 32.82993197] ; [14.82993197 94.17006803],0
d5,1,0.124497,2.359813,[37  4] ; [98 25],[33.75  7.25] ; [101.25  21.75],0
u2,1,0.142724,2.148338,[3 9] ; [14 14],[5.1 6.9] ; [11.9 16.1],0
b5,1,0.148023,2.092504,[26 15] ; [62 61],[22. 19.] ; [66. 57.],0
d1,1,0.166805,1.911422,[21 20] ; [78 45],[24.75 16.25] ; [74.25 48.75],0
n5,1,0.171539,1.869444,[26 14] ; [92 29],[29.31677019 10.68322981] ; [88.68322981 32.31677019],0
v3,1,0.209601,1.574177,[14 27] ; [54 65],[17.425 23.575] ; [50.575 68.425],0
r4,1,0.270381,1.214815,[34  7] ; [110  13],[36.  5.] ; [108.  15.],0
n4,1,0.276888,1.182301,[25 14] ; [90 33],[27.68518519 11.31481481] ; [87.31481481 35.68518519],0
p5,1,0.299437,1.076698,[ 4 37] ; [ 20 102],[ 6.03680982 34.96319018] ; [ 17.96319018 104.03680982],0
p12,1,0.333014,0.937143,[ 2 39] ; [ 12 111],[ 3.5 37.5] ; [ 10.5 112.5],0
n2,1,0.336095,0.92527,[16  2] ; [17  5],[14.85  3.15] ; [18.15  3.85],0
a2,1,0.348737,0.878049,[ 8 33] ; [33 90],[10.25 30.75] ; [30.75 92.25],0
r3,1,0.3824,0.762972,[37  4] ; [114   7],[38.21604938  2.78395062] ; [112.78395062   8.21604938],0
r2,1,0.387869,0.745611,[40  1] ; [113   7],[38.96273292  2.03726708] ; [114.03726708   5.96273292],0
s6,1,0.404365,0.695308,[35  5] ; [99 22],[33.29192547  6.70807453] ; [100.70807453  20.29192547],0
u1,1,0.420224,0.649689,[ 6 35] ; [25 98],[ 7.75 33.25] ; [23.25 99.75],0
v4,1,0.429906,0.623078,[38  3] ; [114   5],[38.95  2.05] ; [113.05   5.95],0
a4,1,0.469511,0.523126,[21 20] ; [55 68],[19. 22.] ; [57. 66.],0
a5,1,0.521448,0.411028,[30 11] ; [96 27],[31.5  9.5] ; [94.5 28.5],0
s3,1,0.538632,0.378081,[26 15] ; [81 37],[27.59119497 13.40880503] ; [79.40880503 38.59119497],0
p4,1,0.586087,0.296497,[19 21] ; [64 58],[20.49382716 19.50617284] ; [62.50617284 59.49382716],0
d2,1,0.621013,0.244447,[24 17] ; [66 56],[22.63803681 18.36196319] ; [67.36196319 54.63803681],0
a1,1,0.631034,0.230661,[ 2 39] ; [  4 119],[ 1.5 39.5] ; [  4.5 118.5],0
d3,1,0.635948,0.22408,[28 13] ; [79 44],[26.75 14.25] ; [80.25 42.75],0
p1,1,0.6368,0.222952,[ 4 37] ; [  9 112],[ 3.29012346 37.70987654] ; [  9.70987654 111.29012346],0
s1,1,0.648201,0.208176,[ 1 38] ; [  5 115],[ 1.47169811 37.52830189] ; [  4.52830189 115.47169811],0
s7,1,0.654317,0.200501,[20 18] ; [67 51],[21.19230769 16.80769231] ; [65.80769231 52.19230769],0
a3,1,0.693759,0.155046,[29 11] ; [93 30],[29.93865031 10.06134969] ; [92.06134969 30.93865031],0
v1,1,0.714659,0.133668,[22 18] ; [62 58],[21. 19.] ; [63. 57.],0
s8,1,0.716042,0.132317,[21 20] ; [58 63],[19.99382716 21.00617284] ; [59.00617284 61.99382716],0
u4,1,0.736551,0.113182,[ 1 40] ; [  2 121],[ 0.75 40.25] ; [  2.25 120.75],0
d4,1,0.777958,0.079513,[36  5] ; [105  17],[35.46625767  5.53374233] ; [105.53374233  16.46625767],0
n1,1,0.789342,0.071378,[ 7 10] ; [10 12],[7.41025641 9.58974359] ; [ 9.58974359 12.41025641],0
b4,1,0.854117,0.033807,[25 16] ; [73 50],[24.5 16.5] ; [73.5 49.5],0
s2,1,0.9037,0.014638,[26 15] ; [78 43],[26.32098765 14.67901235] ; [77.67901235 43.32098765],0
a7,1,0.975358,0.000954,[28 13] ; [83 39],[27.9202454 13.0797546] ; [83.0797546 38.9202454],0
