Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.811492,[14 34] ; [98 28],[30.89655172 17.10344828] ; [81.10344828 44.89655172],1
d3,1,0.000347,12.799496,[24 24] ; [98 28],[33.65517241 14.34482759] ; [88.34482759 37.65517241],1
b5,1,0.001474,10.111407,[21 27] ; [88 38],[30.06896552 17.93103448] ; [78.93103448 47.06896552],0
u1,1,0.003682,8.434308,[ 2 46] ; [29 97],[ 8.55172414 39.44827586] ; [ 22.44827586 103.55172414],0
b1,1,0.00978,6.67462,[25 23] ; [39 87],[17.65517241 30.34482759] ; [46.34482759 79.65517241],0
a2,1,0.011667,6.360725,[ 5 43] ; [36 90],[11.31034483 36.68965517] ; [29.68965517 96.31034483],0
p2,1,0.01618,5.783189,[31 17] ; [103  23],[36.96551724 11.03448276] ; [97.03448276 28.96551724],0
a5,1,0.038679,4.274921,[29 19] ; [96 30],[34.48275862 13.51724138] ; [90.51724138 35.48275862],0
v2,1,0.045519,3.99932,[20 26] ; [74 48],[25.73809524 20.26190476] ; [68.26190476 53.73809524],0
d4,1,0.067733,3.337124,[35 13] ; [107  19],[39.17241379  8.82758621] ; [102.82758621  23.17241379],0
d1,1,0.076818,3.130977,[23 25] ; [79 47],[28.13793103 19.86206897] ; [73.86206897 52.13793103],0
r1,1,0.105394,2.621961,[37 11] ; [108  16],[40.46511628  7.53488372] ; [104.53488372  19.46511628],0
d5,1,0.164846,1.9292,[36 12] ; [106  20],[39.17241379  8.82758621] ; [102.82758621  23.17241379],0
a8,1,0.166933,1.910269,[ 6 40] ; [25 85],[ 9.14102564 36.85897436] ; [21.85897436 88.14102564],0
n1,1,0.172435,1.861645,[9 7] ; [11 20],[6.80851064 9.19148936] ; [13.19148936 17.80851064],0
s2,1,0.222229,1.489917,[36 12] ; [81 43],[32.65116279 15.34883721] ; [84.34883721 39.65116279],0
b4,1,0.279842,1.167858,[25 23] ; [77 49],[28.13793103 19.86206897] ; [73.86206897 52.13793103],0
p9,1,0.292439,1.10836,[38  9] ; [109  16],[40.16860465  6.83139535] ; [106.83139535  18.16860465],0
v4,1,0.335217,0.928639,[46  1] ; [118   7],[44.81395349  2.18604651] ; [119.18604651   5.81395349],0
p12,1,0.347306,0.883275,[ 4 43] ; [  6 120],[ 2.71676301 44.28323699] ; [  7.28323699 118.71676301],0
p7,1,0.375321,0.785971,[30 17] ; [67 52],[27.46385542 19.53614458] ; [69.53614458 49.46385542],0
b2,1,0.438999,0.598897,[13 19] ; [27 55],[11.22807018 20.77192982] ; [28.77192982 53.22807018],0
b3,1,0.438999,0.598897,[13 19] ; [27 55],[11.22807018 20.77192982] ; [28.77192982 53.22807018],0
d2,1,0.475032,0.510247,[23 25] ; [68 58],[25.10344828 22.89655172] ; [65.89655172 60.10344828],0
u3,1,0.51122,0.431568,[8 5] ; [25 10],[8.9375 4.0625] ; [24.0625 10.9375],0
a1,1,0.520668,0.41257,[ 3 45] ; [  5 121],[ 2.20689655 45.79310345] ; [  5.79310345 120.20689655],0
s6,1,0.531869,0.390819,[38  9] ; [106  19],[39.34883721  7.65116279] ; [104.65116279  20.34883721],0
p6,1,0.541684,0.372428,[18 29] ; [42 84],[16.30057803 30.69942197] ; [43.69942197 82.30057803],0
n2,1,0.557084,0.344779,[14  3] ; [24  8],[13.18367347  3.81632653] ; [24.81632653  7.18367347],0
s1,1,0.559368,0.340799,[ 2 46] ; [  3 118],[ 1.42011834 46.57988166] ; [  3.57988166 117.42011834],0
r4,1,0.564507,0.33196,[42  6] ; [114  12],[43.03448276  4.96551724] ; [112.96551724  13.03448276],0
n5,1,0.565122,0.330913,[38 10] ; [93 31],[36.55813953 11.44186047] ; [94.44186047 29.55813953],0
n6,1,0.570287,0.322202,[39  9] ; [106  19],[40.23121387  7.76878613] ; [104.76878613  20.23121387],0
s7,1,0.612156,0.257047,[37 10] ; [90 30],[35.74251497 11.25748503] ; [91.25748503 28.74251497],0
v1,1,0.657192,0.196952,[27 20] ; [66 57],[25.71176471 21.28823529] ; [67.28823529 55.71176471],0
s5,1,0.660689,0.192688,[18 29] ; [50 69],[19.25301205 27.74698795] ; [48.74698795 70.25301205],0
n3,1,0.669521,0.182163,[11  5] ; [20 12],[10.33333333  5.66666667] ; [20.66666667 11.33333333],0
r3,1,0.692002,0.156926,[45  3] ; [120   6],[45.51724138  2.48275862] ; [119.48275862   6.51724138],0
s3,1,0.704685,0.143644,[36 12] ; [88 34],[35.01176471 12.98823529] ; [88.98823529 33.01176471],0
r2,1,0.711089,0.137192,[44  3] ; [114  10],[43.42690058  3.57309942] ; [114.57309942   9.42690058],0
p1,1,0.711584,0.1367,[ 2 46] ; [  7 119],[ 2.48275862 45.51724138] ; [  6.51724138 119.48275862],0
s4,1,0.74249,0.10795,[ 9 38] ; [27 99],[ 9.78034682 37.21965318] ; [26.21965318 99.78034682],0
v3,1,0.769937,0.085531,[20 26] ; [50 72],[19.16666667 26.83333333] ; [50.83333333 71.16666667],0
p10,1,0.78565,0.073964,[39  8] ; [105  19],[39.57894737  7.42105263] ; [104.42105263  19.57894737],0
n4,1,0.851433,0.035078,[37 11] ; [98 27],[37.4566474 10.5433526] ; [97.5433526 27.4566474],0
p11,1,0.869718,0.026902,[36 12] ; [96 30],[36.4137931 11.5862069] ; [95.5862069 30.4137931],0
p5,1,0.88745,0.020031,[ 3 43] ; [  9 117],[ 3.20930233 42.79069767] ; [  8.79069767 117.20930233],0
p8,1,0.906651,0.013751,[20 27] ; [54 70],[20.33918129 26.66081871] ; [53.66081871 70.33918129],0
a3,1,0.927013,0.008391,[35 13] ; [91 35],[34.75862069 13.24137931] ; [91.24137931 34.75862069],0
p4,1,0.932639,0.007145,[23 25] ; [59 66],[22.75144509 25.24855491] ; [59.24855491 65.75144509],0
u2,1,0.965067,0.001918,[9 4] ; [24 11],[8.9375 4.0625] ; [24.0625 10.9375],0
a4,1,0.981274,0.000551,[22 26] ; [58 68],[22.06896552 25.93103448] ; [57.93103448 68.06896552],0
