Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,122.233186,[ 43 122] ; [137  20],[92.23602484 72.76397516] ; [87.76397516 69.23602484],1
s6,1,0.0,62.670144,[69 94] ; [132  23],[103.02830189  59.97169811] ; [97.97169811 57.02830189],1
s7,1,0.0,47.805243,[ 46 114] ; [102  48],[76.38709677 83.61290323] ; [71.61290323 78.38709677],1
s8,1,0.0,25.760549,[ 43 123] ; [84 73],[ 65.26934985 100.73065015] ; [61.73065015 95.26934985],1
s5,1,0.000421,12.438326,[ 35 126] ; [61 91],[ 49.38019169 111.61980831] ; [ 46.61980831 105.38019169],1
s4,1,0.001119,10.620138,[ 22 144] ; [ 43 111],[ 33.71875 132.28125] ; [ 31.28125 122.71875],0
p6,1,0.002019,9.531845,[ 37 128] ; [60 97],[ 49.70496894 115.29503106] ; [ 47.29503106 109.70496894],0
u1,1,0.003849,8.353923,[ 15 151] ; [ 32 125],[ 24.15479876 141.84520124] ; [ 22.84520124 134.15479876],0
p2,1,0.00488,7.923295,[125  40] ; [138  19],[134.76708075  30.23291925] ; [128.23291925  28.76708075],0
p7,1,0.009647,6.698901,[88 75] ; [105  49],[99.23974763 63.76025237] ; [93.76025237 60.23974763],0
u3,1,0.022906,5.175625,[23 33] ; [27 15],[28.57142857 27.42857143] ; [21.42857143 20.57142857],0
p4,1,0.027505,4.858856,[77 87] ; [93 64],[86.85358255 77.14641745] ; [83.14641745 73.85358255],0
d2,1,0.036848,4.357401,[66 99] ; [81 76],[75.32608696 89.67391304] ; [71.67391304 85.32608696],0
r3,1,0.04817,3.90404,[152  14] ; [150   5],[156.17445483   9.82554517] ; [145.82554517   9.17445483],0
a7,1,0.072615,3.222899,[114  52] ; [121  35],[121.14906832  44.85093168] ; [113.85093168  42.14906832],0
v4,1,0.088279,2.905488,[152  14] ; [150   6],[155.68944099  10.31055901] ; [146.31055901   9.68944099],0
a2,1,0.104364,2.637548,[ 29 137] ; [ 39 118],[ 34.94736842 131.05263158] ; [ 33.05263158 123.94736842],0
d1,1,0.117252,2.453645,[85 81] ; [94 63],[91.99380805 74.00619195] ; [87.00619195 69.99380805],0
b5,1,0.153532,2.036808,[82 84] ; [90 67],[88.39628483 77.60371517] ; [83.60371517 73.39628483],0
s1,1,0.172172,1.863931,[  3 162] ; [  7 150],[  5.1242236 159.8757764] ; [  4.8757764 152.1242236],0
n4,1,0.18451,1.760919,[116  50] ; [120  37],[121.2879257  44.7120743] ; [114.7120743  42.2879257],0
n3,1,0.185192,1.755458,[31 14] ; [31  7],[33.61445783 11.38554217] ; [28.38554217  9.61445783],0
r2,1,0.189557,1.721057,[148  16] ; [146   9],[151.14733542  12.85266458] ; [142.85266458  12.14733542],0
p5,1,0.208937,1.57878,[ 17 149] ; [ 10 147],[ 13.87616099 152.12383901] ; [ 13.12383901 143.87616099],0
d3,1,0.211287,1.562589,[110  55] ; [114  42],[115.14018692  49.85981308] ; [108.85981308  47.14018692],0
p12,1,0.212525,1.55414,[  8 157] ; [ 13 144],[ 10.76086957 154.23913043] ; [ 10.23913043 146.76086957],0
r1,1,0.212621,1.553487,[121  45] ; [123  33],[125.78881988  40.21118012] ; [118.21118012  37.78881988],0
p9,1,0.255984,1.290347,[145  20] ; [144  13],[148.09006211  16.90993789] ; [140.90993789  16.09006211],0
a3,1,0.267302,1.23054,[110  56] ; [113  44],[114.60681115  51.39318885] ; [108.39318885  48.60681115],0
r4,1,0.27167,1.208294,[140  26] ; [139  18],[143.3869969  22.6130031] ; [135.6130031  21.3869969],0
a4,1,0.276291,1.185242,[ 61 105] ; [67 90],[ 65.78328173 100.21671827] ; [62.21671827 94.78328173],0
v3,1,0.301985,1.065408,[ 42 120] ; [ 48 106],[ 46.13924051 115.86075949] ; [ 43.86075949 110.13924051],0
a1,1,0.310218,1.029746,[  4 162] ; [  7 150],[  5.65325077 160.34674923] ; [  5.34674923 151.65325077],0
