Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000125,14.721403,[112  13] ; [4 5],[108.20895522  16.79104478] ; [7.79104478 1.20895522],1
p8,1,0.007808,7.077079,[70 53] ; [1 8],[66.15909091 56.84090909] ; [4.84090909 4.15909091],0
p11,1,0.012782,6.19898,[101  25] ; [4 5],[98. 28.] ; [7. 2.],0
b3,1,0.017485,5.647059,[15 53] ; [3 1],[17. 51.] ; [1. 3.],0
b2,1,0.017485,5.647059,[15 53] ; [3 1],[17. 51.] ; [1. 3.],0
v1,1,0.020115,5.401855,[64 61] ; [1 8],[60.63432836 64.36567164] ; [4.36567164 4.63432836],0
d1,1,0.101319,2.684659,[77 49] ; [3 6],[74.66666667 51.33333333] ; [5.33333333 3.66666667],0
p7,1,0.103896,2.644689,[86 36] ; [4 5],[83.81679389 38.18320611] ; [6.18320611 2.81679389],0
s6,1,0.121884,2.392938,[104  17] ; [6 3],[102.38461538  18.61538462] ; [7.61538462 1.38461538],0
a4,1,0.164915,1.928571,[54 72] ; [6 3],[56. 70.] ; [4. 5.],0
s3,1,0.234623,1.412616,[88 37] ; [8 1],[89.55223881 35.44776119] ; [6.44776119 2.55223881],0
p3,1,0.269429,1.21965,[66 60] ; [3 6],[64.4 61.6] ; [4.6 4.4],0
b5,1,0.278634,1.173739,[75 51] ; [7 2],[76.53333333 49.46666667] ; [5.46666667 3.53333333],0
v3,1,0.288317,1.127462,[37 86] ; [1 7],[35.67938931 87.32061069] ; [2.32061069 5.67938931],0
p2,1,0.300623,1.071429,[102  24] ; [6 3],[100.8  25.2] ; [7.2 1.8],0
s7,1,0.302874,1.061495,[75 49] ; [7 2],[76.45112782 47.54887218] ; [5.54887218 3.45112782],0
v4,1,0.31511,1.009136,[121   5] ; [8 1],[120.4   5.6] ; [8.6 0.4],0
r3,1,0.31911,0.992593,[120   5] ; [8 1],[119.40298507   5.59701493] ; [8.59701493 0.40298507],0
n1,1,0.33602,0.925556,[ 8 22] ; [2 2],[ 8.82352941 21.17647059] ; [1.17647059 2.82352941],0
d5,1,0.341988,0.902965,[100  25] ; [6 3],[98.88059701 26.11940299] ; [7.11940299 1.88059701],0
d3,1,0.375825,0.784313,[95 30] ; [8 1],[96.08208955 28.91791045] ; [6.91791045 2.08208955],0
n4,1,0.401294,0.704445,[87 39] ; [5 4],[85.86666667 40.13333333] ; [6.13333333 2.86666667],0
d2,1,0.406581,0.688776,[60 66] ; [3 6],[58.8 67.2] ; [4.2 4.8],0
b4,1,0.429565,0.624,[73 53] ; [4 5],[71.86666667 54.13333333] ; [5.13333333 3.86666667],0
a8,1,0.440046,0.596161,[  6 113] ; [1 8],[  6.5078125 112.4921875] ; [0.4921875 8.5078125],0
b1,1,0.464214,0.535714,[41 85] ; [4 5],[42. 84.] ; [3. 6.],0
a6,1,0.464214,0.535714,[83 43] ; [7 2],[84. 42.] ; [6. 3.],0
r1,1,0.481958,0.49443,[97 29] ; [6 3],[96.13333333 29.86666667] ; [6.86666667 2.13333333],0
u1,1,0.521103,0.41171,[ 25 101] ; [1 8],[ 24.26666667 101.73333333] ; [1.73333333 7.26666667],0
d4,1,0.553746,0.350649,[102  24] ; [8 1],[102.66666667  23.33333333] ; [7.33333333 1.66666667],0
p6,1,0.562901,0.334706,[57 68] ; [5 4],[57.8358209 67.1641791] ; [4.1641791 4.8358209],0
a7,1,0.604591,0.268127,[87 38] ; [7 2],[87.68656716 37.31343284] ; [6.31343284 2.68656716],0
s8,1,0.612344,0.256775,[67 59] ; [4 5],[66.26666667 59.73333333] ; [4.73333333 4.26666667],0
a3,1,0.61444,0.253759,[88 38] ; [7 2],[88.66666667 37.33333333] ; [6.33333333 2.66666667],0
a5,1,0.639684,0.219156,[93 33] ; [6 3],[92.4 33.6] ; [6.6 2.4],0
n5,1,0.679935,0.170199,[92 34] ; [6 3],[91.46666667 34.53333333] ; [6.53333333 2.46666667],0
v2,1,0.729713,0.119376,[60 61] ; [5 4],[60.5 60.5] ; [4.5 4.5],0
s2,1,0.734736,0.114807,[90 34] ; [7 2],[90.43609023 33.56390977] ; [6.56390977 2.43609023],0
p4,1,0.741605,0.108721,[77 49] ; [5 4],[76.53333333 49.46666667] ; [5.46666667 3.53333333],0
u3,1,0.825767,0.048459,[22 16] ; [1 1],[21.85 16.15] ; [1.15 0.85],0
r4,1,0.876074,0.02432,[114  12] ; [8 1],[113.86666667  12.13333333] ; [8.13333333 0.86666667],0
p1,1,0.876074,0.02432,[ 12 114] ; [1 8],[ 12.13333333 113.86666667] ; [0.86666667 8.13333333],0
a2,1,0.909662,0.012874,[ 26 100] ; [2 7],[26.13333333 99.86666667] ; [1.86666667 7.13333333],0
s5,1,0.954239,0.003293,[65 51] ; [4 3],[65.07317073 50.92682927] ; [3.92682927 3.07317073],0
