Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.826305,[112  14] ; [4 9],[105.15107914  20.84892086] ; [10.84892086  2.15107914],1
r3,1,1.8e-05,18.364386,[120   6] ; [8 5],[116.02877698   9.97122302] ; [11.97122302  1.02877698],1
r2,1,8.8e-05,15.374928,[115  11] ; [7 6],[110.58992806  15.41007194] ; [11.41007194  1.58992806],1
p10,1,0.000406,12.503895,[96 29] ; [4 9],[90.57971014 34.42028986] ; [9.42028986 3.57971014],1
p9,1,0.003414,8.571859,[101  23] ; [6 7],[96.84671533 27.15328467] ; [10.15328467  2.84671533],0
n6,1,0.004928,7.905788,[87 38] ; [4 9],[82.42753623 42.57246377] ; [8.57246377 4.42753623],0
p2,1,0.008893,6.844114,[91 33] ; [5 8],[86.89051095 37.10948905] ; [9.10948905 3.89051095],0
r1,1,0.020776,5.345473,[95 30] ; [6 7],[91.48550725 33.51449275] ; [9.51449275 3.48550725],0
b1,1,0.025437,4.993881,[47 79] ; [9 4],[50.76258993 75.23741007] ; [5.23741007 7.76258993],0
a7,1,0.029726,4.725069,[94 32] ; [6 7],[90.64748201 35.35251799] ; [9.35251799 3.64748201],0
a6,1,0.029726,4.725069,[94 32] ; [6 7],[90.64748201 35.35251799] ; [9.35251799 3.64748201],0
n2,1,0.030295,4.692483,[40 13] ; [1 3],[38.12280702 14.87719298] ; [2.87719298 1.12280702],0
n1,1,0.032919,4.55,[13 39] ; [3 1],[14.85714286 37.14285714] ; [1.14285714 2.85714286],0
s8,1,0.035059,4.442309,[46 79] ; [ 1 12],[42.57246377 82.42753623] ; [4.42753623 8.57246377],0
s2,1,0.085982,2.948044,[60 65] ; [ 3 10],[57.06521739 67.93478261] ; [5.93478261 7.06521739],0
d5,1,0.100975,2.690075,[102  24] ; [8 5],[99.71223022 26.28776978] ; [10.28776978  2.71223022],0
p11,1,0.108786,2.571771,[86 40] ; [6 7],[83.39568345 42.60431655] ; [8.60431655 4.39568345],0
d3,1,0.127175,2.326654,[93 33] ; [7 6],[90.64748201 35.35251799] ; [9.35251799 3.64748201],0
d1,1,0.12813,2.315016,[76 50] ; [5 8],[73.42446043 52.57553957] ; [7.57553957 5.42446043],0
p4,1,0.215144,1.536472,[64 61] ; [9 4],[66.12318841 58.87681159] ; [6.87681159 6.12318841],0
b3,1,0.244205,1.356156,[25 39] ; [2 8],[23.35135135 40.64864865] ; [3.64864865 6.35135135],0
b2,1,0.244205,1.356156,[25 39] ; [2 8],[23.35135135 40.64864865] ; [3.64864865 6.35135135],0
n5,1,0.325083,0.968388,[46 79] ; [ 3 10],[44.38405797 80.61594203] ; [4.61594203 8.38405797],0
v1,1,0.397029,0.717305,[63 61] ; [5 8],[61.54744526 62.45255474] ; [6.45255474 6.54744526],0
s1,1,0.404953,0.693569,[  4 122] ; [ 1 12],[  4.5323741 121.4676259] ; [ 0.4676259 12.5323741],0
s5,1,0.409257,0.680958,[42 80] ; [ 3 10],[40.66666667 81.33333333] ; [4.33333333 8.66666667],0
s6,1,0.434215,0.611523,[81 44] ; [7 6],[79.71014493 45.28985507] ; [8.28985507 4.71014493],0
s7,1,0.452854,0.563499,[41 79] ; [5 6],[42.13740458 77.86259542] ; [3.86259542 7.13740458],0
a2,1,0.457038,0.55314,[31 95] ; [ 2 11],[29.91366906 96.08633094] ; [3.08633094 9.91366906],0
v2,1,0.459534,0.54703,[66 50] ; [6 7],[64.74418605 51.25581395] ; [7.25581395 5.74418605],0
p6,1,0.503088,0.448417,[29 94] ; [ 2 11],[28.03676471 94.96323529] ; [ 2.96323529 10.03676471],0
d4,1,0.505739,0.442873,[106  20] ; [10  3],[105.15107914  20.84892086] ; [10.84892086  2.15107914],0
p8,1,0.563283,0.334052,[63 62] ; [5 7],[62.04379562 62.95620438] ; [5.95620438 6.04379562],0
a3,1,0.625788,0.237817,[95 31] ; [9 4],[94.27338129 31.72661871] ; [9.72661871 3.27338129],0
p7,1,0.633768,0.226986,[74 48] ; [7 6],[73.2 48.8] ; [7.8 5.2],0
a8,1,0.646626,0.210181,[  6 110] ; [ 1 11],[  6.34375 109.65625] ; [ 0.65625 11.34375],0
b4,1,0.719109,0.129348,[71 55] ; [8 5],[71.61151079 54.38848921] ; [7.38848921 5.61151079],0
v3,1,0.77402,0.082438,[35 86] ; [3 9],[34.57142857 86.42857143] ; [3.42857143 8.57142857],0
b5,1,0.802005,0.062877,[73 53] ; [8 5],[73.42446043 52.57553957] ; [7.57553957 5.42446043],0
p3,1,0.813156,0.055864,[53 71] ; [6 7],[53.40145985 70.59854015] ; [5.59854015 7.40145985],0
s3,1,0.855831,0.033009,[61 64] ; [6 7],[60.6884058 64.3115942] ; [6.3115942 6.6884058],0
p1,1,0.863608,0.02951,[  8 116] ; [ 1 12],[  8.1459854 115.8540146] ; [ 0.8540146 12.1459854],0
a4,1,0.906028,0.013936,[56 70] ; [6 7],[56.20143885 69.79856115] ; [5.79856115 7.20143885],0
d2,1,0.91977,0.010145,[60 66] ; [6 7],[59.82733813 66.17266187] ; [6.17266187 6.82733813],0
n3,1,0.929504,0.007827,[34 19] ; [2 1],[34.07142857 18.92857143] ; [1.92857143 1.07142857],0
u2,1,0.951564,0.00369,[16 15] ; [2 2],[15.94285714 15.05714286] ; [2.05714286 1.94285714],0
s4,1,0.952869,0.003493,[30 96] ; [ 3 10],[29.91366906 96.08633094] ; [3.08633094 9.91366906],0
