Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001978,9.569415,[31 24] ; [32 71],[21.93037975 33.06962025] ; [41.06962025 61.93037975],0
p2,1,0.007837,7.070256,[45 10] ; [63 40],[37.59493671 17.40506329] ; [70.40506329 32.59493671],0
p7,1,0.009984,6.637759,[35 19] ; [44 58],[27.34615385 26.65384615] ; [51.65384615 50.34615385],0
p5,1,0.015304,5.881144,[ 9 46] ; [ 5 98],[ 4.87341772 50.12658228] ; [ 9.12658228 93.87341772],0
p6,1,0.020501,5.368693,[24 30] ; [27 76],[17.54140127 36.45859873] ; [33.45859873 69.54140127],0
n4,1,0.02708,4.885719,[45 10] ; [67 36],[38.98734177 16.01265823] ; [73.01265823 29.98734177],0
v1,1,0.036989,4.350922,[30 25] ; [38 64],[23.82165605 31.17834395] ; [44.17834395 57.82165605],0
p4,1,0.038994,4.261124,[34 20] ; [47 56],[27.85987261 26.14012739] ; [53.14012739 49.85987261],0
s7,1,0.048242,3.901523,[31 21] ; [40 54],[25.28767123 26.71232877] ; [45.71232877 48.28767123],0
n1,1,0.054127,3.708791,[12  6] ; [14 22],[8.66666667 9.33333333] ; [17.33333333 18.66666667],0
n5,1,0.070908,3.261872,[44 11] ; [69 35],[39.08805031 15.91194969] ; [73.91194969 30.08805031],0
u4,1,0.085282,2.961254,[ 3 52] ; [  1 103],[ 1.3836478 53.6163522] ; [  2.6163522 101.3836478],0
s1,1,0.121312,2.400302,[ 1 54] ; [ 8 94],[ 3.15286624 51.84713376] ; [ 5.84713376 96.15286624],0
b3,1,0.157278,2.000204,[ 5 20] ; [20 36],[ 7.71604938 17.28395062] ; [17.28395062 38.71604938],0
b2,1,0.157278,2.000204,[ 5 20] ; [20 36],[ 7.71604938 17.28395062] ; [17.28395062 38.71604938],0
a2,1,0.168968,1.892074,[ 9 46] ; [27 77],[12.45283019 42.54716981] ; [23.54716981 80.45283019],0
v4,1,0.174585,1.843125,[53  2] ; [94 10],[50.8490566  4.1509434] ; [96.1509434  7.8490566],0
n2,1,0.183001,1.773084,[16  3] ; [25 12],[13.91071429  5.08928571] ; [27.08928571  9.91071429],0
r4,1,0.190598,1.712986,[48  7] ; [82 22],[44.96855346 10.03144654] ; [85.03144654 18.96855346],0
d5,1,0.198435,1.653852,[40 15] ; [84 19],[43.16455696 11.83544304] ; [80.83544304 22.16455696],0
p1,1,0.204352,1.610992,[ 7 48] ; [ 7 97],[ 4.8427673 50.1572327] ; [ 9.1572327 94.8427673],0
p12,1,0.224867,1.473035,[ 3 52] ; [  2 102],[ 1.72955975 53.27044025] ; [  3.27044025 100.72955975],0
a1,1,0.248029,1.33437,[ 1 54] ; [ 6 98],[ 2.42138365 52.57861635] ; [ 4.57861635 99.42138365],0
a6,1,0.248597,1.331174,[27 28] ; [61 43],[30.44025157 24.55974843] ; [57.55974843 46.44025157],0
b1,1,0.261633,1.260097,[25 30] ; [57 47],[28.36477987 26.63522013] ; [53.63522013 50.36477987],0
d3,1,0.270127,1.216102,[39 16] ; [64 39],[35.85443038 19.14556962] ; [67.14556962 35.85443038],0
v2,1,0.323746,0.973752,[22 32] ; [50 52],[24.92307692 29.07692308] ; [47.07692308 54.92307692],0
d1,1,0.385279,0.75379,[32 23] ; [53 51],[29.40251572 25.59748428] ; [55.59748428 48.40251572],0
u2,1,0.417736,0.656676,[ 9 13] ; [10 23],[ 7.6 14.4] ; [11.4 21.6],0
s3,1,0.436961,0.60425,[30 24] ; [51 53],[27.6835443 26.3164557] ; [53.3164557 50.6835443],0
b5,1,0.459101,0.548085,[36 19] ; [74 30],[38.05031447 16.94968553] ; [71.94968553 32.05031447],0
r2,1,0.466168,0.531046,[51  3] ; [93  9],[49.84615385  4.15384615] ; [94.15384615  7.84615385],0
r1,1,0.50012,0.454682,[41 13] ; [73 30],[39.21019108 14.78980892] ; [74.78980892 28.21019108],0
u3,1,0.505283,0.443823,[ 9 13] ; [17 17],[10.21428571 11.78571429] ; [15.78571429 18.21428571],0
p9,1,0.54418,0.367847,[37 17] ; [63 36],[35.29411765 18.70588235] ; [64.70588235 34.29411765],0
