Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.352101,[1 5] ; [52  4],[5.12903226 0.87096774] ; [47.87096774  8.12903226],1
v4,1,0.001619,9.938404,[3 3] ; [52  4],[5.32258065 0.67741935] ; [49.67741935  6.32258065],0
p2,1,0.002025,9.526349,[2 4] ; [48  8],[4.83870968 1.16129032] ; [45.16129032 10.83870968],0
a6,1,0.007067,7.255793,[1 5] ; [40 16],[3.96774194 2.03225806] ; [37.03225806 18.96774194],0
r1,1,0.007324,7.191674,[2 4] ; [45 10],[4.62295082 1.37704918] ; [42.37704918 12.62295082],0
s6,1,0.018215,5.575371,[1 5] ; [37 19],[3.67741935 2.32258065] ; [34.32258065 21.67741935],0
p8,1,0.071494,3.248388,[1 5] ; [31 25],[3.09677419 2.90322581] ; [28.90322581 27.09677419],0
s2,1,0.14001,2.177846,[1 5] ; [27 29],[2.70967742 3.29032258] ; [25.29032258 30.70967742],0
a5,1,0.154143,2.030765,[3 3] ; [43 13],[4.4516129 1.5483871] ; [41.5483871 14.4516129],0
a8,1,0.327981,0.956853,[1 5] ; [ 3 48],[0.42105263 5.57894737] ; [ 3.57894737 47.42105263],0
p7,1,0.344204,0.894712,[3 3] ; [38 17],[4.03278689 1.96721311] ; [36.96721311 18.03278689],0
a3,1,0.38999,0.738974,[5 1] ; [37 19],[4.06451613 1.93548387] ; [37.93548387 18.06451613],0
p10,1,0.434244,0.611445,[3 3] ; [37 19],[3.87096774 2.12903226] ; [36.12903226 19.87096774],0
d1,1,0.43752,0.602778,[4 2] ; [28 28],[3.09677419 2.90322581] ; [28.90322581 27.09677419],0
v3,1,0.456398,0.554715,[1 5] ; [16 35],[1.78947368 4.21052632] ; [15.21052632 35.78947368],0
s5,1,0.472402,0.516352,[1 5] ; [16 36],[1.75862069 4.24137931] ; [15.24137931 36.75862069],0
b4,1,0.487501,0.482037,[4 2] ; [29 27],[3.19354839 2.80645161] ; [29.80645161 26.19354839],0
n4,1,0.540156,0.37525,[4 2] ; [30 26],[3.29032258 2.70967742] ; [30.70967742 25.29032258],0
r2,1,0.542327,0.371244,[5 1] ; [51  5],[5.41935484 0.58064516] ; [50.58064516  5.41935484],0
b5,1,0.61113,0.258533,[3 3] ; [34 22],[3.58064516 2.41935484] ; [33.41935484 22.58064516],0
s4,1,0.650555,0.205201,[1 5] ; [14 42],[1.4516129 4.5483871] ; [13.5483871 42.4516129],0
d5,1,0.657514,0.196558,[4 2] ; [42 14],[4.4516129 1.5483871] ; [41.5483871 14.4516129],0
s3,1,0.673594,0.177427,[3 3] ; [33 23],[3.48387097 2.51612903] ; [32.51612903 23.48387097],0
d3,1,0.776039,0.080931,[4 2] ; [34 22],[3.67741935 2.32258065] ; [34.32258065 21.67741935],0
a4,1,0.776039,0.080931,[2 4] ; [22 34],[2.32258065 3.67741935] ; [21.67741935 34.32258065],0
d2,1,0.802124,0.0628,[3 3] ; [25 31],[2.70967742 3.29032258] ; [25.29032258 30.70967742],0
p9,1,0.807059,0.059644,[4 2] ; [40 16],[4.25806452 1.74193548] ; [39.74193548 16.25806452],0
b1,1,0.840857,0.04032,[4 2] ; [35 21],[3.77419355 2.22580645] ; [35.22580645 20.77419355],0
p1,1,0.874972,0.024758,[1 5] ; [ 8 48],[0.87096774 5.12903226] ; [ 8.12903226 47.87096774],0
a7,1,0.907776,0.01342,[4 2] ; [36 20],[3.87096774 2.12903226] ; [36.12903226 19.87096774],0
v1,1,0.966264,0.001789,[3 3] ; [27 28],[2.95081967 3.04918033] ; [27.04918033 27.95081967],0
b2,1,0.974439,0.001027,[1 2] ; [12 25],[0.975 2.025] ; [12.025 24.975],0
b3,1,0.974439,0.001027,[1 2] ; [12 25],[0.975 2.025] ; [12.025 24.975],0
n5,1,0.976044,0.000902,[2 4] ; [18 37],[1.96721311 4.03278689] ; [18.03278689 36.96721311],0
