Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,118.261255,[337  45] ; [10 36],[309.70560748  72.29439252] ; [37.29439252  8.70560748],1
v4,1,0.0,51.75763,[355  26] ; [27 19],[340.84777518  40.15222482] ; [41.15222482  4.84777518],1
r1,1,0.0,36.797362,[288  93] ; [15 31],[270.35831382 110.64168618] ; [32.64168618 13.35831382],1
r3,1,0.0,32.017406,[351  29] ; [30 16],[339.85915493  40.14084507] ; [41.14084507  4.85915493],1
d1,1,2e-05,18.153579,[210 172] ; [10 36],[196.35514019 185.64485981] ; [23.64485981 22.35514019],1
a5,1,0.00012,14.800379,[252 130] ; [17 29],[240.08878505 141.91121495] ; [28.91121495 17.08878505],1
a3,1,0.000132,14.617883,[255 127] ; [17 28],[243.33489461 138.66510539] ; [28.66510539 16.33489461],1
u3,1,0.000228,13.587134,[69 56] ; [ 5 24],[60.06493506 64.93506494] ; [13.93506494 15.06493506],1
d5,1,0.000252,13.395436,[293  87] ; [24 22],[282.76995305  97.23004695] ; [34.23004695 11.76995305],1
a6,1,0.000393,12.564592,[258 123] ; [19 27],[247.15925059 133.84074941] ; [29.84074941 16.15925059],1
p10,1,0.000638,11.661931,[272 108] ; [21 24],[261.97647059 118.02352941] ; [31.02352941 13.97647059],1
s6,1,0.001811,9.732212,[215 163] ; [15 31],[205.04716981 172.95283019] ; [24.95283019 21.04716981],0
a7,1,0.001814,9.729143,[268 112] ; [22 24],[258.68544601 121.31455399] ; [31.31455399 14.68544601],0
d2,1,0.002826,8.916546,[178 200] ; [11 35],[168.49528302 209.50471698] ; [20.50471698 25.49528302],0
s2,1,0.002861,8.894318,[170 210] ; [10 36],[160.56338028 219.43661972] ; [19.43661972 26.56338028],0
s5,1,0.003119,8.736518,[ 97 272] ; [ 3 43],[ 88.91566265 280.08433735] ; [11.08433735 34.91566265],0
n6,1,0.003238,8.668056,[299  83] ; [27 19],[290.96261682  91.03738318] ; [35.03738318 10.96261682],0
a4,1,0.004031,8.269733,[158 223] ; [ 9 37],[149.00936768 231.99063232] ; [17.99063232 28.00936768],0
d3,1,0.004743,7.974876,[253 126] ; [21 25],[244.34352941 134.65647059] ; [29.65647059 16.34352941],0
s3,1,0.00663,7.370469,[198 179] ; [14 31],[189.39336493 187.60663507] ; [22.60663507 22.39336493],0
p9,1,0.006776,7.331427,[278  98] ; [24 20],[270.36190476 105.63809524] ; [31.63809524 12.36190476],0
a2,1,0.007547,7.137923,[ 79 303] ; [ 2 44],[ 72.29439252 309.70560748] ; [ 8.70560748 37.29439252],0
d4,1,0.008253,6.977634,[297  82] ; [28 18],[289.82352941  89.17647059] ; [35.17647059 10.82352941],0
s7,1,0.011037,6.459401,[149 218] ; [ 8 32],[141.57002457 225.42997543] ; [15.42997543 24.57002457],0
u1,1,0.020199,5.394611,[ 55 327] ; [ 1 45],[ 49.98130841 332.01869159] ; [ 6.01869159 39.98130841],0
p11,1,0.023741,5.113435,[270 112] ; [25 21],[263.29439252 118.70560748] ; [31.70560748 14.29439252],0
v2,1,0.031585,4.620902,[153 213] ; [11 33],[146.4 219.6] ; [17.6 26.4],0
p2,1,0.052063,3.773752,[284  98] ; [28 18],[278.46728972 103.53271028] ; [33.53271028 12.46728972],0
p7,1,0.056821,3.627811,[203 173] ; [18 28],[196.90995261 179.09004739] ; [24.09004739 21.90995261],0
a8,1,0.057889,3.59685,[ 33 322] ; [ 8 35],[ 36.57035176 318.42964824] ; [ 4.42964824 38.57035176],0
b1,1,0.063105,3.453837,[153 229] ; [25 21],[158.86915888 223.13084112] ; [19.13084112 26.86915888],0
p3,1,0.085511,2.956909,[140 241] ; [11 35],[134.73302108 246.26697892] ; [16.26697892 29.73302108],0
v3,1,0.090294,2.869123,[ 99 271] ; [ 7 39],[ 94.27884615 275.72115385] ; [11.72115385 34.27884615],0
p6,1,0.115819,2.472963,[100 280] ; [ 7 38],[ 95.67058824 284.32941176] ; [11.32941176 33.67058824],0
p4,1,0.133615,2.249998,[176 203] ; [16 30],[171.21882353 207.78117647] ; [20.78117647 25.21882353],0
p8,1,0.147348,2.099492,[157 221] ; [14 32],[152.44811321 225.55188679] ; [18.55188679 27.44811321],0
b4,1,0.169466,1.887662,[217 165] ; [31 15],[221.34579439 160.65420561] ; [26.65420561 19.34579439],0
n4,1,0.179904,1.798413,[261 120] ; [27 19],[256.97423888 124.02576112] ; [31.02576112 14.97423888],0
s8,1,0.225386,1.469747,[125 257] ; [11 35],[121.38317757 260.61682243] ; [14.61682243 31.38317757],0
n3,1,0.431789,0.618005,[78 36] ; [10  7],[76.58015267 37.41984733] ; [11.41984733  5.58015267],0
n2,1,0.433226,0.614161,[80 37] ; [10  7],[78.58208955 38.41791045] ; [11.41791045  5.58208955],0
b5,1,0.509142,0.435829,[213 169] ; [28 18],[215.09813084 166.90186916] ; [25.90186916 20.09813084],0
n1,1,0.713264,0.135038,[39 76] ; [ 5 12],[38.33333333 76.66666667] ; [ 5.66666667 11.33333333],0
p1,1,0.78213,0.076477,[ 21 359] ; [ 3 43],[ 21.4084507 358.5915493] ; [ 2.5915493 43.4084507],0
n5,1,0.886194,0.020484,[243 136] ; [29 17],[242.56 136.44] ; [29.44 16.56],0
s1,1,0.904235,0.014475,[ 15 362] ; [ 2 44],[ 15.15130024 361.84869976] ; [ 1.84869976 44.15130024],0
b2,1,0.909824,0.012828,[ 61 145] ; [ 8 20],[ 60.74358974 145.25641026] ; [ 8.25641026 19.74358974],0
b3,1,0.909824,0.012828,[ 61 145] ; [ 8 20],[ 60.74358974 145.25641026] ; [ 8.25641026 19.74358974],0
s4,1,0.92439,0.009007,[ 76 301] ; [ 9 37],[ 75.75650118 301.24349882] ; [ 9.24349882 36.75650118],0
a1,1,0.959431,0.002588,[ 16 366] ; [ 2 44],[ 16.06542056 365.93457944] ; [ 1.93457944 44.06542056],0
p12,1,0.965128,0.001911,[ 16 364] ; [ 2 44],[ 16.05633803 363.94366197] ; [ 1.94366197 44.05633803],0
u2,1,0.978629,0.000718,[65 60] ; [15 14],[64.93506494 60.06493506] ; [15.06493506 13.93506494],0
