Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,44.872544,[ 20 278] ; [27 50],[ 37.34933333 260.65066667] ; [ 9.65066667 67.34933333],1
p12,1,0.0,39.619678,[ 18 280] ; [24 52],[ 33.46524064 264.53475936] ; [ 8.53475936 67.46524064],1
s5,1,1e-06,23.376678,[100 192] ; [45 23],[117.61111111 174.38888889] ; [27.38888889 40.61111111],1
a1,1,7e-06,20.260192,[  8 291] ; [12 65],[ 15.90425532 283.09574468] ; [ 4.09574468 72.90425532],1
p6,1,8e-06,19.976229,[138 160] ; [57 19],[155.37433155 142.62566845] ; [39.62566845 36.37433155],1
s7,1,0.000168,14.162068,[146 136] ; [55 17],[160.11864407 121.88135593] ; [40.88135593 31.11864407],1
p4,1,0.000243,13.466206,[220  78] ; [71  5],[231.86631016  66.13368984] ; [59.13368984 16.86631016],1
p3,1,0.000244,13.461147,[180 118] ; [63 13],[193.62032086 104.37967914] ; [49.37967914 26.62032086],1
v3,1,0.001279,10.37207,[121 172] ; [46 28],[133.32697548 159.67302452] ; [33.67302452 40.32697548],0
s1,1,0.001782,9.761533,[  4 293] ; [ 6 71],[  7.94117647 289.05882353] ; [ 2.05882353 74.94117647],0
s6,1,0.00361,8.470254,[200  93] ; [60 10],[209.86225895  83.13774105] ; [50.13774105 19.86225895],0
s8,1,0.003793,8.380387,[146 150] ; [51 24],[157.17520216 138.82479784] ; [39.82479784 35.17520216],0
n3,1,0.037432,4.330669,[32 12] ; [7 9],[28.6 15.4] ; [10.4  5.6],0
b2,1,0.043997,4.056686,[ 65 113] ; [28 26],[ 71.35344828 106.64655172] ; [21.64655172 32.35344828],0
b3,1,0.043997,4.056686,[ 65 113] ; [28 26],[ 71.35344828 106.64655172] ; [21.64655172 32.35344828],0
b5,1,0.044825,4.025198,[174 125] ; [35 42],[166.19946809 132.80053191] ; [42.80053191 34.19946809],0
u4,1,0.060879,3.513267,[  7 292] ; [ 5 71],[  9.568 289.432] ; [ 2.432 73.568],0
v1,1,0.061414,3.498773,[180 116] ; [53 20],[186.90514905 109.09485095] ; [46.09485095 26.90514905],0
s2,1,0.070585,3.269373,[155 141] ; [48 27],[161.96226415 134.03773585] ; [41.03773585 33.96226415],0
n4,1,0.094729,2.792124,[264  35] ; [73  4],[267.98670213  31.01329787] ; [69.01329787  7.98670213],0
s3,1,0.101101,2.688092,[169 127] ; [50 24],[175.2 120.8] ; [43.8 30.2],0
n1,1,0.138222,2.197646,[18 26] ; [10  6],[20.53333333 23.46666667] ; [7.46666667 8.53333333],0
r3,1,0.151262,2.059474,[286  12] ; [69  6],[283.61930295  14.38069705] ; [71.38069705  3.61930295],0
a3,1,0.179919,1.798289,[212  84] ; [61 16],[216.64343164  79.35656836] ; [56.35656836 20.64343164],0
p7,1,0.181391,1.78619,[242  55] ; [66  9],[245.90322581  51.09677419] ; [62.09677419 12.90322581],0
