Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,58.623116,[ 1 34] ; [106  38],[20.92178771 14.07821229] ; [86.07821229 57.92178771],1
d4,1,2e-06,22.964032,[19 16] ; [128  16],[28.74301676  6.25698324] ; [118.25698324  25.74301676],1
d3,1,4e-06,21.122433,[12 23] ; [108  36],[23.46368715 11.53631285] ; [96.53631285 47.46368715],1
d2,1,0.000122,14.757556,[ 8 27] ; [85 59],[18.18435754 16.81564246] ; [74.81564246 69.18435754],1
a4,1,0.001872,9.671162,[ 8 27] ; [75 69],[16.22905028 18.77094972] ; [66.77094972 77.22905028],0
r1,1,0.00507,7.854396,[22 13] ; [121  23],[27.96089385  7.03910615] ; [115.03910615  28.96089385],0
a2,1,0.014185,6.015032,[ 3 32] ; [ 41 103],[ 8.60335196 26.39664804] ; [ 35.39664804 108.60335196],0
u1,1,0.017827,5.613026,[ 2 33] ; [ 34 110],[ 7.03910615 27.96089385] ; [ 28.96089385 115.03910615],0
r3,1,0.026283,4.9373,[30  5] ; [137   6],[32.83707865  2.16292135] ; [134.16292135   8.83707865],0
s6,1,0.029728,4.724939,[23 12] ; [117  25],[27.68361582  7.31638418] ; [112.31638418  29.68361582],0
v2,1,0.037652,4.320662,[ 9 24] ; [67 75],[14.33142857 18.66857143] ; [61.66857143 80.33142857],0
p6,1,0.043233,4.08626,[19 16] ; [51 92],[13.76404494 21.23595506] ; [56.23595506 86.76404494],0
a3,1,0.045826,3.987984,[23 12] ; [117  27],[27.37430168  7.62569832] ; [112.62569832  31.37430168],0
a5,1,0.049638,3.85363,[21 14] ; [110  34],[25.61452514  9.38547486] ; [105.38547486  38.61452514],0
r2,1,0.056478,3.637895,[31  4] ; [137   5],[33.22033898  1.77966102] ; [134.77966102   7.22033898],0
r4,1,0.067369,3.345977,[27  8] ; [128  16],[30.30726257  4.69273743] ; [124.69273743  19.30726257],0
p1,1,0.120104,2.415962,[ 6 29] ; [ 12 132],[ 3.51955307 31.48044693] ; [ 14.48044693 129.51955307],0
a6,1,0.150387,2.06832,[18 17] ; [93 51],[21.70391061 13.29608939] ; [89.29608939 54.70391061],0
