Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,82.127049,[10 34] ; [238  42],[33.67901235 10.32098765] ; [214.32098765  65.67901235],1
r2,1,0.0,60.943378,[21 20] ; [260  18],[36.11598746  4.88401254] ; [244.88401254  33.11598746],1
r3,1,0.0,46.024021,[24 19] ; [258  21],[37.65838509  5.34161491] ; [244.34161491  34.65838509],1
p2,1,0.0,26.489986,[12 31] ; [192  88],[27.15789474 15.84210526] ; [176.84210526 103.15789474],1
p9,1,1e-06,23.357714,[16 26] ; [205  69],[29.37341772 12.62658228] ; [191.62658228  82.37341772],1
r1,1,2e-06,22.807774,[18 26] ; [212  67],[31.33126935 12.66873065] ; [198.66873065  80.33126935],1
s6,1,1.2e-05,19.109332,[10 34] ; [161 116],[23.43925234 20.56074766] ; [147.56074766 129.43925234],1
p10,1,1.3e-05,18.994625,[15 28] ; [190  85],[27.72012579 15.27987421] ; [177.27987421  97.72012579],1
s2,1,5.6e-05,16.235426,[ 6 38] ; [127 150],[18.2305296 25.7694704] ; [114.7694704 162.2305296],1
n6,1,7.1e-05,15.793198,[21 22] ; [217  63],[31.68421053 11.31578947] ; [206.31578947  73.68421053],1
a6,1,0.000123,14.742934,[17 27] ; [191  88],[28.33436533 15.66563467] ; [179.66563467  99.33436533],1
d3,1,0.000219,13.664542,[17 27] ; [187  90],[27.96261682 16.03738318] ; [176.03738318 100.96261682],1
s3,1,0.000274,13.237801,[10 33] ; [147 130],[21.096875 21.903125] ; [135.903125 141.096875],1
u3,1,0.000462,12.264514,[ 3 17] ; [53 38],[10.09009009  9.90990991] ; [45.90990991 45.09009009],1
p11,1,0.000528,12.014042,[18 26] ; [190  90],[28.24691358 15.75308642] ; [179.75308642 100.24691358],1
u2,1,0.000853,11.12145,[ 4 16] ; [55 35],[10.72727273  9.27272727] ; [48.27272727 41.72727273],1
s8,1,0.001113,10.629952,[ 4 40] ; [ 93 186],[13.21362229 30.78637771] ; [ 83.78637771 195.21362229],0
a1,1,0.001259,10.40191,[ 7 37] ; [ 11 269],[ 2.44444444 41.55555556] ; [ 15.55555556 264.44444444],0
a7,1,0.00139,10.219305,[19 25] ; [189  89],[28.42236025 15.57763975] ; [179.57763975  98.42236025],0
b1,1,0.002097,9.462607,[25 19] ; [ 92 188],[15.88888889 28.11111111] ; [101.11111111 178.88888889],0
p1,1,0.007698,7.102467,[ 5 39] ; [  8 271],[ 1.77089783 42.22910217] ; [ 11.22910217 267.77089783],0
p7,1,0.008569,6.910456,[ 7 37] ; [ 98 174],[14.62025316 29.37974684] ; [ 90.37974684 181.62025316],0
n3,1,0.016045,5.797936,[ 8 12] ; [71 33],[12.74193548  7.25806452] ; [66.25806452 37.74193548],0
p6,1,0.019755,5.433397,[ 2 40] ; [ 54 224],[ 7.35 34.65] ; [ 48.65 229.35],0
v1,1,0.030358,4.688928,[10 33] ; [111 163],[16.41324921 26.58675079] ; [104.58675079 169.41324921],0
d5,1,0.034159,4.486712,[26 18] ; [207  71],[31.83850932 12.16149068] ; [201.16149068  76.83850932],0
s5,1,0.050877,3.812304,[ 5 38] ; [ 68 202],[10.02875399 32.97124601] ; [ 62.97124601 207.02875399],0
n2,1,0.053278,3.735164,[10 11] ; [73 32],[13.83333333  7.16666667] ; [69.16666667 35.83333333],0
v3,1,0.054323,3.702741,[ 7 37] ; [ 80 187],[12.30868167 31.69131833] ; [ 74.69131833 192.30868167],0
s7,1,0.057205,3.616633,[ 9 32] ; [100 169],[14.41612903 26.58387097] ; [ 94.58387097 174.41612903],0
d4,1,0.059412,3.55373,[29 15] ; [219  59],[33.88819876 10.11180124] ; [214.11180124  63.88819876],0
p4,1,0.061128,3.506505,[ 7 37] ; [ 82 196],[12.16149068 31.83850932] ; [ 76.83850932 201.16149068],0
v2,1,0.063599,3.44096,[14 29] ; [127 139],[19.62135922 23.37864078] ; [121.37864078 144.62135922],0
a5,1,0.085109,2.964525,[22 22] ; [178 102],[27.16049383 16.83950617] ; [172.83950617 107.16049383],0
a2,1,0.091729,2.843765,[ 5 39] ; [ 63 217],[ 9.2345679 34.7654321] ; [ 58.7654321 221.2345679],0
d1,1,0.136275,2.21952,[17 27] ; [142 138],[21.59259259 22.40740741] ; [137.40740741 142.59259259],0
a3,1,0.136467,2.217347,[24 19] ; [188  91],[28.31055901 14.68944099] ; [183.68944099  95.31055901],0
s4,1,0.142272,2.153216,[ 4 40] ; [ 50 228],[ 7.37888199 36.62111801] ; [ 46.62111801 231.37888199],0
b5,1,0.165096,1.926914,[23 21] ; [177 103],[27.16049383 16.83950617] ; [172.83950617 107.16049383],0
n1,1,0.171559,1.869268,[10 11] ; [33 70],[ 7.28225806 13.71774194] ; [35.71774194 67.28225806],0
u1,1,0.174694,1.842193,[ 3 41] ; [ 40 240],[ 5.83950617 38.16049383] ; [ 37.16049383 242.83950617],0
n4,1,0.217816,1.5187,[33 11] ; [183  96],[29.42414861 14.57585139] ; [186.57585139  92.42414861],0
b4,1,0.429289,0.624745,[29 15] ; [167 113],[26.61728395 17.38271605] ; [169.38271605 110.61728395],0
a4,1,0.446966,0.578335,[16 27] ; [121 158],[18.29503106 24.70496894] ; [118.70496894 160.29503106],0
p5,1,0.44838,0.574745,[ 2 42] ; [  7 271],[ 1.22981366 42.77018634] ; [  7.77018634 270.22981366],0
p12,1,0.467582,0.527684,[ 1 43] ; [ 13 265],[ 1.91304348 42.08695652] ; [ 12.08695652 265.91304348],0
n5,1,0.656801,0.197433,[30 14] ; [180  98],[28.69565217 15.30434783] ; [181.30434783  96.69565217],0
u4,1,0.672807,0.178337,[ 1 43] ; [  4 276],[ 0.67901235 43.32098765] ; [  4.32098765 275.67901235],0
a8,1,0.713227,0.135075,[ 6 37] ; [ 31 228],[ 5.26821192 37.73178808] ; [ 31.73178808 227.26821192],0
b2,1,0.86082,0.030741,[11 19] ; [ 56 104],[10.57894737 19.42105263] ; [ 56.42105263 103.57894737],0
b3,1,0.86082,0.030741,[11 19] ; [ 56 104],[10.57894737 19.42105263] ; [ 56.42105263 103.57894737],0
d2,1,0.865185,0.028825,[20 23] ; [125 152],[19.484375 23.515625] ; [125.515625 151.484375],0
s1,1,0.868888,0.027248,[ 2 42] ; [ 11 263],[ 1.79874214 42.20125786] ; [ 11.20125786 262.79874214],0
