Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000294,13.106643,[ 3 15] ; [23 10],[9.17647059 8.82352941] ; [16.82352941 16.17647059],1
a4,1,0.000544,11.958209,[ 1 17] ; [18 15],[ 6.70588235 11.29411765] ; [12.29411765 20.70588235],1
a3,1,0.00153,10.041592,[ 5 12] ; [25  8],[10.2  6.8] ; [19.8 13.2],0
p3,1,0.004694,7.993566,[ 4 14] ; [21 12],[8.82352941 9.17647059] ; [16.17647059 16.82352941],0
d4,1,0.010487,6.550211,[12  6] ; [31  2],[15.17647059  2.82352941] ; [27.82352941  5.17647059],0
r2,1,0.012161,6.287202,[12  6] ; [30  2],[15.12  2.88] ; [26.88  5.12],0
n5,1,0.032651,4.563997,[ 7 11] ; [23 10],[10.58823529  7.41176471] ; [19.41176471 13.58823529],0
r4,1,0.0446,4.033696,[10  8] ; [27  6],[13.05882353  4.94117647] ; [23.94117647  9.05882353],0
p8,1,0.046297,3.970741,[ 4 13] ; [17 15],[7.28571429 9.71428571] ; [13.71428571 18.28571429],0
s6,1,0.052317,3.765597,[11  6] ; [29  4],[13.6  3.4] ; [26.4  6.6],0
p6,1,0.052505,3.759617,[ 5 13] ; [18 14],[8.28 9.72] ; [14.72 17.28],0
n4,1,0.055607,3.663793,[ 7 11] ; [22 11],[10.23529412  7.76470588] ; [18.76470588 14.23529412],0
d5,1,0.056159,3.647339,[11  7] ; [28  5],[13.76470588  4.23529412] ; [25.23529412  7.76470588],0
s8,1,0.06639,3.370088,[ 4 14] ; [16 17],[ 7.05882353 10.94117647] ; [12.94117647 20.05882353],0
n6,1,0.06825,3.324612,[12  6] ; [29  4],[14.47058824  3.52941176] ; [26.52941176  6.47058824],0
v2,1,0.090853,2.859198,[ 5 12] ; [17 14],[7.79166667 9.20833333] ; [14.20833333 16.79166667],0
p10,1,0.103367,2.652814,[11  6] ; [28  5],[13.26  3.74] ; [25.74  7.26],0
p4,1,0.186011,1.748931,[ 8 10] ; [21 12],[10.23529412  7.76470588] ; [18.76470588 14.23529412],0
a1,1,0.210493,1.568034,[ 1 17] ; [ 6 27],[ 2.47058824 15.52941176] ; [ 4.52941176 28.47058824],0
d3,1,0.213808,1.545455,[10  8] ; [24  9],[12.  6.] ; [22. 11.],0
d2,1,0.216599,1.52676,[ 5 13] ; [15 18],[ 7.05882353 10.94117647] ; [12.94117647 20.05882353],0
p9,1,0.297249,1.086495,[13  4] ; [29  4],[14.28  2.72] ; [27.72  5.28],0
