Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000424,12.421264,[19 28] ; [59 23],[28.41860465 18.58139535] ; [49.58139535 32.41860465],1
p8,1,0.00194,9.605631,[ 8 39] ; [36 46],[16.03100775 30.96899225] ; [27.96899225 54.03100775],0
p4,1,0.002433,9.190006,[13 33] ; [46 36],[21.203125 24.796875] ; [37.796875 44.203125],0
d5,1,0.00344,8.55811,[28 19] ; [68 14],[34.97674419 12.02325581] ; [61.02325581 20.97674419],0
a6,1,0.013715,6.074497,[23 24] ; [58 24],[29.51162791 17.48837209] ; [51.48837209 30.51162791],0
p7,1,0.01566,5.840605,[17 29] ; [48 33],[23.54330709 22.45669291] ; [41.45669291 39.54330709],0
s3,1,0.02449,5.059557,[17 30] ; [46 35],[23.1328125 23.8671875] ; [39.8671875 41.1328125],0
a7,1,0.038464,4.28438,[26 21] ; [60 22],[31.33333333 15.66666667] ; [54.66666667 27.33333333],0
d1,1,0.074616,3.178431,[17 30] ; [43 39],[21.86046512 25.13953488] ; [38.13953488 43.86046512],0
n4,1,0.079971,3.065492,[28 19] ; [61 21],[32.42635659 14.57364341] ; [56.57364341 25.42635659],0
p6,1,0.094793,2.79104,[ 7 40] ; [22 57],[10.81746032 36.18253968] ; [18.18253968 60.81746032],0
s4,1,0.100539,2.69697,[ 3 44] ; [13 66],[ 5.96825397 41.03174603] ; [10.03174603 68.96825397],0
v1,1,0.11329,2.507718,[14 33] ; [36 46],[18.21705426 28.78294574] ; [31.78294574 50.21705426],0
s1,1,0.122897,2.380008,[ 5 42] ; [ 3 77],[ 2.96062992 44.03937008] ; [ 5.03937008 74.96062992],0
b5,1,0.142806,2.147462,[23 24] ; [51 31],[26.96124031 20.03875969] ; [47.03875969 34.96124031],0
p11,1,0.142806,2.147462,[23 24] ; [51 31],[26.96124031 20.03875969] ; [47.03875969 34.96124031],0
a5,1,0.183798,1.76664,[26 21] ; [55 27],[29.51162791 17.48837209] ; [51.48837209 30.51162791],0
p10,1,0.213847,1.545189,[ 9 37] ; [24 57],[11.95275591 34.04724409] ; [21.04724409 59.95275591],0
d2,1,0.224729,1.473914,[20 27] ; [44 38],[23.31782946 23.68217054] ; [40.68217054 41.31782946],0
u1,1,0.247708,1.336182,[ 5 42] ; [15 67],[ 7.28682171 39.71317829] ; [12.71317829 69.28682171],0
a2,1,0.255319,1.293961,[ 6 41] ; [17 65],[ 8.37984496 38.62015504] ; [14.62015504 67.37984496],0
v4,1,0.256347,1.288376,[43  4] ; [77  3],[44.40944882  2.59055118] ; [75.59055118  4.40944882],0
