Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,35.695198,[ 6 79] ; [17 12],[17.14912281 67.85087719] ; [ 5.85087719 23.14912281],1
s4,1,0.387944,0.745377,[12 74] ; [ 6 23],[13.46086957 72.53913043] ; [ 4.53913043 24.46086957],0
p12,1,0.421021,0.647465,[ 1 84] ; [ 1 28],[ 1.49122807 83.50877193] ; [ 0.50877193 28.49122807],0
d3,1,0.428691,0.626367,[48 36] ; [19 10],[49.80530973 34.19469027] ; [17.19469027 11.80530973],0
p7,1,0.433562,0.613262,[30 52] ; [13 16],[31.76576577 50.23423423] ; [11.23423423 17.76576577],0
a4,1,0.504869,0.444687,[35 50] ; [14 15],[36.53508772 48.46491228] ; [12.46491228 16.53508772],0
d4,1,0.530363,0.393696,[60 26] ; [22  7],[61.32173913 24.67826087] ; [20.67826087  8.32173913],0
a8,1,0.531804,0.390943,[ 6 73] ; [ 1 24],[ 5.31730769 73.68269231] ; [ 1.68269231 23.31730769],0
n4,1,0.598196,0.277725,[51 34] ; [19 10],[52.19298246 32.80701754] ; [17.80701754 11.19298246],0
a3,1,0.599327,0.276012,[53 32] ; [19  9],[54.15929204 30.84070796] ; [17.84070796 10.15929204],0
b3,1,0.613026,0.255792,[18 29] ; [ 5 11],[17.15873016 29.84126984] ; [ 5.84126984 10.15873016],0
b2,1,0.613026,0.255792,[18 29] ; [ 5 11],[17.15873016 29.84126984] ; [ 5.84126984 10.15873016],0
s1,1,0.617933,0.248784,[ 4 81] ; [ 2 26],[ 4.51327434 80.48672566] ; [ 1.48672566 26.51327434],0
d1,1,0.630594,0.231256,[37 49] ; [11 18],[35.89565217 50.10434783] ; [12.10434783 16.89565217],0
a6,1,0.631072,0.23061,[46 40] ; [17 12],[47.11304348 38.88695652] ; [15.88695652 13.11304348],0
d2,1,0.676153,0.174489,[36 49] ; [11 18],[35.04385965 49.95614035] ; [11.95614035 17.04385965],0
a1,1,0.715503,0.132843,[ 7 79] ; [ 3 26],[ 7.47826087 78.52173913] ; [ 2.52173913 26.47826087],0
a2,1,0.717233,0.131159,[18 68] ; [ 7 22],[18.69565217 67.30434783] ; [ 6.30434783 22.69565217],0
p1,1,0.783556,0.075454,[ 4 82] ; [ 1 28],[ 3.73913043 82.26086957] ; [ 1.26086957 27.73913043],0
v2,1,0.788574,0.071911,[32 51] ; [12 17],[32.60714286 50.39285714] ; [11.39285714 17.60714286],0
r2,1,0.809133,0.058344,[70 13] ; [25  4],[70.40178571 12.59821429] ; [24.59821429  4.40178571],0
n2,1,0.815032,0.054728,[16 16] ; [7 6],[16.35555556 15.64444444] ; [6.64444444 6.35555556],0
n3,1,0.816752,0.053696,[15 15] ; [7 6],[15.34883721 14.65116279] ; [6.65116279 6.34883721],0
d5,1,0.857211,0.032373,[63 22] ; [21  8],[62.63157895 22.36842105] ; [21.36842105  7.63157895],0
b5,1,0.879155,0.023116,[55 31] ; [19 10],[55.33913043 30.66086957] ; [18.66086957 10.33913043],0
a7,1,0.904822,0.014298,[54 30] ; [19 10],[54.26548673 29.73451327] ; [18.73451327 10.26548673],0
p5,1,0.975314,0.000958,[ 3 81] ; [ 1 28],[ 2.97345133 81.02654867] ; [ 1.02654867 27.97345133],0
