Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,34.700547,[ 5 25] ; [46 10],[17.79069767 12.20930233] ; [33.20930233 22.79069767],1
r2,1,0.009065,6.809935,[24  5] ; [54  1],[26.92857143  2.07142857] ; [51.07142857  3.92857143],0
s6,1,0.024895,5.031209,[18 12] ; [46 10],[22.3255814  7.6744186] ; [41.6744186 14.3255814],0
n2,1,0.058274,3.585835,[4 5] ; [13  3],[6.12 2.88] ; [10.88  5.12],0
v4,1,0.090684,2.862185,[25  5] ; [52  3],[27.17647059  2.82352941] ; [49.82352941  5.17647059],0
p5,1,0.095314,2.782253,[ 4 26] ; [ 2 53],[ 2.11764706 27.88235294] ; [ 3.88235294 51.11764706],0
v2,1,0.132204,2.266436,[12 16] ; [32 21],[15.20987654 12.79012346] ; [28.79012346 24.20987654],0
a8,1,0.160334,1.971078,[ 5 22] ; [ 4 47],[ 3.11538462 23.88461538] ; [ 5.88461538 45.11538462],0
b4,1,0.167557,1.90467,[17 13] ; [40 16],[19.88372093 10.11627907] ; [37.11627907 18.88372093],0
n1,1,0.173568,1.851852,[2 7] ; [8 8],[3.6 5.4] ; [6.4 9.6],0
s8,1,0.211211,1.563106,[14 16] ; [34 22],[16.74418605 13.25581395] ; [31.25581395 24.74418605],0
r3,1,0.239702,1.382348,[28  2] ; [55  1],[28.95348837  1.04651163] ; [54.04651163  1.95348837],0
v3,1,0.255183,1.294705,[11 17] ; [14 38],[ 8.75 19.25] ; [16.25 35.75],0
n6,1,0.28457,1.145134,[22  8] ; [34 21],[19.76470588 10.23529412] ; [36.23529412 18.76470588],0
a2,1,0.289755,1.120761,[ 5 25] ; [15 41],[ 6.97674419 23.02325581] ; [13.02325581 42.97674419],0
s5,1,0.298052,1.082888,[10 20] ; [23 28],[12.22222222 17.77777778] ; [20.77777778 30.22222222],0
s4,1,0.311149,1.025791,[ 8 22] ; [21 35],[10.11627907 19.88372093] ; [18.88372093 37.11627907],0
a4,1,0.38927,0.74122,[10 20] ; [24 32],[11.86046512 18.13953488] ; [22.13953488 33.86046512],0
p3,1,0.465832,0.531845,[12 18] ; [27 29],[13.60465116 16.39534884] ; [25.39534884 30.60465116],0
a7,1,0.485099,0.487378,[24  6] ; [41 15],[22.6744186  7.3255814] ; [42.3255814 13.6744186],0
r1,1,0.491842,0.472494,[21  9] ; [43 13],[22.3255814  7.6744186] ; [41.6744186 14.3255814],0
p1,1,0.522081,0.40978,[ 2 28] ; [ 6 49],[ 2.82352941 27.17647059] ; [ 5.17647059 49.82352941],0
a5,1,0.523921,0.406167,[20 10] ; [41 15],[21.27906977  8.72093023] ; [39.72093023 16.27906977],0
p6,1,0.565514,0.330246,[12 16] ; [20 35],[10.79518072 17.20481928] ; [21.20481928 33.79518072],0
u3,1,0.585804,0.296946,[6 2] ; [11  2],[6.47619048 1.52380952] ; [10.52380952  2.47619048],0
a6,1,0.593181,0.285403,[21  9] ; [36 20],[19.88372093 10.11627907] ; [37.11627907 18.88372093],0
d3,1,0.600903,0.273636,[24  6] ; [42 14],[23.02325581  6.97674419] ; [42.97674419 13.02325581],0
b5,1,0.617437,0.249487,[16 14] ; [33 23],[17.09302326 12.90697674] ; [31.90697674 24.09302326],0
u2,1,0.648077,0.208333,[6 2] ; [10  2],[6.4 1.6] ; [9.6 2.4],0
d1,1,0.678532,0.171783,[18 12] ; [31 25],[17.09302326 12.90697674] ; [31.90697674 24.09302326],0
b1,1,0.710974,0.137306,[ 9 21] ; [19 37],[ 9.76744186 20.23255814] ; [18.23255814 37.76744186],0
p2,1,0.72245,0.126157,[22  8] ; [43 13],[22.6744186  7.3255814] ; [42.3255814 13.6744186],0
a3,1,0.72245,0.126157,[22  8] ; [43 13],[22.6744186  7.3255814] ; [42.3255814 13.6744186],0
u1,1,0.73534,0.114264,[ 5 25] ; [11 45],[ 5.58139535 24.41860465] ; [10.41860465 45.58139535],0
p10,1,0.756899,0.095824,[22  8] ; [42 13],[22.58823529  7.41176471] ; [41.41176471 13.58823529],0
d5,1,0.768926,0.086306,[25  5] ; [48  8],[25.46511628  4.53488372] ; [47.53488372  8.46511628],0
v1,1,0.830827,0.045643,[13 16] ; [26 29],[13.46428571 15.53571429] ; [25.53571429 29.46428571],0
p11,1,0.838295,0.041646,[21  9] ; [38 18],[20.58139535  9.41860465] ; [38.41860465 17.58139535],0
p7,1,0.869438,0.027018,[18 12] ; [34 21],[18.35294118 11.64705882] ; [33.64705882 21.35294118],0
p4,1,0.874541,0.02493,[15 15] ; [27 29],[14.65116279 15.34883721] ; [27.34883721 28.65116279],0
n3,1,0.896743,0.016842,[7 2] ; [12  3],[7.125 1.875] ; [11.875  3.125],0
d4,1,0.90331,0.014758,[26  4] ; [48  8],[25.81395349  4.18604651] ; [48.18604651  7.81395349],0
p9,1,0.904605,0.014363,[23  6] ; [43 12],[22.78571429  6.21428571] ; [43.21428571 11.78571429],0
r4,1,0.912188,0.012162,[26  4] ; [49  7],[26.1627907  3.8372093] ; [48.8372093  7.1627907],0
b2,1,0.968933,0.001517,[ 8 12] ; [15 23],[ 7.93103448 12.06896552] ; [15.06896552 22.93103448],0
b3,1,0.968933,0.001517,[ 8 12] ; [15 23],[ 7.93103448 12.06896552] ; [15.06896552 22.93103448],0
p8,1,0.978517,0.000725,[13 17] ; [24 31],[13.05882353 16.94117647] ; [23.94117647 31.05882353],0
n4,1,1.0,0.0,[15 15] ; [28 28],[15. 15.] ; [28. 28.],0
d2,1,1.0,0.0,[15 15] ; [28 28],[15. 15.] ; [28. 28.],0
