Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002258,9.326649,[32 91] ; [12  8],[37.84615385 85.15384615] ; [ 6.15384615 13.84615385],0
a1,1,0.373216,0.792928,[ 12 115] ; [ 1 24],[ 10.86184211 116.13815789] ; [ 2.13815789 22.86184211],0
s8,1,0.373632,0.79155,[44 83] ; [11 14],[45.95394737 81.04605263] ; [ 9.04605263 15.95394737],0
p4,1,0.395255,0.722714,[53 71] ; [13 12],[54.9261745 69.0738255] ; [11.0738255 13.9261745],0
p3,1,0.396402,0.719214,[49 77] ; [12 13],[50.90066225 75.09933775] ; [10.09933775 14.90066225],0
a8,1,0.398715,0.712199,[19 94] ; [ 2 19],[17.70895522 95.29104478] ; [ 3.29104478 17.70895522],0
d1,1,0.419535,0.651619,[65 62] ; [15 10],[66.84210526 60.15789474] ; [13.15789474 11.84210526],0
p6,1,0.454544,0.559296,[40 84] ; [10 15],[41.61073826 82.38926174] ; [ 8.38926174 16.61073826],0
d4,1,0.466118,0.531165,[92 34] ; [20  5],[93.45695364 32.54304636] ; [18.54304636  6.45695364],0
a7,1,0.473943,0.512768,[82 45] ; [18  7],[83.55263158 43.44736842] ; [16.44736842  8.55263158],0
a2,1,0.57995,0.306315,[32 95] ; [ 5 20],[30.91447368 96.08552632] ; [ 6.08552632 18.91447368],0
r2,1,0.615039,0.252901,[113  12] ; [20  3],[112.33108108  12.66891892] ; [20.66891892  2.33108108],0
p8,1,0.638592,0.220588,[39 86] ; [ 9 16],[40. 85.] ; [ 8. 17.],0
u2,1,0.656057,0.198348,[14 27] ; [3 4],[14.52083333 26.47916667] ; [2.47916667 4.52083333],0
r3,1,0.684288,0.165339,[100  27] ; [18  6],[99.24503311 27.75496689] ; [18.75496689  5.24503311],0
b2,1,0.685669,0.163814,[26 45] ; [4 9],[25.35714286 45.64285714] ; [4.64285714 8.35714286],0
b3,1,0.685669,0.163814,[26 45] ; [4 9],[25.35714286 45.64285714] ; [4.64285714 8.35714286],0
a5,1,0.72955,0.119525,[87 40] ; [18  7],[87.73026316 39.26973684] ; [17.26973684  7.73026316],0
a3,1,0.733255,0.116144,[85 39] ; [18  7],[85.71812081 38.28187919] ; [17.28187919  7.71812081],0
a6,1,0.743544,0.107036,[75 51] ; [14 11],[74.26490066 51.73509934] ; [14.73509934 10.26490066],0
v1,1,0.759979,0.093335,[55 72] ; [10 15],[54.30921053 72.69078947] ; [10.69078947 14.30921053],0
s1,1,0.761739,0.091929,[  8 118] ; [ 2 23],[  8.34437086 117.65562914] ; [ 1.65562914 23.34437086],0
n6,1,0.785893,0.073792,[94 32] ; [18  7],[93.45695364 32.54304636] ; [18.54304636  6.45695364],0
p10,1,0.794899,0.067577,[68 56] ; [13 12],[67.40939597 56.59060403] ; [13.59060403 11.40939597],0
u3,1,0.810799,0.05731,[16 26] ; [3 4],[16.28571429 25.71428571] ; [2.71428571 4.28571429],0
p5,1,0.812983,0.05597,[ 13 112] ; [ 3 22],[ 13.33333333 111.66666667] ; [ 2.66666667 22.33333333],0
u1,1,0.823693,0.049639,[ 23 104] ; [ 5 20],[ 23.39473684 103.60526316] ; [ 4.60526316 20.39473684],0
p12,1,0.833129,0.044391,[  4 122] ; [ 1 24],[  4.17218543 121.82781457] ; [ 0.82781457 24.17218543],0
p9,1,0.835354,0.043197,[76 47] ; [16  9],[76.45945946 46.54054054] ; [15.54054054  9.45945946],0
r4,1,0.835507,0.043116,[94 33] ; [19  6],[94.41447368 32.58552632] ; [18.58552632  6.41447368],0
p2,1,0.857122,0.032414,[83 43] ; [16  9],[82.60927152 43.39072848] ; [16.39072848  8.60927152],0
v3,1,0.910658,0.012591,[45 76] ; [ 9 16],[44.75342466 76.24657534] ; [ 9.24657534 15.75342466],0
r1,1,0.91691,0.010884,[92 34] ; [18  7],[91.78807947 34.21192053] ; [18.21192053  6.78807947],0
p7,1,0.938469,0.005959,[58 65] ; [12 13],[58.17567568 64.82432432] ; [11.82432432 13.17567568],0
b5,1,0.988285,0.000216,[76 51] ; [15 10],[76.03289474 50.96710526] ; [14.96710526 10.03289474],0
