Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,109.455333,[144 176] ; [329  71],[210.22222222 109.77777778] ; [262.77777778 137.22222222],1
p4,1,0.0,57.015944,[154 173] ; [301 104],[203.25819672 123.74180328] ; [251.74180328 153.25819672],1
p3,1,0.0,56.405471,[122 205] ; [264 141],[172.43442623 154.56557377] ; [213.56557377 191.43442623],1
p6,1,0.0,46.913798,[ 83 243] ; [203 200],[127.8957476 198.1042524] ; [158.1042524 244.8957476],1
p5,1,0.0,29.912323,[ 17 305] ; [ 77 329],[ 41.57692308 280.42307692] ; [ 52.42307692 353.57692308],1
p2,1,0.0,29.814919,[256  71] ; [374  31],[281.43442623  45.56557377] ; [348.56557377  56.43442623],1
p11,1,1e-06,24.555476,[246  82] ; [361  45],[271.2479564  56.7520436] ; [335.7520436  70.2479564],1
p1,1,0.000605,11.762041,[ 16 312] ; [ 49 355],[ 29.12568306 298.87431694] ; [ 35.87431694 368.12568306],1
p10,1,0.000783,11.281949,[284  43] ; [380  24],[297.02872777  29.97127223] ; [366.97127223  37.02872777],1
n5,1,0.000867,11.092212,[231  93] ; [331  74],[249.77777778  74.22222222] ; [312.22222222  92.77777778],1
v1,1,0.001315,10.320722,[156 158] ; [245 152],[177.09423347 136.90576653] ; [223.90576653 173.09423347],0
b5,1,0.001928,9.61662,[221 107] ; [228 178],[200.64305177 127.35694823] ; [248.35694823 157.64305177],0
n6,1,0.004274,8.163667,[268  59] ; [360  43],[281.30958904  45.69041096] ; [346.69041096  56.30958904],0
v3,1,0.004312,8.147383,[106 204] ; [177 218],[124.43971631 185.56028369] ; [158.56028369 236.43971631],0
n4,1,0.007438,7.163932,[237  89] ; [329  77],[252.07103825  73.92896175] ; [313.92896175  92.07103825],0
s5,1,0.008497,6.92563,[ 96 217] ; [157 233],[112.64438122 200.35561878] ; [140.35561878 249.64438122],0
r4,1,0.011663,6.361441,[295  33] ; [385  21],[303.86920981  24.13079019] ; [376.13079019  29.86920981],0
p12,1,0.015772,5.828091,[ 21 307] ; [ 47 358],[ 30.42837653 297.57162347] ; [ 37.57162347 367.42837653],0
r1,1,0.020205,5.394136,[250  75] ; [340  66],[262.3119015  62.6880985] ; [327.6880985  78.3119015],0
s8,1,0.024101,5.087344,[141 187] ; [207 196],[156.14774282 171.85225718] ; [191.85225718 211.14774282],0
a5,1,0.041432,4.158254,[232  96] ; [314  92],[243.98910082  84.01089918] ; [302.01089918 103.98910082],0
a6,1,0.074072,3.190394,[237  90] ; [268 136],[225.90287278 101.09712722] ; [279.09712722 124.90287278],0
s7,1,0.078739,3.090734,[154 165] ; [212 174],[165.60851064 153.39148936] ; [200.39148936 185.60851064],0
d1,1,0.169224,1.889803,[188 140] ; [253 153],[197.06811989 130.93188011] ; [243.93188011 162.06811989],0
v2,1,0.214655,1.539753,[169 141] ; [232 160],[177.07977208 132.92022792] ; [223.92022792 168.07977208],0
a2,1,0.263306,1.25129,[ 86 242] ; [ 92 314],[ 79.54223433 248.45776567] ; [ 98.45776567 307.54223433],0
u1,1,0.332448,0.939337,[ 64 264] ; [ 68 338],[ 58.98637602 269.01362398] ; [ 73.01362398 332.98637602],0
u3,1,0.349065,0.876854,[55 34] ; [63 51],[51.73399015 37.26600985] ; [66.26600985 47.73399015],0
n2,1,0.34992,0.873746,[72 27] ; [53 14],[74.54819277 24.45180723] ; [50.45180723 16.54819277],0
n3,1,0.388446,0.743802,[75 24] ; [46 20],[72.6 26.4] ; [48.4 17.6],0
a7,1,0.410927,0.676118,[235  92] ; [302 103],[239.88934426  87.11065574] ; [297.11065574 107.88934426],0
u2,1,0.444482,0.584684,[54 34] ; [65 51],[51.33333333 36.66666667] ; [67.66666667 48.33333333],0
a1,1,0.47306,0.51482,[ 14 314] ; [ 22 384],[ 16.08719346 311.91280654] ; [ 19.91280654 386.08719346],0
d2,1,0.474119,0.512361,[160 166] ; [188 217],[155.19562244 170.80437756] ; [192.80437756 212.19562244],0
s2,1,0.537076,0.380985,[178 147] ; [212 192],[173.86831276 151.13168724] ; [216.13168724 187.86831276],0
d4,1,0.553735,0.350668,[269  58] ; [339  65],[271.97811218  55.02188782] ; [336.02188782  67.97811218],0
b4,1,0.561351,0.33737,[192 136] ; [229 177],[188.13079019 139.86920981] ; [232.86920981 173.13079019],0
a8,1,0.585419,0.297555,[ 39 259] ; [ 54 317],[ 41.42600897 256.57399103] ; [ 51.57399103 319.42600897],0
r3,1,0.593334,0.285167,[316  12] ; [387  18],[314.57571623  13.42428377] ; [388.42428377  16.57571623],0
n1,1,0.598392,0.277427,[35 64] ; [26 40],[36.6 62.4] ; [24.4 41.6],0
s6,1,0.604542,0.2682,[226 101] ; [280 115],[229.17174515  97.82825485] ; [276.82825485 118.17174515],0
u4,1,0.616415,0.250939,[  7 321] ; [ 11 395],[  8.04359673 319.95640327] ; [  9.95640327 396.04359673],0
s4,1,0.661942,0.191173,[ 59 266] ; [ 68 334],[ 56.77441541 268.22558459] ; [ 70.22558459 331.77441541],0
s3,1,0.663746,0.189006,[190 135] ; [228 173],[187.12121212 137.87878788] ; [230.87878788 170.12121212],0
d5,1,0.728686,0.120322,[263  63] ; [330  74],[264.81917808  61.18082192] ; [328.18082192  75.81917808],0
b1,1,0.760979,0.092535,[112 216] ; [143 263],[113.95095368 214.04904632] ; [141.04904632 264.95095368],0
a4,1,0.766147,0.088457,[153 175] ; [184 220],[151.00546448 176.99453552] ; [185.99453552 218.00546448],0
a3,1,0.804875,0.06103,[238  89] ; [290 113],[236.51506849  90.48493151] ; [291.48493151 111.51506849],0
r2,1,0.837373,0.042129,[312  14] ; [385  16],[312.5474553  13.4525447] ; [384.4525447  16.5474553],0
s1,1,0.888672,0.019596,[  9 313] ; [ 12 392],[  9.31404959 312.68595041] ; [ 11.68595041 392.31404959],0
b2,1,0.933372,0.00699,[ 77 118] ; [ 95 148],[ 76.57534247 118.42465753] ; [ 95.42465753 147.57534247],0
b3,1,0.933372,0.00699,[ 77 118] ; [ 95 148],[ 76.57534247 118.42465753] ; [ 95.42465753 147.57534247],0
d3,1,0.964249,0.002009,[230  95] ; [286 119],[229.7260274  95.2739726] ; [286.2739726 118.7260274],0
