Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.329777,[363  93] ; [32 34],[345.05747126 110.94252874] ; [49.94252874 16.05747126],1
v4,1,0.131975,2.269119,[443  12] ; [62  4],[441.0268714  13.9731286] ; [63.9731286  2.0268714],0
p8,1,0.168028,1.900448,[269 181] ; [33 32],[263.88349515 186.11650485] ; [38.11650485 26.88349515],0
v2,1,0.182626,1.776123,[273 167] ; [33 29],[268.20717131 171.79282869] ; [37.79282869 24.20717131],0
r3,1,0.192573,1.697822,[447   9] ; [63  3],[445.51724138  10.48275862] ; [64.48275862  1.51724138],0
p1,1,0.199098,1.648977,[ 43 412] ; [ 3 62],[ 40.25 414.75] ; [ 5.75 59.25],0
a3,1,0.20239,1.625042,[333 125] ; [43 23],[328.64122137 129.35877863] ; [47.35877863 18.64122137],0
r1,1,0.236157,1.403386,[379  78] ; [50 15],[375.58045977  81.41954023] ; [53.41954023 11.58045977],0
a5,1,0.264677,1.244127,[349 110] ; [46 20],[345.34285714 113.65714286] ; [49.65714286 16.34285714],0
u2,1,0.295704,1.093469,[73 53] ; [16  7],[75.26174497 50.73825503] ; [13.73825503  9.26174497],0
n1,1,0.305881,1.048377,[26 56] ; [6 7],[27.62105263 54.37894737] ; [4.37894737 8.62105263],0
s3,1,0.372409,0.795611,[250 197] ; [32 32],[246.68101761 200.31898239] ; [35.31898239 28.68101761],0
a8,1,0.44691,0.578476,[ 65 350] ; [ 7 52],[ 63.03797468 351.96202532] ; [ 8.96202532 50.03797468],0
a1,1,0.521465,0.410995,[ 22 437] ; [ 2 64],[ 20.98285714 438.01714286] ; [ 3.01714286 62.98285714],0
s4,1,0.542585,0.370769,[ 67 381] ; [ 8 58],[ 65.36964981 382.63035019] ; [ 9.63035019 56.36964981],0
a6,1,0.548709,0.359635,[360  98] ; [54 12],[361.85496183  96.14503817] ; [52.14503817 13.85496183],0
s1,1,0.601732,0.272392,[ 12 440] ; [ 1 63],[ 11.3875969 440.6124031] ; [ 1.6124031 62.3875969],0
b5,1,0.629312,0.232994,[292 167] ; [44 22],[293.76 165.24] ; [42.24 23.76],0
n3,1,0.66171,0.191453,[63 19] ; [10  4],[62.35416667 19.64583333] ; [10.64583333  3.35416667],0
s8,1,0.678745,0.171541,[198 256] ; [27 39],[196.44230769 257.55769231] ; [28.55769231 37.44230769],0
p7,1,0.710234,0.138043,[297 147] ; [40 22],[295.70750988 148.29249012] ; [41.29249012 20.70750988],0
n2,1,0.792424,0.069255,[61 20] ; [11  3],[61.38947368 19.61052632] ; [10.61052632  3.38947368],0
d3,1,0.830961,0.045569,[360  99] ; [51 15],[359.33142857  99.66857143] ; [51.66857143 14.33142857],0
d5,1,0.915267,0.011321,[378  81] ; [54 12],[377.69142857  81.30857143] ; [54.30857143 11.69142857],0
p2,1,0.947771,0.004291,[402  54] ; [58  8],[401.83908046  54.16091954] ; [58.16091954  7.83908046],0
d4,1,0.979857,0.000637,[390  69] ; [56 10],[389.93142857  69.06857143] ; [56.06857143  9.93142857],0
