Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.1e-05,18.138652,[13 70] ; [23 22],[23.34375 59.65625] ; [12.65625 32.34375],1
p7,1,0.002398,9.216708,[18 62] ; [22 23],[25.6 54.4] ; [14.4 30.6],0
r3,1,0.007495,7.150425,[60 25] ; [41  4],[66.03846154 18.96153846] ; [34.96153846 10.03846154],0
n3,1,0.008003,7.032764,[15 14] ; [13  1],[18.88372093 10.11627907] ; [9.11627907 4.88372093],0
p8,1,0.010186,6.602153,[12 73] ; [15 30],[17.65384615 67.34615385] ; [ 9.34615385 35.65384615],0
p10,1,0.017817,5.61404,[41 42] ; [32 13],[47.3359375 35.6640625] ; [25.6640625 19.3359375],0
p11,1,0.023953,5.098039,[45 40] ; [33 12],[51. 34.] ; [27. 18.],0
r4,1,0.024443,5.062887,[56 29] ; [38  7],[61.46153846 23.53846154] ; [32.53846154 12.46153846],0
v4,1,0.035353,4.428059,[62 23] ; [40  5],[66.69230769 18.30769231] ; [35.30769231  9.69230769],0
s3,1,0.08286,3.007882,[32 49] ; [25 20],[36.64285714 44.35714286] ; [20.35714286 24.64285714],0
p6,1,0.091091,2.854989,[12 71] ; [12 33],[15.5625 67.4375] ; [ 8.4375 36.5625],0
r1,1,0.124466,2.360203,[55 30] ; [35 10],[58.84615385 26.15384615] ; [31.15384615 13.84615385],0
n6,1,0.155295,2.019453,[62 23] ; [37  7],[65.23255814 19.76744186] ; [33.76744186 10.23255814],0
u3,1,0.156364,2.009043,[12 18] ; [11  7],[14.375 15.625] ; [8.625 9.375],0
v1,1,0.192715,1.696741,[28 56] ; [19 23],[31.33333333 52.66666667] ; [15.66666667 26.33333333],0
a5,1,0.208131,1.58438,[53 32] ; [33 12],[56.23076923 28.76923077] ; [29.76923077 15.23076923],0
s5,1,0.223822,1.479699,[16 66] ; [12 29],[18.66666667 63.33333333] ; [ 9.33333333 31.66666667],0
s6,1,0.225013,1.472109,[41 43] ; [27 18],[44.27906977 39.72093023] ; [23.72093023 21.27906977],0
n2,1,0.22795,1.453606,[22 10] ; [12  2],[23.65217391  8.34782609] ; [10.34782609  3.65217391],0
r2,1,0.236724,1.4,[70 11] ; [42  3],[72.  9.] ; [40.  5.],0
s2,1,0.245653,1.347856,[30 53] ; [21 24],[33.0703125 49.9296875] ; [17.9296875 27.0703125],0
s8,1,0.247731,1.336057,[29 56] ; [20 25],[32.03846154 52.96153846] ; [16.96153846 28.03846154],0
v2,1,0.269244,1.220597,[34 45] ; [24 21],[36.9516129 42.0483871] ; [21.0483871 23.9516129],0
a2,1,0.356645,0.849673,[19 66] ; [ 7 38],[17. 68.] ; [ 9. 36.],0
a6,1,0.357834,0.84548,[51 33] ; [31 14],[53.39534884 30.60465116] ; [28.60465116 16.39534884],0
d3,1,0.358201,0.844192,[50 34] ; [23 22],[47.53488372 36.46511628] ; [25.46511628 19.53488372],0
p9,1,0.367986,0.810456,[48 34] ; [30 15],[50.36220472 31.63779528] ; [27.63779528 17.36220472],0
u2,1,0.391307,0.734876,[15 14] ; [ 7 11],[13.57446809 15.42553191] ; [8.42553191 9.57446809],0
p5,1,0.395109,0.723162,[ 6 78] ; [ 5 38],[ 7.27559055 76.72440945] ; [ 3.72440945 39.27559055],0
b5,1,0.43454,0.610658,[43 42] ; [26 19],[45.11538462 39.88461538] ; [23.88461538 21.11538462],0
s1,1,0.454318,0.559857,[ 6 77] ; [ 5 40],[ 7.1328125 75.8671875] ; [ 3.8671875 41.1328125],0
s4,1,0.478278,0.502788,[13 71] ; [ 9 35],[14.4375 69.5625] ; [ 7.5625 36.4375],0
a3,1,0.480608,0.497484,[55 28] ; [27 18],[53.171875 29.828125] ; [28.828125 16.171875],0
d5,1,0.59916,0.276264,[54 30] ; [31 14],[55.34883721 28.65116279] ; [29.65116279 15.34883721],0
n1,1,0.61425,0.254032,[18 13] ; [7 7],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
a1,1,0.614811,0.253228,[10 75] ; [ 4 41],[ 9.15384615 75.84615385] ; [ 4.84615385 40.15384615],0
d2,1,0.661687,0.191481,[40 43] ; [23 21],[41.17322835 41.82677165] ; [21.82677165 22.17322835],0
b1,1,0.670482,0.181038,[42 43] ; [24 21],[43.15384615 41.84615385] ; [22.84615385 22.15384615],0
d1,1,0.680314,0.169773,[44 41] ; [25 20],[45.11538462 39.88461538] ; [23.88461538 21.11538462],0
b4,1,0.719744,0.128738,[50 35] ; [25 20],[49.03846154 35.96153846] ; [25.96153846 19.03846154],0
u1,1,0.742188,0.108213,[15 70] ; [ 9 36],[15.69230769 69.30769231] ; [ 8.30769231 36.69230769],0
p12,1,0.749489,0.101961,[ 7 78] ; [ 3 42],[ 6.53846154 78.46153846] ; [ 3.46153846 41.53846154],0
p1,1,0.758646,0.094408,[ 9 76] ; [ 4 41],[ 8.5 76.5] ; [ 4.5 40.5],0
n5,1,0.759718,0.093545,[68 17] ; [37  8],[68.65384615 16.34615385] ; [36.34615385  8.65384615],0
u4,1,0.796332,0.066614,[ 3 82] ; [ 2 43],[ 3.26923077 81.73076923] ; [ 1.73076923 43.26923077],0
s7,1,0.799218,0.064698,[32 49] ; [18 25],[32.66129032 48.33870968] ; [17.33870968 25.66129032],0
a7,1,0.814146,0.055263,[53 32] ; [29 16],[53.61538462 31.38461538] ; [28.38461538 16.61538462],0
d4,1,0.855596,0.033118,[61 23] ; [32 13],[60.55813953 23.44186047] ; [32.44186047 12.55813953],0
a8,1,0.91439,0.011557,[11 70] ; [ 6 36],[11.19512195 69.80487805] ; [ 5.80487805 36.19512195],0
v3,1,0.933586,0.006944,[30 49] ; [16 27],[29.78688525 49.21311475] ; [16.21311475 26.78688525],0
b2,1,0.952992,0.003475,[24 37] ; [12 19],[23.86956522 37.13043478] ; [12.13043478 18.86956522],0
b3,1,0.952992,0.003475,[24 37] ; [12 19],[23.86956522 37.13043478] ; [12.13043478 18.86956522],0
a4,1,0.988391,0.000212,[37 46] ; [20 25],[36.9609375 46.0390625] ; [20.0390625 24.9609375],0
