Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,55.514144,[229  60] ; [44 65],[198.23366834  90.76633166] ; [74.76633166 34.23366834],1
r3,1,0.0,50.38459,[277  13] ; [78 33],[256.73316708  33.26683292] ; [98.26683292 12.73316708],1
p9,1,0.0,40.971953,[238  52] ; [53 53],[213.10606061  76.89393939] ; [77.89393939 28.10606061],1
p2,1,0.0,29.710128,[242  47] ; [65 47],[221.25436409  67.74563591] ; [85.74563591 26.25436409],1
r4,1,0.0,29.512058,[247  44] ; [67 45],[226.73449132  64.26550868] ; [87.26550868 24.73449132],1
v4,1,7e-06,20.189661,[268  21] ; [85 26],[255.0425  33.9575] ; [97.9575 13.0425],1
p8,1,5.3e-05,16.33635,[146 142] ; [31 79],[128.08040201 159.91959799] ; [48.91959799 61.08040201],1
r2,1,0.00027,13.268788,[261  26] ; [85 25],[250.13098237  36.86901763] ; [95.86901763 14.13098237],1
n6,1,0.000433,12.384913,[232  58] ; [70 41],[218.40399002  71.59600998] ; [83.59600998 27.40399002],1
s8,1,0.00073,11.41103,[ 96 195] ; [18 94],[ 82.31761787 208.68238213] ; [31.68238213 80.31761787],1
p4,1,0.001054,10.729478,[159 131] ; [41 71],[144.27860697 145.72139303] ; [55.72139303 56.27860697],0
n4,1,0.001723,9.822942,[211  80] ; [63 49],[197.85111663  93.14888337] ; [76.14888337 35.85111663],0
s1,1,0.001937,9.608392,[  5 283] ; [  9 102],[ 10.10526316 277.89473684] ; [  3.89473684 107.10526316],0
b1,1,0.002429,9.19326,[110 181] ; [61 51],[123.4764268 167.5235732] ; [47.5235732 64.4764268],0
a5,1,0.005018,7.873034,[197  94] ; [59 53],[184.85359801 106.14640199] ; [71.14640199 40.85359801],0
n3,1,0.005658,7.65625,[55 17] ; [25 23],[48. 24.] ; [32. 16.],0
p7,1,0.006966,7.281729,[165 118] ; [48 63],[152.99238579 130.00761421] ; [60.00761421 50.99238579],0
s6,1,0.009105,6.802041,[156 134] ; [44 68],[144.27860697 145.72139303] ; [55.72139303 56.27860697],0
u2,1,0.010812,6.495887,[62 44] ; [17 30],[54.73202614 51.26797386] ; [24.26797386 22.73202614],0
n2,1,0.012597,6.224818,[52 19] ; [25 24],[45.55833333 25.44166667] ; [31.44166667 17.55833333],0
r1,1,0.013081,6.158156,[212  78] ; [67 44],[201.77057357  88.22942643] ; [77.22942643 33.77057357],0
b4,1,0.016782,5.718979,[171 120] ; [51 61],[160.30272953 130.69727047] ; [61.69727047 50.30272953],0
a6,1,0.021249,5.306215,[204  87] ; [65 47],[194.24069479  96.75930521] ; [74.75930521 37.24069479],0
a1,1,0.024416,5.064839,[  7 284] ; [  8 104],[ 10.83126551 280.16873449] ; [  4.16873449 107.83126551],0
d3,1,0.024767,5.040095,[189 102] ; [58 52],[179.24438903 111.75561097] ; [67.75561097 42.24438903],0
v2,1,0.03321,4.534918,[113 167] ; [31 77],[103.91752577 176.08247423] ; [40.08247423 67.91752577],0
d4,1,0.056328,3.642326,[219  72] ; [73 38],[211.37313433  79.62686567] ; [80.62686567 30.37313433],0
p3,1,0.058721,3.573136,[113 177] ; [32 79],[104.86284289 185.13715711] ; [40.13715711 70.86284289],0
d5,1,0.07079,3.264613,[220  71] ; [74 37],[212.82089552  78.17910448] ; [81.17910448 29.82089552],0
a8,1,0.103541,2.650133,[ 35 238] ; [ 7 95],[ 30.576 242.424] ; [11.424 90.576],0
v1,1,0.117031,2.456618,[112 170] ; [35 77],[105.21319797 176.78680203] ; [41.78680203 70.21319797],0
n5,1,0.126115,2.339691,[202  86] ; [69 42],[195.60902256  92.39097744] ; [75.39097744 35.60902256],0
p6,1,0.127916,2.317615,[ 82 204] ; [23 86],[ 76.02531646 209.97468354] ; [28.97468354 80.02531646],0
n1,1,0.133845,2.24733,[21 50] ; [21 28],[24.85 46.15] ; [17.15 31.85],0
u3,1,0.148158,2.091119,[58 47] ; [20 27],[53.88157895 51.11842105] ; [24.11842105 22.88157895],0
