Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000859,11.108136,[5 3] ; [301  21],[7.41818182 0.58181818] ; [298.58181818  23.41818182],1
d4,1,0.052153,3.770838,[5 3] ; [278  43],[6.88145897 1.11854103] ; [276.11854103  44.88145897],0
v2,1,0.069336,3.298659,[2 5] ; [192 116],[4.31111111 2.68888889] ; [189.68888889 118.31111111],0
d1,1,0.07646,3.138587,[3 5] ; [217 105],[5.33333333 2.66666667] ; [214.66666667 107.33333333],0
d5,1,0.088582,2.899946,[5 3] ; [272  49],[6.73556231 1.26443769] ; [270.26443769  50.73556231],0
r1,1,0.112036,2.525261,[5 3] ; [268  52],[6.65853659 1.34146341] ; [266.34146341  53.65853659],0
v1,1,0.128688,2.308258,[3 5] ; [197 112],[5.04731861 2.95268139] ; [194.95268139 114.04731861],0
n3,1,0.129699,2.296106,[2 3] ; [42 16],[3.49206349 1.50793651] ; [40.50793651 17.49206349],0
p7,1,0.162084,1.954677,[3 3] ; [235  78],[4.47648903 1.52351097] ; [233.52351097  79.47648903],0
a4,1,0.207505,1.588745,[2 6] ; [153 169],[3.75757576 4.24242424] ; [151.24242424 170.75757576],0
s1,1,0.214143,1.543195,[1 7] ; [ 12 305],[0.32 7.68] ; [ 12.68 304.32],0
a3,1,0.245048,1.351316,[5 3] ; [255  66],[6.32218845 1.67781155] ; [253.67781155  67.32218845],0
n6,1,0.260495,1.266125,[6 2] ; [283  38],[7.02735562 0.97264438] ; [281.97264438  39.02735562],0
v3,1,0.273052,1.20135,[2 5] ; [153 156],[3.4335443 3.5664557] ; [151.5664557 157.4335443],0
s5,1,0.322681,0.978049,[2 6] ; [130 176],[3.36305732 4.63694268] ; [128.63694268 177.36305732],0
b5,1,0.354182,0.858417,[6 2] ; [189 133],[4.72727273 3.27272727] ; [190.27272727 131.72727273],0
a2,1,0.376399,0.782431,[1 7] ; [ 85 237],[2.08484848 5.91515152] ; [ 83.91515152 238.08484848],0
s3,1,0.408369,0.683544,[7 1] ; [236  80],[6. 2.] ; [237.  79.],0
n1,1,0.412187,0.672484,[3 2] ; [23 33],[2.13114754 2.86885246] ; [23.86885246 32.13114754],0
b1,1,0.43722,0.603568,[2 6] ; [124 198],[3.05454545 4.94545455] ; [122.94545455 199.05454545],0
p8,1,0.49671,0.461958,[6 2] ; [200 116],[5.08641975 2.91358025] ; [200.91358025 115.08641975],0
s6,1,0.512791,0.428368,[6 2] ; [267  52],[6.67889908 1.32110092] ; [266.32110092  52.67889908],0
p3,1,0.558899,0.341615,[4 4] ; [194 128],[4.8 3.2] ; [193.2 128.8],0
p9,1,0.568732,0.324808,[7 1] ; [297  23],[7.41463415 0.58536585] ; [296.58536585  23.41463415],0
a6,1,0.573028,0.317643,[6 2] ; [210 111],[5.25227964 2.74772036] ; [210.74772036 110.25227964],0
s4,1,0.601116,0.273316,[2 6] ; [ 57 263],[1.43902439 6.56097561] ; [ 57.56097561 262.43902439],0
n5,1,0.66788,0.184092,[7 1] ; [261  59],[6.53658537 1.46341463] ; [261.46341463  58.53658537],0
d3,1,0.682994,0.166775,[5 3] ; [223  99],[5.52727273 2.47272727] ; [222.47272727  99.52727273],0
a5,1,0.68475,0.164828,[6 2] ; [260  62],[6.44848485 1.55151515] ; [259.55151515  62.44848485],0
d2,1,0.697495,0.151091,[5 3] ; [179 143],[4.46060606 3.53939394] ; [179.53939394 142.46060606],0
a7,1,0.702166,0.146228,[5 3] ; [221 100],[5.49544073 2.50455927] ; [220.50455927 100.49544073],0
p4,1,0.702166,0.146228,[5 3] ; [221 100],[5.49544073 2.50455927] ; [220.50455927 100.49544073],0
n2,1,0.713856,0.134456,[4 1] ; [42 16],[3.65079365 1.34920635] ; [42.34920635 15.65079365],0
b4,1,0.7491,0.102289,[5 3] ; [183 139],[4.55757576 3.44242424] ; [183.44242424 138.55757576],0
s2,1,0.751916,0.099928,[6 2] ; [222  96],[5.59509202 2.40490798] ; [222.40490798  95.59509202],0
p10,1,0.767832,0.08715,[7 1] ; [289  30],[7.24159021 0.75840979] ; [288.75840979  30.24159021],0
p5,1,0.784533,0.074757,[1 7] ; [ 51 266],[1.28 6.72] ; [ 50.72 266.28],0
n4,1,0.797942,0.065542,[7 1] ; [271  51],[6.73939394 1.26060606] ; [271.26060606  50.73939394],0
p6,1,0.866808,0.028128,[4 4] ; [149 168],[3.76615385 4.23384615] ; [149.23384615 167.76615385],0
b2,1,0.891831,0.018493,[3 4] ; [105 126],[3.17647059 3.82352941] ; [104.82352941 126.17647059],0
b3,1,0.891831,0.018493,[3 4] ; [105 126],[3.17647059 3.82352941] ; [104.82352941 126.17647059],0
p2,1,0.902624,0.014969,[7 1] ; [276  45],[6.88145897 1.11854103] ; [276.11854103  44.88145897],0
p12,1,0.981342,0.000547,[1 7] ; [ 39 280],[0.97859327 7.02140673] ; [ 39.02140673 279.97859327],0
s7,1,0.983437,0.000431,[6 2] ; [235  77],[6.025 1.975] ; [234.975  77.025],0
u3,1,0.98568,0.000322,[2 1] ; [45 22],[2.01428571 0.98571429] ; [44.98571429 22.01428571],0
