Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,64.879409,[210  33] ; [201 163],[164.5354201  78.4645799] ; [246.4645799 117.5354201],1
p8,1,0.0,53.937715,[183  61] ; [164 201],[139.02791461 104.97208539] ; [207.97208539 157.02791461],1
p4,1,0.0,50.371382,[201  44] ; [200 169],[160.00814332  84.99185668] ; [240.99185668 128.00814332],1
p5,1,0.0,27.238427,[ 56 190] ; [ 29 338],[ 34.11092985 211.88907015] ; [ 50.88907015 316.11092985],1
p3,1,1e-06,25.155749,[163  82] ; [170 200],[132.65853659 112.34146341] ; [200.34146341 169.65853659],1
s8,1,4e-06,21.181795,[147  98] ; [151 217],[119.10277325 125.89722675] ; [178.89722675 189.10277325],1
s7,1,1e-05,19.484097,[152  84] ; [161 190],[125.83986371 110.16013629] ; [187.16013629 163.83986371],1
s5,1,5.4e-05,16.315002,[110 125] ; [110 251],[ 86.74496644 148.25503356] ; [133.25503356 227.74496644],1
s2,1,0.000331,12.888789,[154  91] ; [176 190],[132.32405892 112.67594108] ; [197.67594108 168.32405892],1
p1,1,0.000513,12.06895,[ 35 211] ; [ 22 348],[ 22.76298701 223.23701299] ; [ 34.23701299 335.76298701],1
v1,1,0.001225,10.451907,[164  80] ; [194 165],[144.86235489  99.13764511] ; [213.13764511 145.86235489],0
p9,1,0.001372,10.243153,[229  16] ; [312  55],[216.57679739  28.42320261] ; [324.42320261  42.57679739],0
s6,1,0.001763,9.781463,[189  50] ; [246 119],[172.12748344  66.87251656] ; [262.87251656 102.12748344],0
p2,1,0.002071,9.485209,[223  23] ; [303  68],[209.71799028  36.28200972] ; [316.28200972  54.71799028],0
n4,1,0.002521,9.125084,[231  15] ; [319  51],[219.64285714  26.35714286] ; [330.35714286  39.64285714],0
b2,1,0.002952,8.836957,[78 80] ; [ 77 148],[63.94255875 94.05744125] ; [ 91.05744125 133.94255875],0
b3,1,0.002952,8.836957,[78 80] ; [ 77 148],[63.94255875 94.05744125] ; [ 91.05744125 133.94255875],0
p12,1,0.003033,8.787798,[ 34 210] ; [ 25 346],[ 23.40813008 220.59186992] ; [ 35.59186992 335.40813008],0
a1,1,0.003637,8.456852,[ 18 228] ; [  9 362],[ 10.7649919 235.2350081] ; [ 16.2350081 354.7649919],0
d1,1,0.013237,6.137161,[165  81] ; [212 159],[150.31118314  95.68881686] ; [226.68881686 144.31118314],0
s3,1,0.022286,5.223334,[159  85] ; [204 161],[145.43842365  98.56157635] ; [217.56157635 147.43842365],0
d4,1,0.024997,5.024085,[211  33] ; [293  76],[200.61337684  43.38662316] ; [303.38662316  65.61337684],0
d3,1,0.034878,4.451151,[180  65] ; [242 128],[168.11382114  76.88617886] ; [253.88617886 116.11382114],0
p10,1,0.050494,3.824985,[218  26] ; [309  60],[209.76835237  34.23164763] ; [317.23164763  51.76835237],0
u1,1,0.073875,3.19475,[ 59 187] ; [ 67 304],[ 50.23662885 195.76337115] ; [ 75.76337115 295.23662885],0
a6,1,0.109941,2.555067,[162  82] ; [268 102],[170.87947883  73.12052117] ; [259.12052117 110.87947883],0
n6,1,0.121181,2.401987,[230  14] ; [337  34],[224.95609756  19.04390244] ; [342.04390244  28.95609756],0
a3,1,0.181247,1.787373,[186  58] ; [264 106],[178.82736156  65.17263844] ; [271.17263844  98.82736156],0
s4,1,0.208824,1.57956,[ 43 197] ; [ 52 316],[ 37.5 202.5] ; [ 57.5 310.5],0
v2,1,0.24765,1.336513,[146  96] ; [195 156],[139.16020236 102.83979764] ; [201.83979764 149.16020236],0
u4,1,0.248515,1.331633,[ 10 236] ; [  9 362],[  7.57536467 238.42463533] ; [ 11.42463533 359.57536467],0
v3,1,0.254834,1.296605,[112 127] ; [150 206],[105.24033613 133.75966387] ; [156.75966387 199.24033613],0
b5,1,0.272668,1.203277,[143 103] ; [232 139],[149.51377634  96.48622366] ; [225.48622366 145.51377634],0
a4,1,0.315277,1.008439,[123 122] ; [170 199],[116.91368078 128.08631922] ; [176.08631922 192.91368078],0
d2,1,0.329896,0.949308,[132 113] ; [184 185],[126.09120521 118.90879479] ; [189.90879479 179.09120521],0
n2,1,0.400043,0.708197,[28 10] ; [66 16],[29.76666667  8.23333333] ; [64.23333333 17.76666667],0
u3,1,0.413049,0.670008,[37 23] ; [59 48],[34.49101796 25.50898204] ; [61.50898204 45.49101796],0
