Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.669249,[80  5] ; [19 34],[60.97826087 24.02173913] ; [38.02173913 14.97826087],1
v4,1,0.0,38.441524,[82  3] ; [28 25],[67.75362319 17.24637681] ; [42.24637681 10.75362319],1
r1,1,0.0,35.024799,[71 14] ; [18 35],[54.81884058 30.18115942] ; [34.18115942 18.81884058],1
s6,1,4e-06,21.289351,[49 35] ; [10 44],[35.91304348 48.08695652] ; [23.08695652 30.91304348],1
s8,1,1.6e-05,18.59535,[30 55] ; [ 2 52],[19.56834532 65.43165468] ; [12.43165468 41.56834532],1
n6,1,0.000122,14.763607,[58 27] ; [18 34],[47.15328467 37.84671533] ; [28.84671533 23.15328467],1
n3,1,0.000169,14.145586,[26  5] ; [12 20],[18.6984127 12.3015873] ; [19.3015873 12.6984127],1
s2,1,0.000501,12.111982,[39 47] ; [ 9 45],[29.48571429 56.51428571] ; [18.51428571 35.48571429],1
a7,1,0.00053,12.007991,[66 19] ; [26 27],[56.66666667 28.33333333] ; [35.33333333 17.66666667],1
d5,1,0.000711,11.460428,[69 15] ; [30 24],[60.26086957 23.73913043] ; [38.73913043 15.26086957],1
s7,1,0.001539,10.030864,[33 48] ; [ 7 42],[24.92307692 56.07692308] ; [15.07692308 33.92307692],0
s5,1,0.001873,9.669686,[24 56] ; [ 4 49],[16.84210526 63.15789474] ; [11.15789474 41.84210526],0
n2,1,0.002837,8.909527,[27  7] ; [14 18],[21.12121212 12.87878788] ; [19.87878788 12.12121212],0
a1,1,0.002858,8.896099,[ 3 83] ; [10 44],[ 7.98571429 78.01428571] ; [ 5.01428571 48.98571429],0
v2,1,0.003338,8.612672,[38 43] ; [11 40],[30.06818182 50.93181818] ; [18.93181818 32.06818182],0
p9,1,0.003757,8.397466,[49 31] ; [18 33],[40.91603053 39.08396947] ; [26.08396947 24.91603053],0
p2,1,0.004297,8.1539,[49 37] ; [17 36],[40.83453237 45.16546763] ; [25.16546763 27.83453237],0
u3,1,0.008679,6.887767,[14 13] ; [ 4 20],[ 9.52941176 17.47058824] ; [ 8.47058824 15.52941176],0
p10,1,0.009426,6.740262,[45 37] ; [17 36],[37.65925926 44.34074074] ; [24.34074074 28.65925926],0
p8,1,0.009782,6.674196,[23 61] ; [ 5 49],[17.04347826 66.95652174] ; [10.95652174 43.04347826],0
p7,1,0.011462,6.39225,[37 46] ; [12 40],[30.12592593 52.87407407] ; [18.87407407 33.12592593],0
d4,1,0.011492,6.387623,[69 15] ; [34 20],[62.69565217 21.30434783] ; [40.30434783 13.69565217],0
u1,1,0.022819,5.182268,[14 72] ; [ 2 52],[ 9.82857143 76.17142857] ; [ 6.17142857 47.82857143],0
s3,1,0.026074,4.951105,[42 43] ; [16 37],[35.72463768 49.27536232] ; [22.27536232 30.72463768],0
a5,1,0.028154,4.818609,[56 30] ; [25 29],[49.75714286 36.24285714] ; [31.24285714 22.75714286],0
b3,1,0.029314,4.749089,[12 29] ; [16 13],[16.4 24.6] ; [11.6 17.4],0
b2,1,0.029314,4.749089,[12 29] ; [16 13],[16.4 24.6] ; [11.6 17.4],0
b1,1,0.030481,4.681957,[38 48] ; [34 20],[44.22857143 41.77142857] ; [27.77142857 26.22857143],0
b5,1,0.032721,4.560332,[60 26] ; [28 26],[54.05714286 31.94285714] ; [33.94285714 20.05714286],0
a2,1,0.037203,4.341085,[22 64] ; [ 6 48],[17.2 68.8] ; [10.8 43.2],0
a6,1,0.038269,4.293013,[56 29] ; [26 28],[50.14388489 34.85611511] ; [31.85611511 22.14388489],0
p6,1,0.05322,3.737005,[19 65] ; [ 5 47],[14.82352941 69.17647059] ; [ 9.17647059 42.82352941],0
n1,1,0.0543,3.703441,[17 16] ; [ 9 23],[13.2 19.8] ; [12.8 19.2],0
s1,1,0.072899,3.216514,[ 4 81] ; [ 7 46],[ 6.77536232 78.22463768] ; [ 4.22463768 48.77536232],0
p1,1,0.073446,3.204266,[ 3 83] ; [ 6 48],[ 5.52857143 80.47142857] ; [ 3.47142857 50.52857143],0
d1,1,0.077465,3.117295,[45 41] ; [20 34],[39.92857143 46.07142857] ; [25.07142857 28.92857143],0
a4,1,0.108163,2.580852,[39 46] ; [17 36],[34.49275362 50.50724638] ; [21.50724638 31.49275362],0
a8,1,0.148685,2.085692,[11 68] ; [ 3 48],[ 8.50769231 70.49230769] ; [ 5.49230769 45.50769231],0
d3,1,0.157104,2.001879,[50 34] ; [25 28],[45.98540146 38.01459854] ; [29.01459854 23.98540146],0
a3,1,0.16293,1.946823,[59 26] ; [30 22],[55.2189781 29.7810219] ; [33.7810219 18.2189781],0
s4,1,0.288026,1.128826,[19 67] ; [ 8 46],[16.58571429 69.41428571] ; [10.41428571 43.58571429],0
p3,1,0.335725,0.926687,[19 67] ; [ 8 44],[16.82608696 69.17391304] ; [10.17391304 41.82608696],0
v1,1,0.375465,0.785499,[34 52] ; [17 36],[31.55395683 54.44604317] ; [19.44604317 33.55395683],0
