Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000434,12.379744,[ 75 160] ; [32 24],[ 86.40893471 148.59106529] ; [20.59106529 35.40893471],1
s5,1,0.001195,10.497304,[ 47 184] ; [22 31],[ 56.12323944 174.87676056] ; [12.87676056 40.12323944],0
b3,1,0.002432,9.190741,[47 89] ; [ 2 28],[40.14457831 95.85542169] ; [ 8.85542169 21.14457831],0
b2,1,0.002432,9.190741,[47 89] ; [ 2 28],[40.14457831 95.85542169] ; [ 8.85542169 21.14457831],0
s7,1,0.002576,9.085685,[ 68 156] ; [29 27],[ 77.6 146.4] ; [19.4 36.6],0
a8,1,0.004602,8.029485,[ 37 185] ; [ 1 53],[ 30.56521739 191.43478261] ; [ 7.43478261 46.56521739],0
s6,1,0.019918,5.41906,[120 112] ; [38 17],[127.72125436 104.27874564] ; [30.27874564 24.72125436],0
s3,1,0.058828,3.570131,[106 126] ; [34 23],[112.38754325 119.61245675] ; [27.61245675 29.38754325],0
p5,1,0.087405,2.921536,[ 19 214] ; [ 1 56],[ 16.06896552 216.93103448] ; [ 3.93103448 53.06896552],0
d3,1,0.095296,2.782563,[ 81 154] ; [26 30],[ 86.40893471 148.59106529] ; [20.59106529 35.40893471],0
n5,1,0.103829,2.645722,[148  83] ; [43 14],[153.19791667  77.80208333] ; [37.80208333 19.19791667],0
a3,1,0.104947,2.628707,[126 107] ; [24 33],[120.51724138 112.48275862] ; [29.48275862 27.51724138],0
a5,1,0.141013,2.166868,[125 111] ; [24 33],[120.01365188 115.98634812] ; [28.98634812 28.01365188],0
u3,1,0.150177,2.070453,[50 58] ; [20 13],[53.61702128 54.38297872] ; [16.38297872 16.61702128],0
a2,1,0.169988,1.883052,[ 15 221] ; [ 1 56],[ 12.88737201 223.11262799] ; [ 3.11262799 53.88737201],0
a1,1,0.233057,1.422104,[ 13 223] ; [ 1 56],[ 11.27645051 224.72354949] ; [ 2.72354949 54.27645051],0
p11,1,0.284653,1.144741,[174  62] ; [38 19],[170.75767918  65.24232082] ; [41.24232082 15.75767918],0
u2,1,0.285623,1.140141,[54 54] ; [13 20],[51.31914894 56.68085106] ; [15.68085106 17.31914894],0
v2,1,0.324075,0.97243,[ 80 145] ; [16 40],[ 76.8683274 148.1316726] ; [19.1316726 36.8683274],0
d4,1,0.356475,0.850273,[136 100] ; [29 28],[132.90102389 103.09897611] ; [32.09897611 24.90102389],0
r4,1,0.376394,0.782445,[179  57] ; [40 17],[176.39590444  59.60409556] ; [42.60409556 14.39590444],0
