Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.018833,5.516917,[1 2] ; [ 3 77],[0.14457831 2.85542169] ; [ 3.85542169 76.14457831],0
a1,1,0.072856,3.217474,[1 2] ; [ 5 76],[0.21428571 2.78571429] ; [ 5.78571429 75.21428571],0
a5,1,0.104421,2.636689,[1 2] ; [61 20],[2.21428571 0.78571429] ; [59.78571429 21.21428571],0
p1,1,0.152528,2.046784,[1 2] ; [ 7 74],[0.28571429 2.71428571] ; [ 7.71428571 73.28571429],0
p6,1,0.190098,1.716859,[1 1] ; [12 66],[0.325 1.675] ; [12.675 65.325],0
s7,1,0.196912,1.665132,[2 1] ; [23 51],[0.97402597 2.02597403] ; [24.02597403 49.97402597],0
s2,1,0.247977,1.334668,[2 1] ; [27 52],[1.06097561 1.93902439] ; [27.93902439 51.06097561],0
r3,1,0.343682,0.89665,[2 1] ; [69 11],[2.56626506 0.43373494] ; [68.43373494 11.56626506],0
b1,1,0.39609,0.720165,[1 2] ; [47 34],[1.71428571 1.28571429] ; [46.28571429 34.71428571],0
s3,1,0.39609,0.720165,[2 1] ; [34 47],[1.28571429 1.71428571] ; [34.71428571 46.28571429],0
v4,1,0.48411,0.489592,[2 1] ; [66 14],[2.45783133 0.54216867] ; [65.54216867 14.45783133],0
d2,1,0.492387,0.471306,[2 1] ; [65 14],[2.45121951 0.54878049] ; [64.54878049 14.45121951],0
s6,1,0.514227,0.425455,[2 1] ; [38 42],[1.44578313 1.55421687] ; [38.55421687 41.44578313],0
p11,1,0.556569,0.345679,[2 1] ; [40 41],[1.5 1.5] ; [40.5 40.5],0
v2,1,0.585525,0.297388,[1 2] ; [39 40],[1.46341463 1.53658537] ; [38.53658537 40.46341463],0
s5,1,0.6275,0.235466,[1 2] ; [17 62],[0.65853659 2.34146341] ; [17.34146341 61.65853659],0
a4,1,0.689799,0.159303,[2 1] ; [44 36],[1.6626506 1.3373494] ; [44.3373494 35.6626506],0
u1,1,0.693282,0.155556,[1 2] ; [19 62],[0.71428571 2.28571429] ; [19.28571429 61.71428571],0
r1,1,0.693282,0.155556,[2 1] ; [62 19],[2.28571429 0.71428571] ; [61.71428571 19.28571429],0
b5,1,0.703447,0.144911,[2 1] ; [45 36],[1.67857143 1.32142857] ; [45.32142857 35.67857143],0
s8,1,0.744458,0.106247,[1 2] ; [20 60],[0.75903614 2.24096386] ; [20.24096386 59.75903614],0
p2,1,0.765594,0.088889,[2 1] ; [47 34],[1.75 1.25] ; [47.25 33.75],0
b2,1,0.792366,0.069295,[1 2] ; [14 39],[0.80357143 2.19642857] ; [14.19642857 38.80357143],0
b3,1,0.792366,0.069295,[1 2] ; [14 39],[0.80357143 2.19642857] ; [14.19642857 38.80357143],0
v3,1,0.835557,0.04309,[1 2] ; [22 57],[0.84146341 2.15853659] ; [22.15853659 56.84146341],0
r4,1,0.852504,0.034568,[2 1] ; [58 23],[2.14285714 0.85714286] ; [57.85714286 23.14285714],0
p10,1,0.852504,0.034568,[1 2] ; [23 58],[0.85714286 2.14285714] ; [23.14285714 57.85714286],0
v1,1,0.930158,0.007682,[1 2] ; [29 52],[1.07142857 1.92857143] ; [28.92857143 52.07142857],0
a6,1,0.964138,0.002022,[2 1] ; [55 26],[2.03571429 0.96428571] ; [54.96428571 26.03571429],0
