Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.983738,[109  52] ; [19 45],[91.59111111 69.40888889] ; [36.40888889 27.59111111],1
a3,1,7e-06,20.141647,[120  41] ; [27 36],[105.65625  55.34375] ; [41.34375 21.65625],1
d2,1,4.2e-05,16.757724,[83 77] ; [14 50],[69.28571429 90.71428571] ; [27.71428571 36.28571429],1
d5,1,6.3e-05,15.99641,[139  22] ; [40 24],[128.08444444  32.91555556] ; [50.91555556 13.08444444],1
p8,1,0.000383,12.614223,[93 65] ; [20 42],[81.15454545 76.84545455] ; [31.84545455 30.15454545],1
a4,1,0.000766,11.322453,[83 77] ; [17 46],[71.74887892 88.25112108] ; [28.25112108 34.74887892],1
a6,1,0.00297,8.825588,[112  49] ; [31 33],[102.32444444  58.67555556] ; [40.67555556 23.32444444],0
d4,1,0.005296,7.775523,[137  24] ; [44 20],[129.51555556  31.48444444] ; [51.48444444 12.51555556],0
r1,1,0.018111,5.585351,[132  27] ; [44 20],[125.48878924  33.51121076] ; [50.51121076 13.48878924],0
p4,1,0.022661,5.194322,[98 62] ; [28 35],[90.40358744 69.59641256] ; [35.59641256 27.40358744],0
p2,1,0.028018,4.826954,[138  21] ; [47 16],[132.5  26.5] ; [52.5 10.5],0
d3,1,0.032139,4.591057,[110  51] ; [34 30],[103.04  57.96] ; [40.96 23.04],0
r4,1,0.036147,4.390136,[145  16] ; [51 13],[140.24888889  20.75111111] ; [55.75111111  8.24888889],0
s8,1,0.089269,2.8875,[ 39 121] ; [ 9 55],[ 34.28571429 125.71428571] ; [13.71428571 50.28571429],0
v4,1,0.093562,2.81199,[153   6] ; [58  6],[150.44394619   8.55605381] ; [60.55605381  3.44394619],0
b1,1,0.114537,2.490471,[66 95] ; [19 45],[ 60.82222222 100.17777778] ; [24.17777778 39.82222222],0
n5,1,0.123657,2.370383,[125  35] ; [43 20],[120.53811659  39.46188341] ; [47.46188341 15.53811659],0
s5,1,0.125711,2.344687,[ 47 110] ; [12 49],[ 42.49082569 114.50917431] ; [16.50917431 44.49082569],0
n3,1,0.147332,2.099654,[23  8] ; [13  1],[24.8  6.2] ; [11.2  2.8],0
p11,1,0.156631,2.006451,[134  27] ; [48 16],[130.23111111  30.76888889] ; [51.76888889 12.23111111],0
a7,1,0.165096,1.926917,[119  41] ; [41 22],[114.79820628  45.20179372] ; [45.20179372 17.79820628],0
n1,1,0.173726,1.850494,[ 9 22] ; [7 7],[11.02222222 19.97777778] ; [4.97777778 9.02222222],0
n4,1,0.207218,1.590755,[123  37] ; [44 20],[119.28571429  40.71428571] ; [47.71428571 16.28571429],0
b4,1,0.215287,1.535509,[100  61] ; [34 30],[95.88444444 65.11555556] ; [38.11555556 25.88444444],0
u2,1,0.216865,1.524998,[17 24] ; [20 16],[19.7012987 21.2987013] ; [17.2987013 18.7012987],0
p3,1,0.22301,1.4849,[77 81] ; [25 38],[72.92307692 85.07692308] ; [29.07692308 33.92307692],0
s3,1,0.227853,1.454215,[ 55 103] ; [27 35],[58.89090909 99.10909091] ; [23.10909091 38.89090909],0
n6,1,0.23309,1.421906,[133  27] ; [48 15],[129.86547085  30.13452915] ; [51.13452915 11.86547085],0
p10,1,0.279227,1.170847,[129  30] ; [47 16],[126.05405405  32.94594595] ; [49.94594595 13.05405405],0
r3,1,0.316443,1.003591,[150   9] ; [58  6],[148.30493274  10.69506726] ; [59.69506726  4.30493274],0
b3,1,0.361194,0.833737,[41 54] ; [12 23],[38.73076923 56.26923077] ; [14.26923077 20.73076923],0
b2,1,0.361194,0.833737,[41 54] ; [12 23],[38.73076923 56.26923077] ; [14.26923077 20.73076923],0
p7,1,0.366153,0.816678,[99 58] ; [35 27],[96.06392694 60.93607306] ; [37.93607306 24.06392694],0
a8,1,0.462959,0.538731,[ 14 131] ; [ 8 53],[ 15.48543689 129.51456311] ; [ 6.51456311 54.48543689],0
p9,1,0.471257,0.519027,[135  24] ; [51 12],[133.21621622  25.78378378] ; [52.78378378 10.21621622],0
n2,1,0.491155,0.473996,[25  6] ; [10  4],[24.11111111  6.88888889] ; [10.88888889  3.11111111],0
p1,1,0.541827,0.372164,[ 14 147] ; [ 4 60],[ 12.88 148.12] ; [ 5.12 58.88],0
p6,1,0.548827,0.359423,[ 50 106] ; [17 44],[ 48.16589862 107.83410138] ; [18.83410138 42.16589862],0
r2,1,0.556806,0.345265,[149   9] ; [59  5],[148.03603604   9.96396396] ; [59.96396396  4.03603604],0
p12,1,0.558087,0.343028,[ 11 149] ; [ 3 60],[ 10.04484305 149.95515695] ; [ 3.95515695 59.04484305],0
s1,1,0.564735,0.331572,[  3 155] ; [ 2 61],[  3.57466063 154.42533937] ; [ 1.42533937 61.57466063],0
u3,1,0.586623,0.295649,[23 18] ; [23 14],[24.17948718 16.82051282] ; [21.82051282 15.17948718],0
b5,1,0.700856,0.147582,[105  56] ; [40 24],[103.75555556  57.24444444] ; [41.24444444 22.75555556],0
