Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.005356,7.755272,[20  8] ; [30 44],[13.7254902 14.2745098] ; [36.2745098 37.7254902],0
p8,1,0.005665,7.653762,[17 12] ; [22 53],[10.875 18.125] ; [28.125 46.875],0
s7,1,0.016086,5.79342,[11 15] ; [14 61],[ 6.43564356 19.56435644] ; [18.56435644 56.43564356],0
n1,1,0.026125,4.947694,[6 4] ; [ 5 19],[3.23529412 6.76470588] ; [ 7.76470588 16.23529412],0
r4,1,0.035561,4.418021,[20  9] ; [35 41],[15.19047619 13.80952381] ; [39.80952381 36.19047619],0
p4,1,0.036427,4.377003,[16 13] ; [25 51],[11.32380952 17.67619048] ; [29.67619048 46.32380952],0
v4,1,0.044321,4.044293,[27  2] ; [56 18],[23.36893204  5.63106796] ; [59.63106796 14.36893204],0
u2,1,0.051938,3.777778,[12  6] ; [20 30],[8.47058824 9.52941176] ; [23.52941176 26.47058824],0
v2,1,0.07743,3.118044,[13 14] ; [22 53],[ 9.26470588 17.73529412] ; [25.73529412 49.26470588],0
s8,1,0.080787,3.049002,[ 9 20] ; [12 64],[ 5.8 23.2] ; [15.2 60.8],0
v3,1,0.083402,2.997326,[11 18] ; [16 59],[ 7.52884615 21.47115385] ; [19.47115385 55.52884615],0
p11,1,0.088447,2.902415,[22  7] ; [44 32],[18.22857143 10.77142857] ; [47.77142857 28.22857143],0
p12,1,0.097034,2.75363,[ 3 26] ; [ 2 74],[ 1.38095238 27.61904762] ; [ 3.61904762 72.38095238],0
s3,1,0.112735,2.515462,[ 8 21] ; [33 41],[11.54368932 17.45631068] ; [29.45631068 44.54368932],0
r3,1,0.126544,2.334392,[26  3] ; [58 18],[23.2  5.8] ; [60.8 15.2],0
a8,1,0.161513,1.96,[ 4 24] ; [ 4 66],[ 2.28571429 25.71428571] ; [ 5.71428571 64.28571429],0
b5,1,0.170754,1.876309,[21  8] ; [44 32],[17.95238095 11.04761905] ; [47.04761905 28.95238095],0
r2,1,0.207204,1.590857,[24  5] ; [53 22],[21.47115385  7.52884615] ; [55.52884615 19.47115385],0
n3,1,0.228366,1.45101,[8 2] ; [14 10],[6.47058824 3.52941176] ; [15.52941176  8.47058824],0
d5,1,0.261357,1.261554,[16 12] ; [34 42],[13.46153846 14.53846154] ; [36.53846154 39.46153846],0
b1,1,0.28494,1.143376,[14 15] ; [28 48],[11.6 17.4] ; [30.4 45.6],0
a6,1,0.28494,1.143376,[14 15] ; [28 48],[11.6 17.4] ; [30.4 45.6],0
p2,1,0.308935,1.035224,[23  6] ; [52 23],[20.91346154  8.08653846] ; [54.08653846 20.91346154],0
a7,1,0.331585,0.942698,[17 11] ; [38 38],[14.80769231 13.19230769] ; [40.19230769 35.80769231],0
b2,1,0.339626,0.911842,[ 7 11] ; [12 33],[ 5.42857143 12.57142857] ; [13.57142857 31.42857143],0
b3,1,0.339626,0.911842,[ 7 11] ; [12 33],[ 5.42857143 12.57142857] ; [13.57142857 31.42857143],0
a4,1,0.350262,0.872509,[ 5 24] ; [ 8 68],[ 3.59047619 25.40952381] ; [ 9.40952381 66.59047619],0
u3,1,0.399142,0.710909,[ 8 10] ; [17 34],[ 6.52173913 11.47826087] ; [18.47826087 32.52173913],0
u1,1,0.474765,0.510865,[ 1 28] ; [ 1 75],[ 0.55238095 28.44761905] ; [ 1.44761905 74.55238095],0
b4,1,0.475933,0.508167,[19 10] ; [44 32],[17.4 11.6] ; [45.6 30.4],0
p3,1,0.491372,0.47352,[10 19] ; [21 55],[ 8.56190476 20.43809524] ; [22.43809524 53.56190476],0
d3,1,0.524372,0.405286,[14 13] ; [34 42],[12.58252427 14.41747573] ; [35.41747573 40.58252427],0
d2,1,0.574614,0.315024,[ 8 21] ; [17 59],[ 6.9047619 22.0952381] ; [18.0952381 57.9047619],0
d4,1,0.581761,0.303396,[17 12] ; [40 36],[15.74285714 13.25714286] ; [41.25714286 34.74285714],0
n4,1,0.65465,0.200087,[15 14] ; [43 33],[16.01904762 12.98095238] ; [41.98095238 34.01904762],0
a3,1,0.658519,0.195327,[11 18] ; [25 50],[10.03846154 18.96153846] ; [25.96153846 49.03846154],0
a1,1,0.696205,0.15245,[ 1 28] ; [ 4 72],[ 1.38095238 27.61904762] ; [ 3.61904762 72.38095238],0
n5,1,0.697344,0.151249,[18 11] ; [44 32],[17.12380952 11.87619048] ; [44.87619048 31.12380952],0
p1,1,0.702911,0.145462,[ 3 26] ; [ 6 69],[ 2.50961538 26.49038462] ; [ 6.49038462 68.50961538],0
d1,1,0.79125,0.07006,[ 6 23] ; [14 62],[ 5.52380952 23.47619048] ; [14.47619048 61.52380952],0
s1,1,0.822294,0.050443,[ 1 28] ; [ 2 74],[ 0.82857143 28.17142857] ; [ 2.17142857 73.82857143],0
p5,1,0.849801,0.035862,[ 2 27] ; [ 6 69],[ 2.23076923 26.76923077] ; [ 5.76923077 69.23076923],0
s6,1,0.850765,0.035398,[11 17] ; [31 44],[11.41747573 16.58252427] ; [30.58252427 44.41747573],0
s2,1,0.855473,0.033175,[ 9 20] ; [25 51],[ 9.39047619 19.60952381] ; [24.60952381 51.39047619],0
p10,1,0.866982,0.028054,[18 11] ; [44 29],[17.62745098 11.37254902] ; [44.37254902 28.62745098],0
n2,1,0.891284,0.018681,[6 4] ; [15  9],[6.17647059 3.82352941] ; [14.82352941  9.17647059],0
n6,1,0.938805,0.005894,[20  9] ; [53 23],[20.16190476  8.83809524] ; [52.83809524 23.16190476],0
s4,1,0.961074,0.002382,[ 7 22] ; [18 58],[ 6.9047619 22.0952381] ; [18.0952381 57.9047619],0
p9,1,0.963009,0.002151,[20  9] ; [50 23],[19.90196078  9.09803922] ; [50.09803922 22.90196078],0
s5,1,0.972689,0.001172,[ 5 23] ; [13 61],[ 4.94117647 23.05882353] ; [13.05882353 60.94117647],0
v1,1,0.985895,0.000313,[10 19] ; [26 49],[10.03846154 18.96153846] ; [25.96153846 49.03846154],0
