Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,59.714298,[165  22] ; [27 39],[141.91304348  45.08695652] ; [50.08695652 15.91304348],1
n6,1,0.0,46.128124,[168  18] ; [34 32],[149.0952381  36.9047619] ; [52.9047619 13.0952381],1
p10,1,0.0,31.309313,[153  31] ; [31 34],[135.96787149  48.03212851] ; [48.03212851 16.96787149],1
p9,1,0.0,28.060613,[163  23] ; [37 28],[148.20717131  37.79282869] ; [51.79282869 13.20717131],1
p2,1,1.6e-05,18.559945,[152  32] ; [37 29],[139.104  44.896] ; [49.896 16.104],1
p11,1,0.000344,12.812863,[158  29] ; [42 24],[147.82608696  39.17391304] ; [52.17391304 13.82608696],1
s7,1,0.000781,11.28619,[106  75] ; [21 41],[94.59670782 86.40329218] ; [32.40329218 29.59670782],1
p5,1,0.002643,9.039005,[ 29 157] ; [ 1 64],[ 22.2310757 163.7689243] ; [ 7.7689243 57.2310757],0
v3,1,0.003491,8.531162,[ 80 105] ; [13 46],[ 70.51229508 114.48770492] ; [22.48770492 36.51229508],0
p4,1,0.005078,7.851537,[109  77] ; [25 40],[99.29880478 86.70119522] ; [34.70119522 30.29880478],0
s8,1,0.005173,7.817968,[98 89] ; [21 44],[88.30555556 98.69444444] ; [30.69444444 34.30555556],0
p7,1,0.012149,6.289027,[124  60] ; [33 33],[115.552  68.448] ; [41.448 24.552],0
p8,1,0.017936,5.602352,[96 87] ; [23 42],[87.81048387 95.18951613] ; [31.18951613 33.81048387],0
a3,1,0.017982,5.597925,[136  51] ; [37 28],[128.37698413  58.62301587] ; [44.62301587 20.37698413],0
v1,1,0.021504,5.285439,[103  79] ; [26 39],[95.05263158 86.94736842] ; [33.94736842 31.05263158],0
s6,1,0.033535,4.518263,[123  58] ; [34 30],[115.9877551  65.0122449] ; [41.0122449 22.9877551],0
p12,1,0.075793,3.15289,[ 14 169] ; [ 1 64],[ 11.06854839 171.93145161] ; [ 3.93145161 61.06854839],0
u1,1,0.077389,3.118902,[ 14 173] ; [ 1 65],[ 11.08695652 175.91304348] ; [ 3.91304348 62.08695652],0
a5,1,0.086214,2.943675,[132  55] ; [39 27],[126.39130435  60.60869565] ; [44.60869565 21.39130435],0
d5,1,0.093858,2.806935,[141  45] ; [43 23],[135.80952381  50.19047619] ; [48.19047619 17.80952381],0
p6,1,0.100847,2.69209,[ 70 112] ; [17 46],[ 64.62857143 117.37142857] ; [22.37142857 40.62857143],0
a8,1,0.125785,2.343773,[ 24 153] ; [ 4 59],[ 20.65 156.35] ; [ 7.35 55.65],0
s2,1,0.145066,2.123386,[95 90] ; [27 39],[89.92031873 95.07968127] ; [32.07968127 33.92031873],0
a2,1,0.163977,1.937166,[ 19 168] ; [ 3 63],[ 16.26086957 170.73913043] ; [ 5.73913043 60.26086957],0
b4,1,0.172654,1.859746,[98 89] ; [41 25],[102.73913043  84.26086957] ; [36.26086957 29.73913043],0
d1,1,0.190708,1.712141,[94 93] ; [27 39],[89.43478261 97.56521739] ; [31.56521739 34.43478261],0
p3,1,0.203923,1.61405,[93 93] ; [27 39],[88.57142857 97.42857143] ; [31.42857143 34.57142857],0
a1,1,0.205791,1.600791,[  9 178] ; [ 6 60],[ 11.08695652 175.91304348] ; [ 3.91304348 62.08695652],0
d2,1,0.227067,1.459143,[95 91] ; [28 38],[90.78571429 95.21428571] ; [32.21428571 33.78571429],0
s4,1,0.322352,0.97938,[ 32 154] ; [15 51],[ 34.69047619 151.30952381] ; [12.30952381 53.69047619],0
b2,1,0.333123,0.936721,[54 68] ; [15 27],[51.32926829 70.67073171] ; [17.67073171 24.32926829],0
b3,1,0.333123,0.936721,[54 68] ; [15 27],[51.32926829 70.67073171] ; [17.67073171 24.32926829],0
u2,1,0.431871,0.617786,[23 27] ; [16 13],[24.6835443 25.3164557] ; [14.3164557 14.6835443],0
s1,1,0.44324,0.58788,[  7 177] ; [ 4 62],[  8.096 175.904] ; [ 2.904 63.096],0
u3,1,0.458992,0.548352,[22 29] ; [15 14],[23.5875 27.4125] ; [13.4125 15.5875],0
b5,1,0.485265,0.487009,[ 87 100] ; [34 32],[89.43478261 97.56521739] ; [31.56521739 34.43478261],0
s5,1,0.487437,0.482179,[ 69 111] ; [20 40],[ 66.75 113.25] ; [22.25 37.75],0
n2,1,0.499343,0.456332,[37 12] ; [19  4],[38.11111111 10.88888889] ; [17.88888889  5.11111111],0
s3,1,0.504485,0.445489,[109  77] ; [35 30],[106.70916335  79.29083665] ; [37.29083665 27.70916335],0
n3,1,0.563703,0.333333,[36 13] ; [14  7],[35. 14.] ; [15.  6.],0
v4,1,0.564106,0.332645,[172  13] ; [59  6],[170.94  14.06] ; [60.06  4.94],0
p1,1,0.578507,0.308655,[ 13 173] ; [ 6 60],[ 14.02380952 171.97619048] ; [ 4.97619048 61.02380952],0
u4,1,0.594838,0.282852,[  5 182] ; [ 1 65],[  4.43478261 182.56521739] ; [ 1.56521739 64.43478261],0
n1,1,0.624336,0.23982,[20 28] ; [11 12],[20.95774648 27.04225352] ; [10.04225352 12.95774648],0
r1,1,0.637599,0.221895,[136  51] ; [46 20],[134.52173913  52.47826087] ; [47.47826087 18.52173913],0
a6,1,0.638683,0.220469,[ 77 110] ; [25 41],[ 75.39130435 111.60869565] ; [26.60869565 39.39130435],0
d3,1,0.706383,0.141917,[ 80 107] ; [30 36],[ 81.30434783 105.69565217] ; [28.69565217 37.30434783],0
r4,1,0.718397,0.130034,[162  25] ; [56 10],[161.13043478  25.86956522] ; [56.86956522  9.13043478],0
r2,1,0.746394,0.104586,[167  17] ; [59  7],[166.336  17.664] ; [59.664  6.336],0
b1,1,0.81289,0.056027,[91 96] ; [31 35],[90.17391304 96.82608696] ; [31.82608696 34.17391304],0
d4,1,0.816703,0.053726,[140  45] ; [49 17],[139.30278884  45.69721116] ; [49.69721116 16.30278884],0
v2,1,0.913651,0.011758,[90 90] ; [31 32],[89.62962963 90.37037037] ; [31.37037037 31.62962963],0
a4,1,0.923432,0.009238,[ 83 103] ; [29 37],[ 82.66666667 103.33333333] ; [29.33333333 36.66666667],0
