Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,48.819849,[133  81] ; [30 99],[101.696793 112.303207] ; [61.303207 67.696793],1
s2,1,0.235256,1.4088,[165  53] ; [93 40],[160.23931624  57.76068376] ; [97.76068376 35.23931624],0
p5,1,0.247808,1.335619,[ 33 186] ; [ 26 105],[ 36.91714286 182.08285714] ; [ 22.08285714 108.91714286],0
b4,1,0.249717,1.324889,[129  90] ; [70 63],[123.80965909  95.19034091] ; [75.19034091 57.80965909],0
r3,1,0.250663,1.319603,[212   5] ; [127   6],[210.18   6.82] ; [128.82   4.18],0
r2,1,0.250663,1.319603,[212   5] ; [127   6],[210.18   6.82] ; [128.82   4.18],0
v4,1,0.263221,1.251738,[214   4] ; [127   5],[212.39428571   5.60571429] ; [128.60571429   3.39428571],0
s5,1,0.265914,1.237705,[104 109] ; [55 74],[ 99.02631579 113.97368421] ; [59.97368421 69.02631579],0
d3,1,0.286974,1.133761,[159  59] ; [103  29],[163.18857143  54.81142857] ; [98.81142857 33.18857143],0
p10,1,0.310507,1.028517,[191  26] ; [112  21],[187.86  29.14] ; [115.14  17.86],0
n2,1,0.334267,0.932297,[32  8] ; [21  9],[30.28571429  9.71428571] ; [22.71428571  7.28571429],0
u4,1,0.352699,0.863723,[  9 210] ; [  3 130],[  7.46590909 211.53409091] ; [  4.53409091 128.46590909],0
b5,1,0.363606,0.825399,[131  88] ; [73 60],[126.92045455  92.07954545] ; [77.07954545 55.92045455],0
a2,1,0.398154,0.713894,[ 72 147] ; [38 95],[ 68.4375 150.5625] ; [41.5625 91.4375],0
n5,1,0.459406,0.547342,[182  34] ; [108  25],[179.48424069  36.51575931] ; [110.51575931  22.48424069],0
a1,1,0.459726,0.546563,[ 14 205] ; [  6 127],[ 12.44318182 206.55681818] ; [  7.55681818 125.44318182],0
p3,1,0.463515,0.537392,[126  92] ; [71 61],[122.70285714  95.29714286] ; [74.29714286 57.70285714],0
u2,1,0.583882,0.3,[21  9] ; [19 11],[20. 10.] ; [20. 10.],0
p1,1,0.622121,0.242897,[ 21 197] ; [ 15 118],[ 22.35897436 195.64102564] ; [ 13.64102564 119.35897436],0
s3,1,0.630702,0.23111,[162  54] ; [102  30],[163.86206897  52.13793103] ; [100.13793103  31.86206897],0
n4,1,0.700415,0.14804,[190  28] ; [114  19],[188.80911681  29.19088319] ; [115.19088319  17.80911681],0
p6,1,0.702154,0.146241,[ 99 118] ; [63 69],[100.7277937 116.2722063] ; [61.2722063 70.7277937],0
u3,1,0.714958,0.133375,[23  8] ; [21  9],[22.36065574  8.63934426] ; [21.63934426  8.36065574],0
b3,1,0.799682,0.064394,[66 89] ; [36 52],[65.0617284 89.9382716] ; [36.9382716 51.0617284],0
b2,1,0.799682,0.064394,[66 89] ; [36 52],[65.0617284 89.9382716] ; [36.9382716 51.0617284],0
p2,1,0.819624,0.051997,[188  31] ; [113  20],[187.26988636  31.73011364] ; [113.73011364  19.26988636],0
n6,1,0.866291,0.028349,[195  20] ; [119  13],[194.55331412  20.44668588] ; [119.44668588  12.55331412],0
p8,1,0.938917,0.005872,[123  91] ; [77 56],[123.34293948  90.65706052] ; [76.65706052 56.34293948],0
p4,1,0.94006,0.005654,[146  71] ; [90 43],[146.32  70.68] ; [89.68 43.32],0
s6,1,0.964238,0.00201,[186  32] ; [112  19],[186.14326648  31.85673352] ; [111.85673352  19.14326648],0
a4,1,0.993493,6.7e-05,[113 105] ; [69 64],[113.03703704 104.96296296] ; [68.96296296 64.03703704],0
