Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,112.322389,[261   5] ; [24 24],[241.43312102  24.56687898] ; [43.56687898  4.43312102],1
v4,1,0.0,92.129488,[259   7] ; [27 23],[240.74683544  25.25316456] ; [45.25316456  4.74683544],1
r1,1,0.0,87.362951,[227  38] ; [12 38],[201.06349206  63.93650794] ; [37.93650794 12.06349206],1
r2,1,0.0,78.002678,[256   8] ; [26 20],[240.15483871  23.84516129] ; [41.84516129  4.15483871],1
p2,1,0.0,27.100558,[221  45] ; [23 24],[207.36102236  58.63897764] ; [36.63897764 10.36102236],1
p10,1,0.0,27.039788,[215  48] ; [22 25],[201.06774194  61.93225806] ; [35.93225806 11.06774194],1
p11,1,0.0,26.217699,[217  49] ; [24 26],[202.86708861  63.13291139] ; [38.13291139 11.86708861],1
p7,1,1e-06,23.555095,[167  96] ; [12 35],[151.86129032 111.13870968] ; [27.13870968 19.86129032],1
p9,1,2e-06,22.987497,[220  42] ; [25 22],[207.73462783  54.26537217] ; [37.26537217  9.73462783],1
a7,1,5e-06,20.658642,[200  66] ; [21 28],[186.62222222  79.37777778] ; [34.37777778 14.62222222],1
d5,1,2.5e-05,17.795496,[227  39] ; [30 20],[216.33544304  49.66455696] ; [40.66455696  9.33544304],1
p4,1,2.5e-05,17.738121,[164 101] ; [14 34],[150.7028754 114.2971246] ; [27.2971246 20.7028754],1
n6,1,2.5e-05,17.730258,[235  31] ; [31 17],[225.33757962  40.66242038] ; [40.66242038  7.33757962],1
p8,1,2.9e-05,17.494634,[142 116] ; [11 38],[128.57980456 129.42019544] ; [24.42019544 24.57980456],1
a1,1,0.000102,15.103769,[ 10 256] ; [ 9 41],[ 15.99367089 250.00632911] ; [ 3.00632911 46.99367089],1
d3,1,0.000123,14.742218,[182  84] ; [20 30],[170.03797468  95.96202532] ; [31.96202532 18.03797468],1
a6,1,0.000135,14.568348,[199  67] ; [24 26],[187.71518987  78.28481013] ; [35.28481013 14.71518987],1
p3,1,0.00018,14.02837,[139 127] ; [11 37],[127.07006369 138.92993631] ; [22.92993631 25.07006369],1
d4,1,0.000201,13.824004,[220  46] ; [29 20],[210.26666667  55.73333333] ; [38.73333333 10.26666667],1
v1,1,0.000311,13.004369,[151 112] ; [14 34],[139.53376206 123.46623794] ; [25.46623794 22.53376206],1
s6,1,0.000392,12.572277,[128 132] ; [11 39],[116.58064516 143.41935484] ; [22.41935484 27.58064516],1
s8,1,0.000764,11.327243,[ 82 181] ; [ 4 46],[ 72.26198083 190.73801917] ; [13.73801917 36.26198083],1
u3,1,0.002562,9.09598,[42 35] ; [ 4 18],[35.77777778 41.22222222] ; [10.22222222 11.77777778],0
a5,1,0.003214,8.682072,[211  55] ; [30 20],[202.86708861  63.13291139] ; [38.13291139 11.86708861],0
v2,1,0.005216,7.802938,[153 105] ; [18 30],[144.17647059 113.82352941] ; [26.82352941 21.17647059],0
s5,1,0.00556,7.687574,[ 67 190] ; [ 4 46],[ 59.43648208 197.56351792] ; [11.56351792 38.43648208],0
p6,1,0.00768,7.106712,[ 97 165] ; [ 8 39],[ 89.02912621 172.97087379] ; [15.97087379 31.02912621],0
d1,1,0.01291,6.181422,[157 109] ; [20 30],[148.99367089 117.00632911] ; [28.00632911 21.99367089],0
b1,1,0.022534,5.204057,[ 93 173] ; [26 24],[100.17088608 165.82911392] ; [18.82911392 31.17088608],0
a3,1,0.02439,5.066693,[189  76] ; [27 22],[182.29299363  82.70700637] ; [33.70700637 15.29299363],0
