Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.937404,[248  16] ; [44 34],[225.40350877  38.59649123] ; [66.59649123 11.40350877],1
r2,1,0.0,30.819926,[251  12] ; [55 19],[238.80712166  24.19287834] ; [67.19287834  6.80712166],1
v4,1,7e-06,20.306181,[251  12] ; [62 16],[241.40469208  21.59530792] ; [71.59530792  6.40469208],1
a5,1,1.7e-05,18.528937,[202  62] ; [40 38],[186.80701754  77.19298246] ; [55.19298246 22.80701754],1
r3,1,0.000503,12.104469,[251  13] ; [64 13],[243.87096774  20.12903226] ; [71.12903226  5.87096774],1
d1,1,0.001614,9.943249,[155 109] ; [30 48],[142.80701754 121.19298246] ; [42.19298246 35.80701754],0
v2,1,0.001742,9.803725,[151 101] ; [31 47],[138.98181818 113.01818182] ; [43.01818182 34.98181818],0
u1,1,0.003974,8.295799,[ 49 215] ; [ 4 74],[ 40.9122807 223.0877193] ; [12.0877193 65.9122807],0
d3,1,0.005203,7.807484,[209  55] ; [49 28],[199.74193548  64.25806452] ; [58.25806452 18.74193548],0
s1,1,0.006712,7.348355,[  3 258] ; [ 5 72],[  6.17751479 254.82248521] ; [ 1.82248521 75.17751479],0
p2,1,0.00704,7.262844,[216  47] ; [53 25],[207.46920821  55.53079179] ; [61.53079179 16.46920821],0
a6,1,0.009222,6.779281,[213  51] ; [52 26],[204.56140351  59.43859649] ; [60.43859649 17.56140351],0
p8,1,0.009643,6.699734,[140 117] ; [29 48],[130.03892216 126.96107784] ; [38.96107784 38.03892216],0
a2,1,0.012065,6.301363,[ 70 194] ; [10 68],[ 61.75438596 202.24561404] ; [18.24561404 59.75438596],0
s8,1,0.015755,5.830004,[ 72 190] ; [11 67],[ 63.95882353 198.04117647] ; [19.04117647 58.95882353],0
u3,1,0.017058,5.690365,[50 31] ; [10 18],[44.58715596 36.41284404] ; [15.41284404 12.58715596],0
p10,1,0.028358,4.806181,[200  61] ; [48 27],[192.64285714  68.35714286] ; [55.35714286 19.64285714],0
p11,1,0.040514,4.19624,[206  58] ; [52 26],[199.15789474  64.84210526] ; [58.84210526 19.15789474],0
d4,1,0.044294,4.045338,[217  47] ; [56 22],[210.73684211  53.26315789] ; [62.26315789 15.73684211],0
p4,1,0.049557,3.856374,[144 118] ; [33 45],[136.39411765 125.60588235] ; [40.60588235 37.39411765],0
p7,1,0.055533,3.665999,[158 101] ; [37 39],[150.76119403 108.23880597] ; [44.23880597 31.76119403],0
b3,1,0.068397,3.321073,[ 47 110] ; [20 25],[ 52.07425743 104.92574257] ; [14.92574257 30.07425743],0
b2,1,0.068397,3.321073,[ 47 110] ; [20 25],[ 52.07425743 104.92574257] ; [14.92574257 30.07425743],0
n4,1,0.071069,3.258152,[193  70] ; [49 29],[186.64516129  76.35483871] ; [55.35483871 22.64516129],0
v1,1,0.073095,3.212109,[133 127] ; [30 46],[126.13095238 133.86904762] ; [36.86904762 39.13095238],0
a4,1,0.080282,3.059183,[113 149] ; [25 53],[106.34117647 155.65882353] ; [31.65882353 46.34117647],0
s5,1,0.083958,2.986575,[ 45 214] ; [ 7 69],[ 40.20298507 218.79701493] ; [11.79701493 64.20298507],0
p9,1,0.150173,2.070493,[206  55] ; [54 22],[201.36498516  59.63501484] ; [58.63501484 17.36498516],0
n6,1,0.177646,1.817211,[211  53] ; [56 21],[206.70967742  57.29032258] ; [60.29032258 16.70967742],0
d5,1,0.196666,1.666962,[220  44] ; [60 18],[216.14035088  47.85964912] ; [63.85964912 14.14035088],0
a3,1,0.22389,1.479264,[183  78] ; [49 29],[178.61946903  82.38053097] ; [53.38053097 24.61946903],0
s6,1,0.275495,1.189181,[123 137] ; [31 46],[118.81305638 141.18694362] ; [35.18694362 41.81305638],0
n5,1,0.2882,1.128011,[177  85] ; [47 30],[173.12094395  88.87905605] ; [50.87905605 26.12094395],0
d2,1,0.303025,1.060832,[112 152] ; [28 50],[108.07017544 155.92982456] ; [31.92982456 46.07017544],0
u2,1,0.342862,0.899699,[46 35] ; [13 15],[43.8440367 37.1559633] ; [15.1559633 12.8440367],0
a8,1,0.363221,0.826725,[ 31 199] ; [ 7 67],[ 28.75 201.25] ; [ 9.25 64.75],0
s7,1,0.365399,0.81925,[ 68 182] ; [16 57],[ 65.01547988 184.98452012] ; [18.98452012 54.01547988],0
p3,1,0.386611,0.749573,[121 143] ; [31 46],[117.67741935 146.32258065] ; [34.32258065 42.67741935],0
b1,1,0.402552,0.700689,[ 88 176] ; [30 48],[ 91.0877193 172.9122807] ; [26.9122807 51.0877193],0
a1,1,0.409713,0.679632,[ 11 253] ; [ 5 73],[ 12.35087719 251.64912281] ; [ 3.64912281 74.35087719],0
n3,1,0.492315,0.471464,[43 22] ; [17  6],[44.31818182 20.68181818] ; [15.68181818  7.31818182],0
s3,1,0.509491,0.435112,[ 54 205] ; [19 59],[ 56.10385757 202.89614243] ; [16.89614243 61.10385757],0
p1,1,0.531967,0.390633,[ 18 244] ; [ 7 71],[ 19.26470588 242.73529412] ; [ 5.73529412 72.26470588],0
s4,1,0.624937,0.23899,[ 22 238] ; [ 8 70],[ 23.07692308 236.92307692] ; [ 6.92307692 71.07692308],0
