Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.3604,[ 4 23] ; [78 20],[17.712  9.288] ; [64.288 33.712],1
b2,1,0.294697,1.098039,[ 7 11] ; [14 40],[ 5.25 12.75] ; [15.75 38.25],0
b3,1,0.294697,1.098039,[ 7 11] ; [14 40],[ 5.25 12.75] ; [15.75 38.25],0
d1,1,0.324997,0.968729,[ 9 18] ; [43 55],[11.232 15.768] ; [40.768 57.232],0
p12,1,0.325165,0.968059,[ 1 26] ; [ 1 97],[ 0.432 26.568] ; [ 1.568 96.432],0
b1,1,0.325989,0.964767,[12 15] ; [54 44],[14.256 12.744] ; [51.744 46.256],0
a2,1,0.343518,0.897256,[ 2 25] ; [14 84],[ 3.456 23.544] ; [12.544 85.456],0
a3,1,0.364558,0.822129,[12 14] ; [55 43],[14.0483871 11.9516129] ; [52.9516129 45.0483871],0
p3,1,0.378088,0.77691,[ 6 21] ; [30 67],[ 7.83870968 19.16129032] ; [28.16129032 68.83870968],0
p4,1,0.395679,0.721418,[ 8 19] ; [37 59],[ 9.87804878 17.12195122] ; [35.12195122 60.87804878],0
d4,1,0.479745,0.499443,[17 10] ; [68 29],[18.50806452  8.49193548] ; [66.49193548 30.50806452],0
d3,1,0.484539,0.48863,[12 15] ; [51 47],[13.608 13.392] ; [49.392 48.608],0
s3,1,0.492673,0.470682,[ 7 19] ; [33 64],[ 8.45528455 17.54471545] ; [31.54471545 65.45528455],0
b5,1,0.521169,0.411579,[13 14] ; [54 44],[14.472 12.528] ; [52.528 45.472],0
p6,1,0.522372,0.409208,[ 3 23] ; [16 80],[ 4.04918033 21.95081967] ; [14.95081967 81.04918033],0
b4,1,0.528421,0.397427,[15 12] ; [61 37],[16.416 10.584] ; [59.584 38.416],0
n5,1,0.566951,0.327811,[16 11] ; [52 46],[14.688 12.312] ; [53.312 44.688],0
p5,1,0.594298,0.283682,[ 1 25] ; [ 2 96],[ 0.62903226 25.37096774] ; [ 2.37096774 95.62903226],0
a4,1,0.621663,0.243537,[ 7 19] ; [31 66],[ 8.03252033 17.96747967] ; [29.96747967 67.03252033],0
s2,1,0.625707,0.237928,[ 5 22] ; [22 74],[ 5.92682927 21.07317073] ; [21.07317073 74.92682927],0
p1,1,0.632119,0.229199,[ 3 24] ; [ 8 90],[ 2.376 24.624] ; [ 8.624 89.376],0
n4,1,0.653196,0.201895,[17 10] ; [57 41],[15.984 11.016] ; [58.016 39.984],0
n1,1,0.653368,0.201681,[ 4 12] ; [10 22],[ 4.66666667 11.33333333] ; [ 9.33333333 22.66666667],0
d2,1,0.762861,0.091039,[12 14] ; [48 49],[12.68292683 13.31707317] ; [47.31707317 49.68292683],0
s4,1,0.859052,0.031535,[ 3 24] ; [12 85],[ 3.26612903 23.73387097] ; [11.73387097 85.26612903],0
a8,1,0.893598,0.01789,[ 2 25] ; [ 6 84],[ 1.84615385 25.15384615] ; [ 6.15384615 83.84615385],0
s5,1,0.976016,0.000904,[ 4 23] ; [14 82],[ 3.95121951 23.04878049] ; [14.04878049 81.95121951],0
