Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000813,11.211667,[8 2] ; [ 7 25],[3.57142857 6.42857143] ; [11.42857143 20.57142857],1
p4,1,0.00129,10.357255,[9 1] ; [11 23],[4.54545455 5.45454545] ; [15.45454545 18.54545455],0
s2,1,0.003188,8.696471,[7 3] ; [ 7 27],[3.18181818 6.81818182] ; [10.81818182 23.18181818],0
s7,1,0.007374,7.179487,[7 3] ; [ 7 23],[3.5 6.5] ; [10.5 19.5],0
v2,1,0.008415,6.943044,[5 5] ; [ 4 30],[2.04545455 7.95454545] ; [ 6.95454545 27.04545455],0
s4,1,0.008415,6.943044,[5 5] ; [ 4 30],[2.04545455 7.95454545] ; [ 6.95454545 27.04545455],0
p2,1,0.015368,5.873834,[8 2] ; [12 21],[4.65116279 5.34883721] ; [15.34883721 17.65116279],0
p7,1,0.017305,5.665204,[7 3] ; [ 9 23],[3.80952381 6.19047619] ; [12.19047619 19.80952381],0
p10,1,0.030894,4.658824,[8 2] ; [14 20],[5. 5.] ; [17. 17.],0
r4,1,0.037806,4.313725,[5 5] ; [ 6 28],[2.5 7.5] ; [ 8.5 25.5],0
p11,1,0.076174,3.144706,[7 3] ; [13 21],[4.54545455 5.45454545] ; [15.45454545 18.54545455],0
p9,1,0.079841,3.068132,[8 2] ; [15 16],[5.6097561 4.3902439] ; [17.3902439 13.6097561],0
v3,1,0.106791,2.60108,[5 5] ; [ 8 26],[2.95454545 7.04545455] ; [10.04545455 23.95454545],0
s8,1,0.152512,2.046942,[4 6] ; [ 6 27],[2.3255814 7.6744186] ; [ 7.6744186 25.3255814],0
u1,1,0.172218,1.863529,[2 8] ; [ 2 32],[0.90909091 9.09090909] ; [ 3.09090909 30.90909091],0
s5,1,0.21354,1.547263,[4 5] ; [ 8 26],[2.51162791 6.48837209] ; [ 9.48837209 24.51162791],0
d3,1,0.284896,1.143584,[8 2] ; [21 13],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
b4,1,0.293321,1.104314,[4 6] ; [20 14],[5.45454545 4.54545455] ; [18.54545455 15.45454545],0
s1,1,0.327613,0.958311,[2 8] ; [ 3 31],[1.13636364 8.86363636] ; [ 3.86363636 30.13636364],0
s6,1,0.339472,0.912423,[5 5] ; [11 22],[3.72093023 6.27906977] ; [12.27906977 20.72093023],0
u3,1,0.345779,0.888889,[1 1] ; [1 5],[0.5 1.5] ; [1.5 4.5],0
p12,1,0.346184,0.887395,[1 9] ; [ 1 33],[0.45454545 9.54545455] ; [ 1.54545455 32.45454545],0
b2,1,0.399075,0.711111,[4 4] ; [ 8 16],[3. 5.] ; [ 9. 15.],0
b3,1,0.399075,0.711111,[4 4] ; [ 8 16],[3. 5.] ; [ 9. 15.],0
v1,1,0.401156,0.704857,[5 5] ; [12 22],[3.86363636 6.13636364] ; [13.13636364 20.86363636],0
a7,1,0.424761,0.637104,[7 3] ; [19 15],[5.90909091 4.09090909] ; [20.09090909 13.90909091],0
n3,1,0.457438,0.552157,[3 2] ; [ 7 10],[2.27272727 2.72727273] ; [7.72727273 9.27272727],0
d1,1,0.471847,0.517647,[6 4] ; [16 18],[5. 5.] ; [17. 17.],0
d4,1,0.527437,0.399328,[6 4] ; [24 10],[6.81818182 3.18181818] ; [23.18181818 10.81818182],0
b1,1,0.653827,0.201109,[6 4] ; [23 11],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
a6,1,0.653827,0.201109,[6 4] ; [23 11],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
d2,1,0.672583,0.178595,[5 5] ; [19 14],[5.58139535 4.41860465] ; [18.41860465 14.58139535],0
n4,1,0.677856,0.172549,[8 2] ; [25  9],[7.5 2.5] ; [25.5  8.5],0
a3,1,0.715986,0.132371,[8 2] ; [28  5],[8.37209302 1.62790698] ; [27.62790698  5.37209302],0
s3,1,0.734777,0.114771,[4 5] ; [13 21],[3.55813953 5.44186047] ; [13.44186047 20.55813953],0
b5,1,0.742613,0.107843,[5 5] ; [19 15],[5.45454545 4.54545455] ; [18.54545455 15.45454545],0
d5,1,0.825642,0.048529,[7 3] ; [25  9],[7.27272727 2.72727273] ; [24.72727273  9.27272727],0
p3,1,0.83491,0.043434,[4 6] ; [12 21],[3.72093023 6.27906977] ; [12.27906977 20.72093023],0
r1,1,0.869978,0.026793,[5 5] ; [16 18],[4.77272727 5.22727273] ; [16.22727273 17.77272727],0
p1,1,0.877162,0.023891,[1 9] ; [ 4 30],[1.13636364 8.86363636] ; [ 3.86363636 30.13636364],0
a4,1,0.891717,0.018532,[6 4] ; [19 14],[5.81395349 4.18604651] ; [19.18604651 13.81395349],0
r2,1,0.899628,0.015909,[7 2] ; [25  8],[6.85714286 2.14285714] ; [25.14285714  7.85714286],0
p5,1,0.929982,0.007721,[2 8] ; [ 6 26],[1.9047619 8.0952381] ; [ 6.0952381 25.9047619],0
n1,1,0.964079,0.002028,[3 2] ; [11  7],[3.04347826 1.95652174] ; [10.95652174  7.04347826],0
a2,1,0.967664,0.001643,[2 8] ; [ 7 27],[2.04545455 7.95454545] ; [ 6.95454545 27.04545455],0
