Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,31.157609,[20  5] ; [19 73],[ 8.33333333 16.66666667] ; [30.66666667 61.33333333],1
u1,1,0.354371,0.857744,[ 1 27] ; [ 1 94],[ 0.45528455 27.54471545] ; [ 1.54471545 93.45528455],0
n5,1,0.379715,0.771623,[20  8] ; [58 35],[18.04958678  9.95041322] ; [59.95041322 33.04958678],0
a1,1,0.386479,0.74999,[ 1 27] ; [ 8 87],[ 2.04878049 25.95121951] ; [ 6.95121951 88.04878049],0
n1,1,0.425031,0.636364,[2 7] ; [12 21],[3. 6.] ; [11. 22.],0
b3,1,0.425707,0.634507,[ 3 10] ; [17 32],[4.19354839 8.80645161] ; [15.80645161 33.19354839],0
b2,1,0.425707,0.634507,[ 3 10] ; [17 32],[4.19354839 8.80645161] ; [15.80645161 33.19354839],0
a6,1,0.438939,0.599055,[15 13] ; [43 52],[13.20325203 14.79674797] ; [44.79674797 50.20325203],0
d2,1,0.49553,0.464497,[ 4 24] ; [19 76],[ 5.23577236 22.76422764] ; [17.76422764 77.23577236],0
a5,1,0.49943,0.456148,[15 13] ; [44 51],[13.43089431 14.56910569] ; [45.56910569 49.43089431],0
n2,1,0.556236,0.346263,[7 2] ; [23 11],[6.27906977 2.72093023] ; [23.72093023 10.27906977],0
d4,1,0.563873,0.333042,[13 15] ; [50 45],[14.34146341 13.65853659] ; [48.65853659 46.34146341],0
d3,1,0.596399,0.280461,[ 9 19] ; [35 58],[10.18181818 17.81818182] ; [33.81818182 59.18181818],0
p8,1,0.618171,0.248447,[ 6 22] ; [24 68],[ 7. 21.] ; [23. 69.],0
n4,1,0.677853,0.172553,[17 10] ; [55 39],[16.0661157 10.9338843] ; [55.9338843 38.0661157],0
a2,1,0.714946,0.133386,[ 1 27] ; [ 5 90],[ 1.36585366 26.63414634] ; [ 4.63414634 90.36585366],0
p3,1,0.722044,0.126543,[ 7 21] ; [27 68],[ 7.7398374 20.2601626] ; [26.2601626 68.7398374],0
n3,1,0.79978,0.064329,[5 3] ; [19 14],[4.68292683 3.31707317] ; [19.31707317 13.68292683],0
s1,1,0.831993,0.045006,[ 2 25] ; [ 8 84],[ 2.26890756 24.73109244] ; [ 7.73109244 84.26890756],0
b4,1,0.883213,0.021579,[14 14] ; [49 46],[14.34146341 13.65853659] ; [48.65853659 46.34146341],0
a4,1,0.888736,0.019573,[ 6 22] ; [19 75],[ 5.73770492 22.26229508] ; [19.26229508 74.73770492],0
b1,1,0.977468,0.000798,[16 12] ; [54 41],[15.93495935 12.06504065] ; [54.06504065 40.93495935],0
s4,1,0.99636,2.1e-05,[ 5 23] ; [17 78],[ 5.00813008 22.99186992] ; [16.99186992 78.00813008],0
