Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,207.569305,[286 117] ; [ 30 212],[197.43875969 205.56124031] ; [118.56124031 123.43875969],1
d5,1,0.0,164.915631,[395   9] ; [142 100],[335.83281734  68.16718266] ; [201.16718266  40.83281734],1
d3,1,0.0,162.736221,[380  24] ; [123 118],[315.05736434  88.94263566] ; [187.94263566  53.05736434],1
d4,1,0.0,162.52209,[397   7] ; [146  96],[339.58513932  64.41486068] ; [203.41486068  38.58513932],1
a2,1,0.0,88.26842,[171 235] ; [ 18 224],[118.41666667 287.58333333] ; [ 70.58333333 171.41666667],1
u1,1,0.0,78.156539,[134 272] ; [  8 234],[ 88.9691358 317.0308642] ; [ 53.0308642 188.9691358],1
a4,1,0.0,63.794034,[230 175] ; [ 59 182],[181.18421053 223.81578947] ; [107.81578947 133.18421053],1
a5,1,0.0,55.396523,[342  64] ; [140 102],[301.99382716 104.00617284] ; [180.00617284  61.99382716],1
a3,1,0.0,35.610217,[323  81] ; [140 101],[290.00310078 113.99689922] ; [172.99689922  68.00310078],1
a6,1,0.0,26.846195,[339  64] ; [161  81],[312.40310078  90.59689922] ; [187.59689922  54.40310078],1
s8,1,5e-06,21.010452,[196 205] ; [ 73 167],[168.28237129 232.71762871] ; [100.71762871 139.28237129],1
r1,1,6.3e-05,16.010511,[357  46] ; [184  56],[339.07153966  63.92846034] ; [201.92846034  38.07153966],1
p4,1,0.000118,14.816639,[266 137] ; [121 118],[242.92990654 160.07009346] ; [144.07009346  94.92990654],1
v2,1,0.001022,10.788165,[246 143] ; [115 116],[226.4983871 162.5016129] ; [134.5016129  96.4983871],0
s2,1,0.00251,9.13333,[227 175] ; [105 133],[208.5375 193.4625] ; [123.4625 114.5375],0
n4,1,0.00421,8.190838,[323  83] ; [167  73],[307.95665635  98.04334365] ; [182.04334365  57.95665635],0
s7,1,0.007276,7.203624,[201 188] ; [ 91 134],[184.99674267 204.00325733] ; [107.00325733 117.99674267],0
p12,1,0.007595,7.126568,[ 41 364] ; [ 10 227],[ 32.1728972 372.8271028] ; [ 18.8271028 218.1728972],0
v3,1,0.010481,6.551299,[169 214] ; [ 80 157],[153.81774194 229.18225806] ; [ 95.18225806 141.81774194],0
p10,1,0.013138,6.15048,[341  63] ; [179  55],[329.27899687  74.72100313] ; [190.72100313  43.27899687],0
b3,1,0.023918,5.100581,[ 99 155] ; [34 91],[ 89.13456464 164.86543536] ; [43.86543536 81.13456464],0
b2,1,0.023918,5.100581,[ 99 155] ; [34 91],[ 89.13456464 164.86543536] ; [43.86543536 81.13456464],0
p3,1,0.025116,5.015844,[214 189] ; [106 135],[200.2484472 202.7515528] ; [119.7515528 121.2484472],0
s5,1,0.030062,4.70572,[137 251] ; [ 63 171],[124.75884244 263.24115756] ; [ 75.24115756 158.75884244],0
u2,1,0.034844,4.452817,[54 29] ; [49 50],[46.97252747 36.02747253] ; [56.02747253 42.97252747],0
p9,1,0.038794,4.269844,[347  54] ; [188  46],[337.8503937  63.1496063] ; [197.1496063  36.8503937],0
s3,1,0.038921,4.26432,[235 163] ; [120 117],[222.50393701 175.49606299] ; [132.49606299 104.50393701],0
b1,1,0.051169,3.802738,[132 274] ; [ 97 145],[143.47839506 262.52160494] ; [ 85.52160494 156.47839506],0
v1,1,0.054832,3.687183,[225 171] ; [115 120],[213.37559429 182.62440571] ; [126.62440571 108.37559429],0
n6,1,0.062228,3.476984,[346  56] ; [194  47],[337.60497667  64.39502333] ; [202.39502333  38.60497667],0
s6,1,0.064269,3.423649,[278 120] ; [148  88],[267.42586751 130.57413249] ; [158.57413249  77.42586751],0
u4,1,0.07134,3.251919,[ 12 394] ; [  2 240],[  8.77160494 397.22839506] ; [  5.22839506 236.77160494],0
p6,1,0.074859,3.173134,[155 246] ; [ 75 162],[144.56112853 256.43887147] ; [ 85.43887147 151.56112853],0
a1,1,0.075063,3.168679,[ 22 384] ; [  6 236],[ 17.54320988 388.45679012] ; [ 10.45679012 231.54320988],0
n2,1,0.078173,3.102491,[60 28] ; [41  9],[64.4057971 23.5942029] ; [36.5942029 13.4057971],0
p11,1,0.090178,2.871199,[319  87] ; [176  66],[310.13888889  95.86111111] ; [184.86111111  57.13888889],0
n5,1,0.101104,2.688037,[305  99] ; [167  73],[296.09937888 107.90062112] ; [175.90062112  64.09937888],0
n3,1,0.135199,2.23177,[60 28] ; [40 10],[63.76811594 24.23188406] ; [36.23188406 13.76811594],0
u3,1,0.136829,2.213266,[57 26] ; [58 42],[52.15846995 30.84153005] ; [62.84153005 37.15846995],0
v4,1,0.14812,2.091507,[394  10] ; [230  11],[390.84651163  13.15348837] ; [233.15348837   7.84651163],0
p8,1,0.156041,2.012179,[221 178] ; [117 119],[212.38110236 186.61889764] ; [125.61889764 110.38110236],0
b5,1,0.173859,1.849352,[273 133] ; [150  92],[265.02777778 140.97222222] ; [157.97222222  84.02777778],0
r3,1,0.173988,1.848244,[391  13] ; [228  13],[387.71472868  16.28527132] ; [231.28527132   9.71472868],0
p7,1,0.23781,1.393532,[253 141] ; [138  94],[246.09265176 147.90734824] ; [144.90734824  87.09265176],0
r4,1,0.369844,0.804188,[383  23] ; [224  18],[380.3117284  25.6882716] ; [226.6882716  15.3117284],0
b4,1,0.381841,0.764766,[249 157] ; [140 102],[243.72530864 162.27469136] ; [145.27469136  96.72530864],0
s4,1,0.541012,0.373668,[ 63 336] ; [ 42 196],[ 65.76923077 333.23076923] ; [ 39.23076923 198.76923077],0
