Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,27.656843,[32  9] ; [11 38],[19.58888889 21.41111111] ; [23.41111111 25.58888889],1
d4,1,0.0,25.645365,[40  1] ; [24 25],[29.15555556 11.84444444] ; [34.84444444 14.15555556],1
d3,1,1e-06,24.205561,[36  6] ; [17 32],[24.46153846 17.53846154] ; [28.53846154 20.46153846],1
d5,1,1e-06,23.191358,[40  2] ; [24 25],[29.53846154 12.46153846] ; [34.46153846 14.53846154],1
a5,1,0.000272,13.254965,[33  9] ; [20 29],[24.46153846 17.53846154] ; [28.53846154 20.46153846],1
a2,1,0.005557,7.688467,[10 32] ; [ 2 47],[ 5.53846154 36.46153846] ; [ 6.46153846 42.53846154],0
a4,1,0.007161,7.232143,[20 22] ; [10 38],[14. 28.] ; [16. 32.],0
u1,1,0.011386,6.403977,[ 9 33] ; [ 2 47],[ 5.07692308 36.92307692] ; [ 5.92307692 43.07692308],0
a3,1,0.020675,5.354003,[29 13] ; [22 27],[23.53846154 18.46153846] ; [27.46153846 21.53846154],0
p8,1,0.021246,5.306497,[20 22] ; [12 37],[14.76923077 27.23076923] ; [17.23076923 31.76923077],0
a6,1,0.022144,5.234413,[32 10] ; [26 23],[26.76923077 15.23076923] ; [31.23076923 17.76923077],0
n5,1,0.029749,4.723724,[30 12] ; [24 25],[24.92307692 17.07692308] ; [29.07692308 19.92307692],0
a7,1,0.050036,3.84024,[30 11] ; [26 23],[25.51111111 15.48888889] ; [30.48888889 18.51111111],0
n6,1,0.059755,3.544165,[34  7] ; [32 17],[30.06666667 10.93333333] ; [35.93333333 13.06666667],0
v2,1,0.099475,2.713939,[22 19] ; [17 30],[18.17045455 22.82954545] ; [20.82954545 26.17045455],0
u3,1,0.129524,2.298196,[10  3] ; [14 13],[7.8 5.2] ; [16.2 10.8],0
s1,1,0.134621,2.238385,[ 1 40] ; [ 5 43],[ 2.76404494 38.23595506] ; [ 3.23595506 44.76404494],0
n3,1,0.1354,2.229478,[6 5] ; [13  3],[7.74074074 3.25925926] ; [11.25925926  4.74074074],0
n1,1,0.173568,1.851852,[2 8] ; [7 8],[3.6 6.4] ; [5.4 9.6],0
p4,1,0.193462,1.691057,[22 20] ; [19 30],[18.92307692 23.07692308] ; [22.07692308 26.92307692],0
v4,1,0.204894,1.607143,[36  6] ; [45  3],[37.8  4.2] ; [43.2  4.8],0
s4,1,0.208194,1.58394,[ 3 37] ; [ 8 41],[ 4.94382022 35.05617978] ; [ 6.05617978 42.94382022],0
p6,1,0.221079,1.497356,[ 7 33] ; [14 35],[ 9.43820225 30.56179775] ; [11.56179775 37.43820225],0
r2,1,0.277431,1.17963,[39  3] ; [42  7],[37.38461538  4.61538462] ; [43.61538462  5.38461538],0
r1,1,0.29013,1.119016,[34  8] ; [35 14],[31.84615385 10.15384615] ; [37.15384615 11.84615385],0
r3,1,0.347441,0.882783,[39  2] ; [44  5],[37.81111111  3.18888889] ; [45.18888889  3.81111111],0
s8,1,0.358784,0.842143,[13 29] ; [11 38],[11.07692308 30.92307692] ; [12.92307692 36.07692308],0
s6,1,0.380066,0.770488,[21 21] ; [20 29],[18.92307692 23.07692308] ; [22.07692308 26.92307692],0
b4,1,0.380939,0.767668,[31 11] ; [32 17],[29.07692308 12.92307692] ; [33.92307692 15.07692308],0
u2,1,0.38917,0.741533,[8 4] ; [14 13],[6.76923077 5.23076923] ; [15.23076923 11.76923077],0
s2,1,0.413987,0.667323,[18 23] ; [17 31],[16.12359551 24.87640449] ; [18.87640449 29.12359551],0
n2,1,0.420113,0.65,[6 4] ; [12  4],[6.92307692 3.07692308] ; [11.07692308  4.92307692],0
p5,1,0.46861,0.525253,[ 2 40] ; [ 1 48],[ 1.38461538 40.61538462] ; [ 1.61538462 47.38461538],0
p10,1,0.495374,0.464832,[16 26] ; [15 33],[14.46666667 27.53333333] ; [16.53333333 31.46666667],0
n4,1,0.501083,0.452643,[31 11] ; [33 16],[29.53846154 12.46153846] ; [34.46153846 14.53846154],0
s3,1,0.516913,0.420049,[19 23] ; [25 23],[20.53333333 21.46666667] ; [23.46666667 24.53333333],0
p2,1,0.532071,0.390434,[30 12] ; [32 17],[28.61538462 13.38461538] ; [33.38461538 15.61538462],0
b5,1,0.535781,0.383415,[25 17] ; [26 23],[23.53846154 18.46153846] ; [27.46153846 21.53846154],0
