Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,97.472998,[84 54] ; [ 29 207],[41.69518717 96.30481283] ; [ 71.30481283 164.69518717],1
s2,1,0.0,59.37563,[91 47] ; [ 59 174],[55.79514825 82.20485175] ; [ 94.20485175 138.79514825],1
s6,1,0.0,39.316711,[106  30] ; [103 129],[77.23913043 58.76086957] ; [131.76086957 100.23913043],1
s3,1,0.0,35.089046,[95 43] ; [ 85 145],[67.5 70.5] ; [112.5 117.5],1
s5,1,0.0,26.582578,[51 83] ; [ 33 196],[ 31.00826446 102.99173554] ; [ 52.99173554 176.00826446],1
a3,1,1.2e-05,19.211096,[96 42] ; [108 126],[75.67741935 62.32258065] ; [128.32258065 105.67741935],1
p10,1,6.2e-05,16.042362,[112  24] ; [145  87],[94.97826087 41.02173913] ; [162.02173913  69.97826087],1
p6,1,7e-05,15.814386,[50 85] ; [ 43 191],[ 34.02439024 100.97560976] ; [ 58.97560976 175.02439024],1
p7,1,9.7e-05,15.186787,[92 42] ; [110 121],[74.15890411 59.84109589] ; [127.84109589 103.15890411],1
p2,1,0.000125,14.710983,[119  18] ; [164  73],[103.6657754  33.3342246] ; [179.3342246  57.6657754],1
a5,1,0.000298,13.08249,[89 49] ; [107 130],[72.128 65.872] ; [123.872 113.128],1
p4,1,0.000832,11.168442,[75 63] ; [ 86 149],[59.56568365 78.43431635] ; [101.43431635 133.56568365],1
v3,1,0.00177,9.77414,[53 84] ; [ 54 177],[39.83423913 97.16576087] ; [ 67.16576087 163.83423913],0
u3,1,0.001819,9.7236,[30 12] ; [55 71],[21.25 20.75] ; [63.75 62.25],0
s4,1,0.003593,8.478686,[ 37 101] ; [ 34 200],[ 26.33870968 111.66129032] ; [ 44.66129032 189.33870968],0
p9,1,0.003648,8.451037,[113  23] ; [161  71],[101.26086957  34.73913043] ; [172.73913043  59.26086957],0
v1,1,0.007897,7.056789,[74 63] ; [ 91 138],[61.76229508 75.23770492] ; [103.23770492 125.76229508],0
v4,1,0.011003,6.4648,[128   7] ; [203  32],[120.77027027  14.22972973] ; [210.22972973  24.77027027],0
p8,1,0.014587,5.965669,[68 68] ; [ 87 148],[56.81940701 79.18059299] ; [ 98.18059299 136.81940701],0
n5,1,0.014863,5.93264,[102  34] ; [146  87],[91.40379404 44.59620596] ; [156.59620596  76.40379404],0
r1,1,0.015375,5.872993,[103  34] ; [148  87],[92.43817204 44.56182796] ; [158.56182796  76.43817204],0
n4,1,0.021774,5.263784,[100  37] ; [144  91],[89.86021505 47.13978495] ; [154.13978495  80.86021505],0
n1,1,0.023061,5.16387,[21 18] ; [20 44],[15.52427184 23.47572816] ; [25.47572816 38.52427184],0
p3,1,0.025392,4.996956,[62 76] ; [ 79 158],[51.888 86.112] ; [ 89.112 147.888],0
v2,1,0.026589,4.9173,[69 65] ; [ 88 135],[58.92997199 75.07002801] ; [ 98.07002801 124.92997199],0
r4,1,0.027379,4.866753,[117  21] ; [178  59],[108.56  29.44] ; [186.44  50.56],0
b3,1,0.040224,4.208406,[37 54] ; [33 88],[30.04716981 60.95283019] ; [39.95283019 81.04716981],0
b2,1,0.040224,4.208406,[37 54] ; [33 88],[30.04716981 60.95283019] ; [39.95283019 81.04716981],0
r3,1,0.041096,4.172032,[126  10] ; [201  34],[119.87061995  16.12938005] ; [207.12938005  27.87061995],0
u2,1,0.042238,4.125651,[25 15] ; [56 71],[19.4011976 20.5988024] ; [61.5988024 65.4011976],0
n6,1,0.044268,4.046325,[110  26] ; [168  67],[101.9083558  34.0916442] ; [176.0916442  58.9083558],0
u1,1,0.057226,3.616022,[  9 129] ; [  6 231],[  5.52 132.48] ; [  9.48 227.52],0
a1,1,0.069476,3.295354,[  3 135] ; [ 15 222],[  6.624 131.376] ; [ 11.376 225.624],0
b4,1,0.078324,3.099335,[68 70] ; [139  98],[76.176 61.824] ; [130.824 106.176],0
a8,1,0.143861,2.136167,[ 22 109] ; [ 25 196],[ 17.49147727 113.50852273] ; [ 29.50852273 191.49147727],0
d5,1,0.164488,1.932472,[81 57] ; [121 115],[74.53475936 63.46524064] ; [127.46524064 108.53475936],0
r2,1,0.166218,1.916724,[123  13] ; [200  34],[118.72432432  17.27567568] ; [204.27567568  29.72432432],0
d4,1,0.176497,1.826875,[85 53] ; [129 108],[78.752 59.248] ; [135.248 101.752],0
a2,1,0.185763,1.750903,[ 11 127] ; [ 11 226],[  8.096 129.904] ; [ 13.904 223.096],0
p11,1,0.261953,1.258406,[103  35] ; [164  73],[98.256 39.744] ; [168.744  68.256],0
p12,1,0.298629,1.080305,[  3 134] ; [ 10 226],[  4.77479893 132.22520107] ; [  8.22520107 227.77479893],0
d3,1,0.311239,1.025411,[59 79] ; [ 88 147],[54.38605898 83.61394102] ; [ 92.61394102 142.38605898],0
b1,1,0.435189,0.608934,[61 77] ; [ 95 142],[57.408 80.592] ; [ 98.592 138.408],0
d2,1,0.482773,0.492593,[ 23 115] ; [ 33 203],[ 20.6631016 117.3368984] ; [ 35.3368984 200.6631016],0
a7,1,0.532653,0.389327,[81 57] ; [145  89],[83.83870968 54.16129032] ; [142.16129032  91.83870968],0
b5,1,0.612358,0.256755,[79 59] ; [142  95],[81.328 56.672] ; [139.672  97.328],0
n3,1,0.671822,0.179479,[27 13] ; [45 18],[27.96116505 12.03883495] ; [44.03883495 18.96116505],0
n2,1,0.68112,0.168867,[32  8] ; [49 15],[31.15384615  8.84615385] ; [49.84615385 14.15384615],0
p1,1,0.721261,0.127288,[  8 129] ; [ 16 220],[  8.8150134 128.1849866] ; [ 15.1849866 220.8150134],0
