Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.763309,[35 62] ; [147  15],[68.16216216 28.83783784] ; [113.83783784  48.16216216],1
p7,1,0.193402,1.691513,[54 40] ; [105  55],[58.84251969 35.15748031] ; [100.15748031  59.84251969],0
b2,1,0.209419,1.575435,[12 43] ; [28 61],[15.27777778 39.72222222] ; [24.72222222 64.27777778],0
b3,1,0.209419,1.575435,[12 43] ; [28 61],[15.27777778 39.72222222] ; [24.72222222 64.27777778],0
s1,1,0.21682,1.525293,[ 3 93] ; [ 11 153],[ 5.16923077 90.83076923] ; [  8.83076923 155.16923077],0
r2,1,0.2179,1.518149,[86 10] ; [152  10],[88.55813953  7.44186047] ; [149.44186047  12.55813953],0
s5,1,0.281596,1.159369,[35 61] ; [68 89],[39.08300395 56.91699605] ; [63.91699605 93.08300395],0
r1,1,0.304336,1.055095,[74 23] ; [133  30],[77.22692308 19.77307692] ; [129.77307692  33.22692308],0
n6,1,0.307317,1.04217,[78 19] ; [139  24],[80.95769231 16.04230769] ; [136.04230769  26.95769231],0
d3,1,0.310268,1.029533,[63 34] ; [115  47],[66.66409266 30.33590734] ; [111.33590734  50.66409266],0
r3,1,0.357745,0.845793,[91  6] ; [156   6],[92.50579151  4.49420849] ; [154.49420849   7.50579151],0
v2,1,0.387117,0.74798,[37 57] ; [71 87],[40.28571429 53.71428571] ; [67.71428571 90.28571429],0
n3,1,0.460493,0.544695,[21 10] ; [31 10],[22.38888889  8.61111111] ; [29.61111111 11.38888889],0
p3,1,0.476257,0.507422,[42 55] ; [78 85],[44.76923077 52.23076923] ; [75.23076923 87.76923077],0
a5,1,0.506911,0.440439,[71 26] ; [113  50],[68.64615385 28.35384615] ; [115.35384615  47.64615385],0
p11,1,0.50731,0.439611,[74 23] ; [119  45],[71.72796935 25.27203065] ; [121.27203065  42.72796935],0
b4,1,0.517741,0.41839,[54 43] ; [98 66],[56.49042146 40.50957854] ; [95.50957854 68.49042146],0
d5,1,0.557852,0.343437,[75 22] ; [131  32],[76.85384615 20.14615385] ; [129.14615385  33.85384615],0
b1,1,0.616448,0.250892,[36 61] ; [66 98],[37.90804598 59.09195402] ; [64.09195402 99.90804598],0
r4,1,0.663492,0.18931,[88  9] ; [146  18],[86.96551724 10.03448276] ; [147.03448276  16.96551724],0
p1,1,0.708218,0.140064,[ 6 91] ; [ 12 150],[ 6.74131274 90.25868726] ; [ 11.25868726 150.74131274],0
a6,1,0.749872,0.101639,[64 33] ; [110  52],[65.16602317 31.83397683] ; [108.83397683  53.16602317],0
u2,1,0.755838,0.096691,[20 17] ; [27 20],[20.70238095 16.29761905] ; [26.29761905 20.70238095],0
v3,1,0.777454,0.079885,[28 66] ; [ 45 115],[27.01574803 66.98425197] ; [ 45.98425197 114.01574803],0
n5,1,0.798312,0.065297,[68 28] ; [113  50],[67.08880309 28.91119691] ; [113.91119691  49.08880309],0
p8,1,0.873883,0.025195,[47 48] ; [78 83],[46.38671875 48.61328125] ; [78.61328125 82.38671875],0
a1,1,0.908092,0.013328,[ 5 92] ; [  9 155],[ 5.20306513 91.79693487] ; [  8.79693487 155.20306513],0
n4,1,0.911311,0.012407,[71 26] ; [119  45],[70.61302682 26.38697318] ; [119.38697318  44.61302682],0
p12,1,0.918829,0.010385,[ 8 88] ; [ 13 150],[ 7.78378378 88.21621622] ; [ 13.21621622 149.78378378],0
n1,1,0.942972,0.005117,[10 20] ; [14 27],[10.14084507 19.85915493] ; [13.85915493 27.14084507],0
n2,1,0.982593,0.000476,[22  9] ; [29 12],[21.95833333  9.04166667] ; [29.04166667 11.95833333],0
