Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7e-06,20.162674,[70 19] ; [23 32],[57.47916667 31.52083333] ; [35.52083333 19.47916667],1
p10,1,0.000101,15.108985,[64 24] ; [23 34],[52.8 35.2] ; [34.2 22.8],1
p2,1,0.000185,13.98015,[70 18] ; [29 29],[59.67123288 28.32876712] ; [39.32876712 18.67123288],1
b1,1,0.003204,8.687535,[26 63] ; [31 27],[34.51020408 54.48979592] ; [22.48979592 35.51020408],0
n6,1,0.010912,6.479601,[63 26] ; [29 29],[55.70068027 33.29931973] ; [36.29931973 21.70068027],0
p8,1,0.012792,6.197673,[43 45] ; [16 41],[35.80689655 52.19310345] ; [23.19310345 33.80689655],0
r3,1,0.023508,5.130572,[83  6] ; [47 11],[78.70748299 10.29251701] ; [51.29251701  6.70748299],0
p7,1,0.028644,4.788873,[49 35] ; [23 35],[42.5915493 41.4084507] ; [29.4084507 28.5915493],0
b5,1,0.05142,3.794556,[47 42] ; [40 18],[52.67346939 36.32653061] ; [34.32653061 23.67346939],0
s5,1,0.086951,2.92993,[26 60] ; [10 47],[21.65034965 64.34965035] ; [14.34965035 42.65034965],0
d5,1,0.08696,2.929766,[55 34] ; [43 14],[59.73972603 29.26027397] ; [38.26027397 18.73972603],0
d2,1,0.094808,2.790779,[25 64] ; [24 34],[29.66666667 59.33333333] ; [19.33333333 38.66666667],0
s8,1,0.098988,2.721766,[26 63] ; [10 48],[21.79591837 67.20408163] ; [14.20408163 43.79591837],0
r4,1,0.122491,2.385173,[70 19] ; [39 19],[65.99319728 23.00680272] ; [43.00680272 14.99319728],0
a8,1,0.132215,2.266297,[ 6 74] ; [ 1 56],[ 4.08759124 75.91240876] ; [ 2.91240876 54.08759124],0
p6,1,0.138154,2.198396,[23 66] ; [ 9 49],[19.37414966 69.62585034] ; [12.62585034 45.37414966],0
n5,1,0.155625,2.016235,[31 57] ; [14 44],[27.12328767 60.87671233] ; [17.87671233 40.12328767],0
a2,1,0.162665,1.949274,[ 5 84] ; [ 7 51],[ 7.26530612 81.73469388] ; [ 4.73469388 53.26530612],0
s6,1,0.175292,1.837094,[47 42] ; [24 34],[42.98639456 46.01360544] ; [28.01360544 29.98639456],0
d1,1,0.178084,1.813538,[33 56] ; [28 30],[36.93197279 52.06802721] ; [24.06802721 33.93197279],0
n3,1,0.232666,1.424486,[22  8] ; [17 12],[19.83050847 10.16949153] ; [19.16949153  9.83050847],0
n2,1,0.242777,1.364395,[20 10] ; [15 14],[17.79661017 12.20338983] ; [17.20338983 11.79661017],0
p3,1,0.291427,1.113018,[27 62] ; [13 45],[24.21768707 64.78231293] ; [15.78231293 42.21768707],0
d4,1,0.368971,0.807126,[61 28] ; [43 14],[63.39726027 25.60273973] ; [40.60273973 16.39726027],0
d3,1,0.370009,0.803634,[59 30] ; [33 23],[56.46896552 32.53103448] ; [35.53103448 20.46896552],0
a3,1,0.376187,0.783127,[44 45] ; [33 25],[46.61904762 42.38095238] ; [30.38095238 27.61904762],0
s7,1,0.424928,0.636645,[23 63] ; [11 42],[21.03597122 64.96402878] ; [12.96402878 40.03597122],0
s4,1,0.43922,0.59832,[21 68] ; [17 41],[23.00680272 65.99319728] ; [14.99319728 43.00680272],0
v3,1,0.451661,0.56648,[13 73] ; [11 44],[14.63829787 71.36170213] ; [ 9.36170213 45.63829787],0
a4,1,0.525854,0.402396,[19 70] ; [15 43],[20.58503401 68.41496599] ; [13.41496599 44.58503401],0
p1,1,0.599445,0.275834,[ 3 85] ; [ 3 55],[ 3.61643836 84.38356164] ; [ 2.38356164 55.61643836],0
v2,1,0.614185,0.254126,[31 53] ; [18 37],[29.61151079 54.38848921] ; [19.38848921 35.61151079],0
p4,1,0.620077,0.245759,[37 51] ; [22 36],[35.56164384 52.43835616] ; [23.43835616 34.56164384],0
v4,1,0.633711,0.227062,[78 10] ; [49  8],[77.07586207 10.92413793] ; [49.92413793  7.07586207],0
a6,1,0.648779,0.207443,[54 35] ; [33 25],[52.67346939 36.32653061] ; [34.32653061 23.67346939],0
u3,1,0.672362,0.178851,[23 22] ; [13 10],[23.82352941 21.17647059] ; [12.17647059 10.82352941],0
u2,1,0.676202,0.174433,[22 23] ; [13 11],[22.82608696 22.17391304] ; [12.17391304 11.82608696],0
s3,1,0.770067,0.085432,[39 50] ; [24 34],[38.14285714 50.85714286] ; [24.85714286 33.14285714],0
n1,1,0.837836,0.041886,[ 9 21] ; [ 8 21],[ 8.6440678 21.3559322] ; [ 8.3559322 20.6440678],0
a7,1,0.874037,0.025132,[62 27] ; [39 18],[61.56849315 27.43150685] ; [39.43150685 17.56849315],0
s2,1,0.874165,0.025081,[33 55] ; [21 37],[32.54794521 55.45205479] ; [21.45205479 36.54794521],0
r2,1,0.879782,0.022875,[76 13] ; [49  9],[75.68027211 13.31972789] ; [49.31972789  8.68027211],0
r1,1,0.901728,0.015247,[54 34] ; [35 23],[53.64383562 34.35616438] ; [35.35616438 22.64383562],0
b2,1,0.902275,0.015077,[10 32] ; [ 7 24],[ 9.78082192 32.21917808] ; [ 7.21917808 23.78082192],0
b3,1,0.902275,0.015077,[10 32] ; [ 7 24],[ 9.78082192 32.21917808] ; [ 7.21917808 23.78082192],0
a5,1,0.939492,0.005762,[42 47] ; [27 31],[41.7755102 47.2244898] ; [27.2244898 30.7755102],0
u1,1,0.970905,0.00133,[ 6 83] ; [ 4 54],[ 6.05442177 82.94557823] ; [ 3.94557823 54.05442177],0
a1,1,0.97979,0.000642,[ 3 86] ; [ 2 56],[ 3.02721088 85.97278912] ; [ 1.97278912 56.02721088],0
b4,1,0.988951,0.000192,[49 40] ; [32 26],[49.04081633 39.95918367] ; [31.95918367 26.04081633],0
