Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,237.057483,[  6 151] ; [495 204],[91.88901869 65.11098131] ; [409.11098131 289.88901869],1
b2,1,0.006748,7.338913,[24 70] ; [169 248],[35.50293542 58.49706458] ; [157.49706458 259.50293542],0
s6,1,0.013095,6.156166,[89 63] ; [472 212],[102.  50.] ; [459. 225.],0
s8,1,0.014667,5.956068,[ 55 100] ; [321 373],[68.64546525 86.35453475] ; [307.35453475 386.64546525],0
v1,1,0.020146,5.399174,[70 83] ; [381 298],[82.93629808 70.06370192] ; [368.06370192 310.93629808],0
s7,1,0.020661,5.355186,[59 88] ; [339 330],[71.69852941 75.30147059] ; [326.30147059 342.69852941],0
p2,1,0.022478,5.208407,[119  37] ; [581 111],[128.77358491  27.22641509] ; [571.22641509 120.77358491],0
a6,1,0.024514,5.05792,[95 62] ; [487 211],[106.87017544  50.12982456] ; [475.12982456 222.87017544],0
a1,1,0.025545,4.986536,[  2 155] ; [ 38 661],[  7.3364486 149.6635514] ; [ 32.6635514 666.3364486],0
r4,1,0.026797,4.903848,[141  16] ; [661  38],[147.09579439   9.90420561] ; [654.90420561  44.09579439],0
p10,1,0.027187,4.878923,[113  39] ; [566 123],[122.72057075  29.27942925] ; [556.27942925 132.72057075],0
n3,1,0.033633,4.513264,[37  6] ; [109  47],[31.54773869 11.45226131] ; [114.45226131  41.54773869],0
u3,1,0.038366,4.288728,[38 37] ; [110  60],[45.30612245 29.69387755] ; [102.69387755  67.30612245],0
b4,1,0.055069,3.679994,[81 76] ; [419 280],[91.70560748 65.29439252] ; [408.29439252 290.70560748],0
p4,1,0.064443,3.419193,[81 75] ; [414 276],[91.27659574 64.72340426] ; [403.72340426 286.27659574],0
s3,1,0.099025,2.721174,[76 75] ; [398 292],[85.1058264 65.8941736] ; [388.8941736 301.1058264],0
v3,1,0.105931,2.613901,[ 52 101] ; [274 393],[60.82682927 92.17317073] ; [265.17317073 401.82682927],0
s1,1,0.113543,2.504197,[  8 144] ; [ 19 669],[  4.88571429 147.11428571] ; [ 22.11428571 665.88571429],0
n2,1,0.117669,2.448077,[38  7] ; [114  42],[34.02985075 10.97014925] ; [117.97014925  38.02985075],0
p3,1,0.127044,2.328254,[68 87] ; [352 343],[76.58823529 78.41176471] ; [343.41176471 351.58823529],0
p6,1,0.132435,2.263725,[ 48 106] ; [257 426],[56.11708483 97.88291517] ; [248.88291517 434.11708483],0
u4,1,0.136323,2.218977,[  1 156] ; [ 18 681],[  3.48481308 153.51518692] ; [ 15.51518692 683.48481308],0
n4,1,0.155496,2.017488,[112  44] ; [537 159],[118.83098592  37.16901408] ; [530.16901408 165.83098592],0
p8,1,0.160824,1.966459,[71 81] ; [363 322],[78.81481481 73.18518519] ; [355.18518519 329.81481481],0
p11,1,0.273562,1.198799,[117  40] ; [549 150],[122.15186916  34.84813084] ; [543.84813084 155.15186916],0
n6,1,0.277399,1.179789,[128  29] ; [590 104],[132.46298472  24.53701528] ; [585.53701528 108.46298472],0
a8,1,0.319213,0.992167,[ 15 129] ; [ 86 551],[ 18.62227913 125.37772087] ; [ 82.37772087 554.62227913],0
p7,1,0.408407,0.683433,[92 61] ; [430 245],[96.45652174 56.54347826] ; [425.54347826 249.45652174],0
b5,1,0.428905,0.625786,[91 66] ; [429 270],[95.37383178 61.62616822] ; [424.62616822 274.37383178],0
p12,1,0.555948,0.346769,[ 10 145] ; [ 54 635],[ 11.7535545 143.2464455] ; [ 52.2464455 636.7535545],0
s4,1,0.718973,0.129479,[ 28 127] ; [116 572],[ 26.47686833 128.52313167] ; [117.52313167 570.47686833],0
p5,1,0.802659,0.062453,[ 16 139] ; [ 76 614],[ 16.87573964 138.12426036] ; [ 75.12426036 614.87573964],0
n1,1,0.815584,0.054396,[18 26] ; [60 94],[17.33333333 26.66666667] ; [60.66666667 93.33333333],0
b1,1,0.955104,0.003169,[59 98] ; [261 438],[58.69158879 98.30841121] ; [261.30841121 437.69158879],0
n5,1,0.961182,0.002369,[116  40] ; [514 179],[115.75971731  40.24028269] ; [514.24028269 178.75971731],0
